ActivityName_lang,Description_lang,ID,CriteriaTreeID,ThresholdContributionAmount,Supersedes,Priority
"Terminer Antorus, le Trône ardent",,59,137684,100,0,0
Terminer 5 champs de bataille d’A’shran,,60,137686,200,0,0
Épreuve du style : gagner 100 marques de l’épreuve du style,"Du {EventStartDate} au {EventEndDate}, gagnez des marques de l’épreuve du style en participant à cette épreuve.",61,137688,100,266,0
Vaincre tous les maîtres dompteurs de la Légion avec une équipe uniquement composée de mascottes de type Magique,,62,137715,350,0,0
Marcheurs du temps : aller pêcher dans les îles Brisées.,"Du {EventStartDate} au {EventEndDate}, repêchez des objets dans les îles Brisées.",63,149983,100,0,0
Obtenir un jouet qui vous donne « la classe »,,64,137776,50,0,0
Épreuve du style : utiliser /acclame devant des personnages-joueurs,"Du {EventStartDate} au {EventEndDate}, utilisez l’emote /acclame devant des personnages-joueurs en participant à l’épreuve du style.",65,137787,50,0,0
"Épreuve du style : utiliser le projecteur, la piste de danse et les flammes de l’épreuve du style","Du {EventStartDate} au {EventEndDate}, utilisez le projecteur, la piste de danse et les flammes de l’épreuve du style en y participant.",66,137789,100,0,0
Épreuve du style : utiliser la lettre d’un admirateur,"Du {EventStartDate} au {EventEndDate}, utilisez la lettre d’un admirateur en participant à l’épreuve du style.",67,137793,50,0,0
Vaincre Kael’thas Haut-Soleil à la terrasse des Magistères,,68,137795,150,0,0
Paléon’Goro : récupérer du mojo de dinosaure,"Du {EventStartDate} au {EventEndDate}, récupérez du mojo de dinosaure dans le cratère d’Un’Goro.",69,137797,150,0,0
Paléon’Goro : obtenir la super adaptation,"Du {EventStartDate} au {EventEndDate}, utilisez du mojo de dinosaure pour renforcer vos effets d’adaptation jusqu’à devenir super.",70,137799,150,0,0
Foire de Sombrelune : accomplir « Le boulet de canon humanoïde »,"Du 2 au 8 mars, accomplissez la quête « Le boulet de canon humanoïde » sur l’île de la foire de Sombrelune.",71,137801,75,0,0
Utiliser les lunettes corgi suroptimisées,,72,137803,50,0,0
Épreuve du style : changez d’apparence,"Du {EventStartDate} au {EventEndDate}, rendez-vous dans un salon de coiffure pour changer votre apparence.",73,137805,25,0,0
Épreuve du style : récupérer l’apparence de Bicorne de commerce,"Du {EventStartDate} au {EventEndDate}, récupérez l’apparence de bicorne de commerce en participant à l’épreuve du style.",74,137807,25,0,0
Utiliser /frime devant un personnage-joueur en ayant « la classe »,Utilisez l’emote /frime devant un personnage-joueur en étant sous l’effet d’un jouet qui donne « la classe ».,75,137809,50,0,0
Utiliser /courbette devant un personnage-joueur de la faction adverse,Utilisez l’emote /courbette devant un personnage-joueur de la faction adverse.,76,137811,20,0,0
Utiliser /admiration devant un personnage-joueur ayant « la classe »,Utilisez l’emote /admiration devant un personnage-joueur sous l’effet d’un jouet qui donne « la classe ».,77,137813,50,0,0
Obtenir un chrono en or lors d’une course de Dragons,,78,137870,150,0,0
Gagner de la réputation sur les îles aux Dragons,,79,137872,150,0,0
Terminer 15 donjons mythiques +,,81,140979,200,6,5
Terminer des grandes chasses des Centaures maruuks,Terminez des grandes chasses des Centaures maruuks sur les îles aux Dragons.,82,140981,150,0,0
Attraper un malabar avec un ami,Utilisez un harpon pour attraper un malabar avec un autre personnage-joueur sur les îles aux Dragons.,83,140983,50,0,0
Accomplir des tâches durant le festin tribal des Roharts iskaariens,Accomplissez des tâches durant le festin tribal d’Iskaara sur les îles aux Dragons.,84,140985,50,0,0
Terminer le siège du donjon du Fléau-des-Dragons,Terminez le siège du donjon du Fléau-des-Dragons sur les rivages de l’Éveil sur les îles aux Dragons.,85,140987,50,0,0
Utiliser l’entraide en escaladant,Utilisez l’entraide au cours d’expéditions d’escalade sur les îles aux Dragons.,86,140989,50,0,0
Terrasser des créatures spéciales lors des tempêtes primalistes,Des créatures spéciales apparaîtront lors des tempêtes primalistes sur les îles aux Dragons.,87,140991,100,0,0
Terminer 4 courses draconiques sur les îles aux Dragons,Parlez à un chronométreur de bronze près d’un lieu de course actif sur les îles aux Dragons.,88,141010,250,265,0
Accomplir une expédition JcJ sur les îles aux Dragons,,89,141012,100,0,0
Vaincre un boss hors instance des îles aux Dragons,,90,141021,100,0,0
Achever les suites de quêtes optionnelles des rivages de l’Éveil,,91,141032,200,0,0
Terminer des quêtes de récolte hebdomadaires,Parlez à un maître ou une maîtresse de métier de collecte au marché d’artisanat de Valdrakken.,92,141044,100,0,0
Terminer des quêtes de fabrication hebdomadaires,Parlez à un maître ou une maîtresse de métier de fabrication au marché d’artisanat de Valdrakken.,93,141057,100,0,0
Piller des coffres de fournitures de guerre sur les îles aux Dragons,,94,141095,100,0,0
Pêcher des objets sur les îles aux Dragons,,95,141125,100,0,0
Utiliser /amour devant les Aspects dragons,Utilisez l’emote /amour devant les Aspects dragons à Valdrakken.,96,141883,50,0,0
Utiliser /amour devant des Dragons déchus,Utilisez l’emote /amour devant 2 Dragons déchus dans leurs raid.,97,141887,50,0,0
Obtenir un jouet printanier,,98,141941,50,0,0
Jardin des nobles : manger des chocolats du Jardin des nobles à Iskaara,"Du {EventStartDate} au {EventEndDate}, mangez des chocolats du Jardin des nobles à Iskaara sur les îles aux Dragons.",99,141949,100,0,0
Jardin des nobles : utiliser des fleurs printanières dans une arène ou sur un champ de bataille,"Du {EventStartDate} au {EventEndDate}, utilisez des fleurs printanières sur un personnage-joueur adverse dans une arène ou sur un champ de bataille.",100,141951,100,0,0
Jardin des nobles : récupérer des œufs vivement colorés,"Du {EventStartDate} au {EventEndDate}, récupérez des œufs vivement colorés.",101,141953,100,0,0
Prendre en photo des pêcheurs et pêcheuses légendaires,Prenez en photo des pêcheurs et pêcheuses légendaires lors d’une expédition de catalogage sur les îles aux Dragons.,102,141960,50,0,0
Terminer les expéditions de catalogage,Terminez des expéditions de catalogage sur les Îles aux Dragons.,103,141971,50,0,0
Obtenir un débordement élémentaire,Obtenez des débordements élémentaires sur des créatures touchées par des tempêtes primalistes sur les îles aux Dragons.,104,141979,100,0,0
Terminer des courses draconiques sur les îles aux Dragons,Parlez à un chronométreur de bronze sur les îles aux Dragons.,105,141981,100,0,0
Jardin des nobles : placer des œufs,"Du {EventStartDate} au {EventEndDate}, placez 12 œufs finement décorés ou 1 œuf remarquablement décoré.",106,141983,50,0,0
Marche des têtards : accomplir la quête « Un cadeau de votre têtard »,"Du {EventStartDate} au {EventEndDate}, accomplissez la quête Un cadeau de votre têtard.",107,141986,150,0,0
Achever les suites de quêtes optionnelles des plaines d’Ohn’ahra,,108,141988,150,0,0
Terrasser des boss lors des grandes chasses,Terrassez des boss des grandes chasses des Maruuks sur les îles aux Dragons.,109,141997,100,0,0
Attraper des malabars au harpon,Utilisez un harpon pour attraper des malabars sur les îles aux Dragons.,110,142034,50,0,0
Donner des clés d’obsidienne,Donnez des clés d’obsidienne à des individus de la citadelle d’Obsidienne sur les îles aux Dragons.,111,142036,100,0,0
Modifier l’apparence de votre monture draconique,Rendez-vous à une tribune de transformation sur les îles aux Dragons pour changer les personnalisations de votre monture de vol à dos de Dragon.,112,142038,20,0,0
Gagner des points d’honneur sur le terrain d’entraînement de l’assemblée de Cobalt dans la travée d’Azur,,113,142733,100,0,0
Journée des gardes volontaires : tuer des envahisseurs de la ville,"Le {EventStartDate}, utilisez l’emote /salut devant un garde de Hurlevent ou d’Orgrimmar et tuez des envahisseurs de la ville.",114,142040,200,0,0
"Foire de Sombrelune : accomplir la quête « Danse, Sombrelune, danse »","Du 1er au 7 juin, accomplissez la quête « Danse, Sombrelune, danse » sur l’île de la foire de Sombrelune.",115,142044,50,0,0
Foire de Sombrelune : utiliser /acclame sur le manège ou sur un tigre de bac à sable,"Du 02/02 au 08/02, utilisez /acclame sur le manège ou sur un tigre de bac à sable sur l’île de la foire de Sombrelune.",116,142048,50,0,0
Utiliser le réseau de téléportation des îles aux Dragons,Empruntez un portail d’accès antique pour utiliser le réseau de téléportation des îles aux Dragons.,117,142050,100,0,0
Tuer des créatures au sommet des sources draconiques,Tuez des créatures rapportant de l’expérience au sommet des Sources draconiques dans le sud-est des plaines d’Ohn’ahra.,118,142052,50,0,0
Accomplir l’épreuve du déluge,Accomplissez l’épreuve du déluge aux sources des Ohn’irs sur les îles aux Dragons.,119,142054,50,0,0
Achever la suite de quêtes « Spa Rêves sereins »,Achevez la suite de quêtes « Spa Rêves sereins » à Thaldraszus sur les îles aux Dragons.,120,142056,50,0,0
Terrasser des mascottes élites des îles aux Dragons avec des mascottes de type Draconien,Terrassez 2 mascottes élites des îles aux Dragons avec au moins 2 mascottes de type Draconien.,121,142058,200,0,0
Pêcher des objets d’un œil inquisiteur,Pêchez des objets en portant des réducteurs d’éblouissement en onyx ou un monocle d’artisan.,122,142063,50,0,0
Fabriquer des objets d’un œil inquisiteur,Fabriquez des objets en portant des réducteurs d’éblouissement en onyx ou un monocle d’artisan.,123,142065,50,0,0
Achever les suites de quêtes optionnelles de la travée d’Azur,,124,142067,150,0,0
Gagner des points d’honneur au bastion Nokhudon,Gagnez des points d’honneur au bastion Nokhudon sur les îles aux Dragons.,125,142046,100,0,0
Modifier l’apparence de votre compagnon pour la grande chasse,Parlez au maître Frodrum à un endroit de grande chasse sur les îles aux Dragons.,126,142080,20,0,0
Découvrir des chapelets de gemmes cachés sur les îles aux Dragons,Utilisez des cartes d’amas de gemmes sur les îles aux Dragons.,127,142082,50,0,0
Terrasser des maîtres dompteurs des îles aux Dragons avec des mascottes de type Machine,Terrassez 2 maîtres dompteurs des îles aux Dragons avec au moins 2 mascottes de type Machine.,128,142725,200,0,0
Récupérer une prime et un coffre de fournitures de guerre dans les plaines d’Ohn’ahra,Récupérez une prime de mode Guerre sur un personnage-joueur et ouvrez un coffre de fournitures de guerre dans les plaines d’Ohn’ahra.,129,142087,150,0,0
Terminer le siège du donjon du Fléau-des-Dragons,Terminez le scénario « Siège du donjon du Fléau-des-Dragons » sur les rivages de l’Éveil.,133,0,50,0,0
Accomplir une expédition JcJ,Accomplissez l’une des expéditions JcJ suivantes.,134,142094,50,0,0
Accomplir des expéditions d’escalade,Accomplissez des expéditions d’escalade sur les îles aux Dragons.,135,142099,100,0,0
Se faire toucher par des tornades de tempête primaliste,Faites-vous toucher par des tornades durant un orage primaliste.,136,142112,50,0,0
Terminer des quêtes de caravane aylaag,Terminez des quêtes de caravane aylaag dans les plaines d’Ohn’ahran sur les îles aux Dragons.,137,142114,100,0,0
Traverser les vents des îles sur une monture draconique,Traversez les vents des îles sur une monture draconique sur les îles aux Dragons.,138,142133,50,0,0
Pêcher des objets dans des coins de pêche des Roharts iskaariens,,139,142135,50,0,0
Récupérer des jetons sanglants sur les îles aux Dragons,Accomplissez des activités JcJ sur les îles aux Dragons.,140,142224,150,0,0
Jardin des nobles : accomplir des quêtes quotidiennes,"Du {EventStartDate} au {EventEndDate}, accomplissez des quêtes du Jardin des nobles.",141,142243,100,0,0
Utiliser /sautiller devant des bestioles sur les îles aux Dragons,Utilisez l’emote /sautiller devant des bestioles sur les îles aux Dragons.,142,142248,150,0,0
Manger de la soupe en ayant « la classe »,Mangez de la soupe de la marmite commune à Iskaara en étant sous l’effet d’un jouet qui donne « la classe ».,143,142261,50,0,0
Anniversaire du comptoir : montrer votre /amour au comptoir,Utilisez l’emote /amour devant les marchands et marchandes du comptoir et leurs articles.,144,142268,50,0,0
Vaincre 25 boss de raid,,145,142290,250,0,10
Attraper un malabar avec des amis,Utilisez un harpon pour attraper un malabar avec au moins 5 autres personnages-joueurs sur les îles aux Dragons.,146,142297,50,0,0
Honorer des commandes d’artisanat publiques,Parlez à un représentant ou une représentante du Consortiumun au marché d’artisanat de Valdrakken pour accéder aux commandes.,147,142299,100,0,0
Honorer des commandes d’artisanat personnelles,Parlez à un maître de métier au marché d’artisanat de Valdrakken.,148,142303,100,0,0
Jardin des nobles : terminer un donjon de Dragonflight en portant un diadème du printemps,"Du {EventStartDate} au {EventEndDate}, terminez un donjon de Dragonflight en portant un diadème du printemps",149,142324,50,0,0
Vaincre des boss de la Fureur de l’orage,Vainquez des boss de la Fureur de l’orage dans l’avenir des Primalistes sur les îles aux Dragons.,150,142527,100,0,0
Honorer des commandes d’artisanat publiques,Parlez à un représentant ou une représentante du Consortium au marché d’artisanat de Valdrakken pour accéder aux commandes.,152,142299,100,0,0
Ouvrir des portes de caveaux de Zskera,Utilisez des clés pour ouvrir des portes dans les caveaux de Zskera.,154,143906,100,0,0
Terminer des grandes chasses des Centaures maruuks,Terminez des grandes chasses des Centaures maruuks sur les îles aux Dragons.,155,143919,150,0,0
"« Oui, chef ! » lors d’un festin tribal","« Oui, chef ! » à un festin tribal d’Iskaara sur les îles aux Dragons.",156,143922,50,0,0
Accomplir des expéditions de course draconique,,157,144066,50,0,0
Terminer les expéditions de l’expédition du Dracaret,Terminez des expéditions de l’expédition du Dracaret sur les îles aux Dragons.,158,143930,100,0,0
Vaincre des boss des tempêtes primordiales dans les confins Interdits,Venez à bout de boss des tempêtes primordiales dans les confins Interdits des îles aux Dragons.,159,143936,50,0,0
Achever les quêtes « Étincelles de vie »,Achevez les quêtes « Étincelles de vie » sur les îles aux Dragons.,160,143949,100,0,0
Accomplir des quêtes hebdomadaires dans les caveaux de Zskera,"Accomplissez des quêtes hebdomadaires dans les caveaux de Zskera, dans les confins Interdits des îles aux Dragons.",161,143955,75,0,0
Terrasser des dompteurs de mascottes des îles aux Dragons avec des mascottes de type Draconien,Terrassez les dompteurs des îles aux Dragons avec au moins 2 mascottes de type Draconien.,162,143959,200,0,0
Utiliser les sables traînants dans un donjon de Warlords of Draenor,,163,143966,50,0,0
Semaine des enfants : terminer une suite de quêtes,"Du {EventStartDate} au {EventEndDate}, achevez les quêtes de la Semaine des enfants listées ci-dessous :",164,143968,50,0,0
Semaine des enfants : achever des quêtes journalières aux côtés d’un orphelin,"Du {EventStartDate} au {EventEndDate}, terminez des quêtes journalières avec un orphelin à vos côtés.",165,143977,100,0,0
Semaine des enfants : attraper des malabars au harpon aux côtés d’un orphelin,"Du {EventStartDate} au {EventEndDate}, utilisez un harpon pour attraper des malabars avec un orphelin à vos côtés.",166,143998,50,0,0
Semaine des enfants : terminer 4 suites de quêtes,"Du {EventStartDate} au {EventEndDate}, achevez les quêtes de la Semaine des enfants listées ci-dessous :",167,144000,100,164,0
Semaine des enfants : utiliser /acclame devant Paéra Bonnebrise aux côtés d’un orphelin,"Du {EventStartDate} au {EventEndDate}, utilisez l’emote /acclame devant Paéra Bonnebrise à Iskaara avec un orphelin à vos côtés.",168,144011,50,0,0
Semaine des enfants : terminer des donjons mythiques + aux côtés d’un orphelin,"Du {EventStartDate} au {EventEndDate}, terminez des donjons mythiques + avec un orphelin à vos côtés.",169,144013,100,0,0
Printemps des montgolfières : effectuer une promenade en ballon,"Du {EventStartDate} au {EventEndDate}, grimpez dans une montgolfière et profitez du voyage.",170,144015,100,0,0
Fête des Chapeluisants : assister à la gloire et à la chute de Fshou,"Le {EventStartDate}, maintenez Fshou en vie le plus longtemps possible à Sporeggar, dans le marécage de Zangar.",171,144017,150,0,0
Foire de Sombrelune : accomplir la quête « Commandant de chariotte »,"Du 3 au 9 novembre, accomplissez la quête « Commandant de chariotte » sur l’île de la foire de Sombrelune.",172,144021,75,0,0
Foire de Sombrelune : ballon + poney = génial,"Du 05/01 au 11/01, chevauchez un poney de Sombrelune avec un ballon à la main sur l’île de la foire de Sombrelune.",173,144028,50,0,0
Pêche au canard en plastique,"Utilisez le jouet caisse de flotteurs : canard en plastique, puis pêchez des objets sur les îles aux Dragons.",174,144039,50,0,0
Tuer des créatures sous la bannière de la Lame-Ardente,Tuez des créatures donnant de l’expérience sous l’influence de la bannière de la Lame-Ardente sur les îles aux Dragons.,175,144041,50,0,0
Utiliser le bourboculaire,"Utilisez le bourboculaire à Valdrakken, Iskaara, Maruukaï et au camp de base du Dracaret.",176,144043,100,0,0
/Danser devant un bourboculaire,Utilisez l’emote /danser devant un personnage-joueur ayant l’effet du bourboculaire.,177,144048,50,0,0
Renverser un plateau de Hearthstone,Utilisez le jouet Plateau de Hearthstone à l’auberge de la Charnière égarée dans la travée d’Azur.,178,144050,50,0,0
Tirer ou utiliser un traîneau à traction d’Iskaara,Utilisez le traîneau à traction d’Iskaara pour le tirer ou monter sur celui d’un autre.,179,144056,50,0,0
Marcheurs du temps : vaincre des dompteurs de mascottes de Draenor,"Du {EventStartDate} au {EventEndDate}, terrassez 3 des maîtres ou maîtresses dompteuses de Draenor ci-dessous :",180,144059,100,0,0
Terminer des courses draconiques inversées dans les confins Interdits,Parlez à un chronométreur de bronze des confins Interdits sur les îles aux Dragons.,181,144100,100,0,0
Pêcher des poissons de lave sur les îles aux Dragons,,182,144559,100,0,0
[DNT] Test: Noblegarden: Complete a Dragonflight Dungeon in a Spring Circlet,"[DNT]  Test: From {EventStartDate} - {EventEndDate}, complete a Dragonflight dungeon wearing any Spring Circlet.",184,144640,150,0,0
Récupérer de la Vigueur en volant en rase-mottes à dos de Dragon,,185,144628,100,0,0
Terminer les expéditions de l’expédition du Dracaret dans la grotte de Zaralek,Terminez des expéditions de catalogage et d’escalade dans la grotte de Zaralek.,186,144630,100,0,0
Attraper des malabars de lave au harpon,Utilisez un harpon iskaarien pour attraper des malabars de lave près d’un coin de pêche à malabar sur les îles aux Dragons.,187,144835,100,0,0
Tuer des personnages-joueurs sur les rivages de l’Éveil,,188,144916,100,0,0
Venir à bout des boss de l’évènement des mascottes des tempêtes avec des mascottes élémentaires,Venez à bout des boss de l’évènement des mascottes des tempêtes avec une sélection d’au moins 2 mascottes élémentaires.,189,146075,200,0,0
Fête du Feu du solstice d’été : achever 10 quêtes journalières,"Du {EventStartDate} au {EventEndDate}, accomplissez des quêtes journalières de la fête du Feu du solstice d’été.",190,145066,100,622,0
Fête du Feu du solstice d’été : honorer les flammes en Pandarie,"Du {EventStartDate} au {EventEndDate}, honorez les flammes en Pandarie.",191,145072,200,0,0
Fête du Feu du solstice d’été : piétiner le feu de joie en Pandarie,"Du {EventStartDate} au {EventEndDate}, piétinez le feu de joie du val de l’Éternel printemps en Pandarie.",192,145087,100,0,0
Fête du Feu du solstice d’été : honorer les flammes sur les îles aux Dragons,"Du {EventStartDate} au {EventEndDate}, honorez les flammes sur les îles aux Dragons.",193,145090,200,0,0
Fête du Feu du solstice d’été : célébrer le feu au trône d’Obsidienne,"Du {EventStartDate} au {EventEndDate}, utilisez l’emote /danser avec le brasero des flammes dansantes devant le trône d’Obsidienne sur les rivages de l’Éveil.",194,145097,100,0,0
Fête du Feu du solstice d’été : vaincre Ahune,"Du {EventStartDate} au {EventEndDate}, terrassez le seigneur du Givre Ahune.",195,145187,200,0,0
Achever des quêtes en Pandarie,Terminez des quêtes rapportant de l’expérience en Pandarie.,196,145189,150,0,-40
Remporter 5 champs de bataille,,198,145211,200,0,0
Donjon des Marcheurs du temps – test,,199,145215,500,0,0
Attraper du poisson en Pandarie,,200,145221,100,0,-40
Marcheurs du temps : terrasser des dompteurs et dompteuses de Pandarie,"Du {EventStartDate} au {EventEndDate}, terrassez 3 des maîtres ou maîtresses dompteuses de Pandarie ci-dessous :",201,145232,100,0,0
Embarquement pour les Mille pointes : créer un petit bateau,"Du {EventStartDate} au {EventEndDate}, accomplissez les quêtes d’Embarquement pour les Mille pointes afin d’acquérir et de combiner des parties d’un petit bateau.",202,145239,100,0,0
Embarquement pour les Mille pointes :  navigation dans les îles aux Dragons,"Du {EventStartDate} au {EventEndDate}, utilisez un petit bateau pour naviguer à travers les îles aux Dragons.",203,145241,150,0,0
Foire de Sombrelune : accomplir la quête « Défi de l’Oiseau de feu »,"Du 1er au 7 juin, accomplissez la quête « Défi de l’Oiseau de feu » à la foire de Sombrelune.",205,145281,50,0,0
Foire de Sombrelune : utiliser le cerceau enflammé sur l’île de la foire de Sombrelune,"Du 4 au 10 mai, utilisez le jouet Cerceau enflammé sur l’île de la foire de Sombrelune.",206,145285,50,0,0
Terrasser Kokia Foulebraise (mythique) après avoir chauffé des bassins de l’Essence,Terrassez Kokia Foulebraise après avoir chauffé 4 bassins de l’Essence avec un rocher en fusion dans les bassins de l’Essence rubis en mode mythique.,207,145290,100,0,0
Terminer des courses draconiques dans la grotte de Zaralek,Parlez à un chronométreur de bronze de la grotte de Zaralek sur les îles aux Dragons.,209,145403,100,0,0
Tuer des personnages-joueurs dans la grotte de Zaralek,,210,145405,100,0,0
Achever les expéditions de combat de mascottes dans la grotte de Zaralek,Achevez les expéditions de combat de mascottes dans la grotte de Zaralek avec une équipe complète de mascottes de niveau 25.,211,145407,150,0,0
Achever les expéditions d’escalade dans la grotte de Zaralek,,212,145414,100,0,0
Marcheurs du temps : terminer 1 donjon des Marcheurs du temps de Warlords of Draenor,"Du {EventStartDate} au {EventEndDate}, terminez des donjons des Marcheurs du temps de Warlords of Draenor",213,145430,25,0,0
Terminer 1 donjon des Marcheurs du temps de la Légion,"Du {EventStartDate} au {EventEndDate}, terminez des donjons des Marcheurs du temps de Legion.",214,145441,25,0,0
