ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,QuestID,PlayerConditionID
35,,,Nouvelle apparence disponible,3,6,0,0,0,0,0,0,113562,0,0,0,0,64508,0
36,,Illusion : Âme sauvage deviendra disponible à l’achat auprès de l’intendant de renom.,Illusion : Âme sauvage disponible,3,36,0,0,0,0,0,0,0,0,0,0,71,64508,0
37,,Le jouet Pierre de foyer des Faë nocturnes deviendra disponible à l’achat auprès de l’intendant de renom.,Pierre de foyer des Faë nocturnes disponible,3,11,0,0,1,180290,0,0,0,0,0,0,0,0,0
39,Campagne des Faë nocturnes : De Drust et de cendres,"Vous pouvez entamer le prochain chapitre de la campagne des Faë nocturnes. Une fois ce chapitre terminé, vous pourrez lier votre âme à celle du capitaine de l’Hallali Korayn.",Nouvelle quête de campagne disponible,3,22,1500884,1,0,0,0,0,0,0,0,0,0,64508,0
40,,Groutte deviendra disponible à l’adoption auprès de l’intendant de renom.,Mascotte disponible,3,27,0,0,1,182663,0,0,0,0,0,0,0,0,0
41,Amélioration de Niya,Permet d’accéder à la sixième rangée de traits de lien d’âme de Niya.,Rang de lien d’âme de Niya débloqué,3,18,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
42,,Adressez-vous à la guetteuse Vespérine pour recruter cet aventurier.,Nouvel aventurier disponible,3,27,0,0,0,0,0,0,0,0,0,1286,0,64508,0
43,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Poignets|n- Mains|n- Taille,Nouvelles apparences disponibles,3,16,0,0,1,0,0,0,0,2086,0,0,0,64508,0
44,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Dos|n- Jambes|n- Pieds,Nouvelles apparences disponibles,3,26,0,0,0,0,0,0,0,2087,0,0,0,64508,0
45,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Tête|n- Épaules|n- Torse,Nouvelles apparences disponibles,3,32,0,0,1,0,0,0,0,2089,0,0,0,64508,0
48,Amélioration de lien d’âme : Tisse-Rêves,Permet d’accéder à la sixième rangée de traits de lien d’âme de Tisse-Rêves.,Rang de lien d’âme de Tisse-Rêves débloqué,3,21,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
50,Récompenses d’expéditions,Le niveau d’objet de vos récompenses d’expéditions est augmenté.,Niveau d’objet maximum en expédition augmenté,3,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
51,Amélioration de lien d’âme : Niya,Permet d’accéder à la septième rangée de traits de lien d’âme de Niya.,Rang de lien d’âme de Niya débloqué,3,25,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
52,Amélioration de Tisse-Rêves,Permet d’accéder à la septième rangée de traits de lien d’âme de Tisse-Rêves.,Rang de lien d’âme de Tisse-Rêves débloqué,3,29,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
53,,Adressez-vous à la guetteuse Vespérine pour la recruter.,Nouvel aventurier disponible,3,33,0,0,0,0,0,0,0,0,0,1287,0,64508,0
55,Amélioration de lien d’âme : Korayn,Permet d’accéder à la septième rangée de traits de lien d’âme de Korayn.,Rang de lien d’âme de Korayn débloqué,3,28,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
59,,Adressez-vous à la guetteuse Vespérine pour recruter cet aventurier.,Nouvel aventurier disponible,3,38,0,0,0,0,0,0,0,0,0,1288,0,64508,0
62,,,Monture débloquée,3,39,0,0,0,0,0,1357,0,0,0,0,0,62415,0
63,,,Titre débloqué,3,40,3641394,1,0,0,0,0,0,0,681,0,0,64508,0
64,,,Nouvelle apparence disponible,3,34,0,0,0,0,0,0,113566,0,0,0,0,0,0
67,,Adressez-vous à Koros pour recruter cet aventurier.,Nouvel aventurier disponible,1,4,0,0,0,0,0,0,0,0,0,1270,0,0,85540
68,,Adressez-vous à Koros pour recruter cet aventurier.,Nouvel aventurier disponible,1,4,0,0,0,0,0,0,0,0,0,1271,0,0,85541
69,Amélioration de lien d’âme : Pélagos,Permet d’accéder à la troisième rangée de traits de lien d’âme de Pélagos.,Rang de lien d’âme de Pélagos débloqué,1,3,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
75,Récompenses d’expéditions,Le niveau d’objet de vos récompenses d’expéditions est augmenté.,Niveau d’objet maximum en expédition augmenté,1,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
78,Récompenses d’expéditions,Le niveau d’objet de vos récompenses d’expéditions est augmenté.,Niveau d’objet maximum en expédition augmenté,1,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
81,Amélioration de lien d’âme : Pélagos,Permet d’accéder à la quatrième rangée de traits de lien d’âme de Pélagos.,Rang de lien d’âme de Pélagos débloqué,1,7,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
82,Amélioration de lien d’âme : Pélagos,Permet d’accéder à la cinquième rangée de traits de lien d’âme de Pélagos.,Rang de lien d’âme de Pélagos débloqué,1,10,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
83,Amélioration de lien d’âme : Pélagos,Permet d’accéder à la sixième rangée de traits de lien d’âme de Pélagos.,Rang de lien d’âme de Pélagos débloqué,1,21,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
84,Amélioration de lien d’âme : Pélagos,Permet d’accéder à la septième rangée de traits de lien d’âme de Pélagos.,Rang de lien d’âme de Pélagos débloqué,1,25,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
85,Amélioration de lien d’âme : Kléia,Permet d’accéder à la quatrième rangée de traits de lien d’âme de Kléia.,Rang de lien d’âme de Kléia débloqué,1,9,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
86,Amélioration de lien d’âme : Kléia,Permet d’accéder à la cinquième rangée de traits de lien d’âme de Kléia.,Rang de lien d’âme de Kléia débloqué,1,13,3684897,2,1,0,0,0,0,0,0,0,0,0,0
87,Amélioration de lien d’âme : Kléia,Permet d’accéder à la sixième rangée de traits de lien d’âme de Kléia.,Rang de lien d’âme de Kléia débloqué,1,18,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
88,Amélioration de lien d’âme : Kléia,Permet d’accéder à la septième rangée de traits de lien d’âme de Kléia.,Rang de lien d’âme de Kléia débloqué,1,28,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
90,Amélioration de lien d’âme : Mikanikos,Permet d’accéder à la septième rangée de traits de lien d’âme de Mikanikos.,Rang de lien d’âme de Mikanikos débloqué,1,29,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
91,,Adressez-vous à Koros pour recruter cet aventurier.,Nouvel aventurier disponible,1,12,0,0,0,0,0,0,0,0,0,1272,0,64508,0
92,,Adressez-vous à Koros pour recruter cet aventurier.,Nouvel aventurier disponible,1,17,0,0,1,0,0,0,0,0,0,1273,0,0,0
93,,Adressez-vous à Koros pour recruter cet aventurier.,Nouvel aventurier disponible,1,27,0,0,0,0,0,0,0,0,0,1276,0,64508,0
94,,Adressez-vous à Koros pour recruter cet aventurier.,Nouvel aventurier disponible,1,33,0,0,0,0,0,0,0,0,0,1275,0,64508,0
95,,Adressez-vous à Koros pour recruter cet aventurier.,Nouvel aventurier disponible,1,38,0,0,0,0,0,0,0,0,0,1274,0,64508,0
100,,Ce souvenir récupéré deviendra disponible à l’achat auprès de l’intendant de renom.,Nouveau souvenir récupéré disponible,1,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
103,,Plumo sera disponible à l’adoption auprès de l’intendant de renom.,Mascotte disponible,1,27,0,0,1,184350,0,0,0,0,0,0,0,0,0
104,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Poignets|n- Mains|n- Taille,Nouvelles apparences disponibles,1,16,0,0,1,0,0,0,0,2124,0,0,0,64508,0
105,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Dos|n- Jambes|n- Pieds,Nouvelles apparences disponibles,1,26,0,0,0,0,0,0,0,2125,0,0,0,64508,0
106,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Tête|n- Épaules|n- Torse,Nouvelles apparences disponibles,1,32,0,0,1,0,0,0,0,2126,0,0,0,64508,0
108,,,Nouvelle apparence disponible,1,34,0,0,0,0,0,0,113552,0,0,0,0,0,0
109,,,Monture débloquée,1,39,0,0,0,0,0,1399,0,0,0,0,0,62927,0
110,,,Titre débloqué,1,40,3641395,1,0,0,0,0,0,0,678,0,0,64508,0
112,,,Nouvelle apparence disponible,1,6,0,0,0,0,0,0,113546,0,0,0,0,64508,0
113,,Le jouet Pierre de foyer kyriane deviendra disponible à l’achat auprès de l’intendant de renom.,Pierre de foyer kyriane disponible,1,11,0,0,1,184353,0,0,0,0,0,0,0,0,0
114,,Illusion : Âme transcendante deviendra disponible à l’achat auprès de l’intendant de renom.,Illusion : Âme transcendante disponible,1,36,0,0,0,0,0,0,0,0,0,0,66,64508,0
117,Amélioration de lien d’âme : Nadjia,Permet d’accéder à la troisième rangée de traits de lien d’âme de Nadjia.,Rang de lien d’âme de Nadjia débloqué,2,3,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
118,Amélioration de lien d’âme : Nadjia,Permet d’accéder à la quatrième rangée de traits de lien d’âme de Nadjia.,Rang de lien d’âme de Nadjia débloqué,2,7,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
119,Amélioration de lien d’âme : Nadjia,Permet d’accéder à la cinquième rangée de traits de lien d’âme de Nadjia.,Rang de lien d’âme de Nadjia débloqué,2,10,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
120,Amélioration de lien d’âme : Nadjia,Permet d’accéder à la sixième rangée de traits de lien d’âme de Nadjia.,Rang de lien d’âme de Nadjia débloqué,2,21,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
121,Amélioration de lien d’âme : Nadjia,Permet d’accéder à la septième rangée de traits de lien d’âme de Nadjia.,Rang de lien d’âme de Nadjia débloqué,2,25,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
123,Amélioration de lien d’âme : Théotar,Permet d’accéder à la quatrième rangée de traits de lien d’âme de Théotar.,Rang de lien d’âme de Théotar débloqué,2,9,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
124,Amélioration de lien d’âme : Théotar,Permet d’accéder à la cinquième rangée de traits de lien d’âme de Théotar.,Rang de lien d’âme de Théotar débloqué,2,13,3485244,2,1,0,0,0,0,0,0,0,0,0,0
125,Amélioration de lien d’âme : Théotar,Permet d’accéder à la sixième rangée de traits de lien d’âme de Théotar.,Rang de lien d’âme de Théotar débloqué,2,18,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
126,Amélioration de lien d’âme : Théotar,Permet d’accéder à la septième rangée de traits de lien d’âme de Théotar.,Rang de lien d’âme de Théotar débloqué,2,28,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
128,Amélioration de lien d’âme : Draven,Permet d’accéder à la septième rangée de traits de lien d’âme du général Draven.,Rang de lien d’âme de Draven débloqué,2,29,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
129,,Adressez-vous à la tacticienne Sakaa pour recruter cet aventurier.,Nouvel aventurier disponible,2,4,0,0,0,0,0,0,0,0,0,1250,0,64508,0
130,,Adressez-vous à la tacticienne Sakaa pour recruter cet aventurier.,Nouvel aventurier disponible,2,12,0,0,0,0,0,0,0,0,0,1251,0,64508,0
131,,Adressez-vous à la tacticienne Sakaa pour recruter cet aventurier.,Nouvel aventurier disponible,2,17,0,0,1,0,0,0,0,0,0,1252,0,0,0
132,,Adressez-vous à la tacticienne Sakaa pour recruter cet aventurier.,Nouvel aventurier disponible,2,27,0,0,0,0,0,0,0,0,0,1254,0,64508,0
133,,Adressez-vous à la tacticienne Sakaa pour recruter cet aventurier.,Nouvel aventurier disponible,2,33,0,0,0,0,0,0,0,0,0,1255,0,64508,0
134,,Adressez-vous à la tacticienne Sakaa pour recruter cet aventurier.,Nouvel aventurier disponible,2,38,0,0,0,0,0,0,0,0,0,1253,0,64508,0
139,Récompenses d’expéditions,Le niveau d’objet de vos récompenses d’expéditions est augmenté.,Niveau d’objet maximum en expédition augmenté,2,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
142,Récompenses d’expéditions,Le niveau d’objet de vos récompenses d’expéditions est augmenté.,Niveau d’objet maximum en expédition augmenté,2,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
149,,Ce souvenir récupéré deviendra disponible à l’achat auprès de l’intendant de renom.,Nouveau souvenir récupéré disponible,2,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
152,,Cette apparence sera disponible à l’achat.,Nouvelle apparence disponible,2,6,0,0,0,0,0,0,114934,0,0,0,0,64508,0
153,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Poignets|n- Mains|n- Taille,Nouvelles apparences disponibles,2,16,0,0,1,0,0,0,0,2099,0,0,0,64508,0
154,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Dos|n- Jambes|n- Pieds,Nouvelles apparences disponibles,2,26,0,0,0,0,0,0,0,2100,0,0,0,64508,0
155,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Tête|n- Épaules|n- Torse,Nouvelles apparences disponibles,2,32,0,0,1,0,0,0,0,2101,0,0,0,64508,0
156,,,Nouvelle apparence disponible,2,34,0,0,0,0,0,0,114927,0,0,0,0,0,0
158,,,Monture débloquée,2,39,0,0,0,0,0,1388,0,0,0,0,0,62925,0
159,,,Titre débloqué,2,40,3641397,1,0,0,0,0,0,0,682,0,0,0,88267
160,,,Titre débloqué,2,40,3641397,1,0,0,0,0,0,0,683,0,0,64508,88266
161,,Vicecœur pourra être adopté auprès de l’intendant de renom.,Mascotte disponible,2,27,0,0,1,181555,0,0,0,0,0,0,0,0,0
162,,Illusion : Colère du vice deviendra disponible à l’achat auprès de l’intendant de renom.,Illusion : Colère du vice disponible,2,36,0,0,0,0,0,0,0,0,0,0,67,64508,0
163,,Le jouet Stèle du vice venthyr deviendra disponible à l’achat auprès de l’intendant de renom.,Stèle du vice venthyr disponible,2,11,0,0,1,183716,0,0,0,0,0,0,0,0,0
166,Amélioration de lien d’âme : Marileth,"Permet d’accéder à la troisième rangée de traits de lien d’âme de Marileth, catalyseur de peste.",Rang de lien d’âme de Marileth débloqué,4,3,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
167,Amélioration de lien d’âme : Marileth,"Permet d’accéder à la quatrième rangée de traits de lien d’âme de Marileth, catalyseur de peste.",Rang de lien d’âme de Marileth débloqué,4,9,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
168,Amélioration de lien d’âme : Marileth,"Permet d’accéder à la cinquième rangée de traits de lien d’âme de Marileth, catalyseur de peste.",Rang de lien d’âme de Marileth débloqué,4,10,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
169,Amélioration de lien d’âme : Marileth,"Permet d’accéder à la sixième rangée de traits de lien d’âme de Marileth, catalyseur de peste.",Rang de lien d’âme de Marileth débloqué,4,21,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
170,Amélioration de lien d’âme : Marileth,"Permet d’accéder à la septième rangée de traits de lien d’âme de Marileth, catalyseur de peste.",Rang de lien d’âme de Marileth débloqué,4,25,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
172,Amélioration de lien d’âme : Éméni,Permet d’accéder à la quatrième rangée de traits de lien d’âme de la princesse Éméni.,Rang de lien d’âme d’Éméni débloqué,4,7,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
173,Amélioration de lien d’âme : Éméni,Permet d’accéder à la cinquième rangée de traits de lien d’âme de la princesse Éméni.,Rang de lien d’âme d’Éméni débloqué,4,13,3684875,2,1,0,0,0,0,0,0,0,0,0,0
174,Amélioration de lien d’âme : Éméni,Permet d’accéder à la sixième rangée de traits de lien d’âme de la princesse Éméni.,Rang de lien d’âme d’Éméni débloqué,4,18,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
175,Amélioration de lien d’âme : Éméni,Permet d’accéder à la septième rangée de traits de lien d’âme de la princesse Éméni.,Rang de lien d’âme d’Éméni débloqué,4,28,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
177,Amélioration de lien d’âme : Heirmir,Permet d’accéder à la septième rangée de traits de lien d’âme de la forge-os Heirmir.,Rang de lien d’âme d’Heirmir débloqué,4,29,3684892,2,0,0,0,0,0,0,0,0,0,64508,0
183,Récompenses d’expéditions,Le niveau d’objet de vos récompenses d’expéditions est augmenté.,Niveau d’objet maximum en expédition augmenté,4,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
186,Récompenses d’expéditions,Le niveau d’objet de vos récompenses d’expéditions est augmenté.,Niveau d’objet maximum en expédition augmenté,4,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
193,,Adressez-vous à Merick Feldscar pour recruter cet aventurier.,Nouvel aventurier disponible,4,4,0,0,0,0,0,0,0,0,0,1300,0,64508,0
194,,Adressez-vous à Merick Feldscar pour recruter cet aventurier.,Nouvel aventurier disponible,4,12,0,0,0,0,0,0,0,0,0,1301,0,64508,0
195,,Adressez-vous à Merick Feldscar pour recruter cet aventurier.,Nouvel aventurier disponible,4,17,0,0,1,0,0,0,0,0,0,1302,0,0,0
196,,Adressez-vous à Merick Feldscar pour recruter cet aventurier.,Nouvel aventurier disponible,4,27,0,0,0,0,0,0,0,0,0,1303,0,64508,0
197,,Adressez-vous à Merick Feldscar pour recruter cet aventurier.,Nouvel aventurier disponible,4,33,0,0,0,0,0,0,0,0,0,1304,0,64508,0
198,,Adressez-vous à Merick Feldscar pour recruter cet aventurier.,Nouvel aventurier disponible,4,38,0,0,0,0,0,0,0,0,0,1305,0,64508,0
199,,Ce souvenir récupéré deviendra disponible à l’achat auprès de l’intendant de renom.,Nouveau souvenir récupéré disponible,4,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
202,,,Nouvelle apparence disponible,4,6,0,0,0,0,0,0,113745,0,0,0,0,64508,0
203,,,Nouvelle apparence disponible,4,34,0,0,0,0,0,0,113749,0,0,0,0,0,0
204,,Illusion : Résolution inexorable deviendra disponible à l’achat auprès de l’intendant de renom.,Illusion : Résolution inexorable disponible,4,36,0,0,0,0,0,0,0,0,0,0,70,64508,0
205,,Le jouet Pierre de foyer de Nécro-seigneur deviendra disponible à l’achat auprès de l’intendant de renom.,Pierre de foyer de Nécro-seigneur disponible,4,11,0,0,1,182773,0,0,0,0,0,0,0,0,0
206,,Tremblote sera disponible à l’adoption auprès de l’intendant de renom.,Mascotte disponible,4,27,0,0,1,183601,0,0,0,0,0,0,0,0,0
207,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Poignets|n- Mains|n- Taille,Nouvelles apparences disponibles,4,16,0,0,1,0,0,0,0,2111,0,0,0,64508,0
208,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Dos|n- Jambes|n- Pieds,Nouvelles apparences disponibles,4,26,0,0,0,0,0,0,0,2112,0,0,0,64508,0
209,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Tête|n- Épaules|n- Torse,Nouvelles apparences disponibles,4,32,0,0,1,0,0,0,0,2113,0,0,0,64508,0
210,,,Monture débloquée,4,39,0,0,0,0,0,1369,0,0,0,0,0,62926,0
212,,,Titre débloqué,4,40,3641396,1,0,0,0,0,0,0,679,0,0,0,88267
213,,,Titre débloqué,4,40,3641396,1,0,0,0,0,0,0,680,0,0,64508,88266
216,,Cette monture deviendra disponible à l’achat auprès de l’intendant de renom.,Nouvelle monture disponible,3,23,0,0,0,0,0,1354,0,0,0,0,0,64508,0
225,Campagne kyriane : Pour qui sonne le bourdon,"Vous pouvez entamer le prochain chapitre de la campagne des Kyrians. Une fois ce chapitre terminé, vous pourrez lier votre âme à celle du premier forgelite Mikanikos.",Nouvelle quête de campagne disponible,1,22,1500886,1,0,0,0,0,0,0,0,0,0,64508,0
226,Campagne des Nécro-seigneurs : Assaut de la maison des Rituels,"Vous pouvez entamer le prochain chapitre de la campagne des Nécro-seigneurs. Une fois ce chapitre terminé, vous pourrez lier votre âme à celle de la forge-os Heirmir.",Nouvelle quête de campagne disponible,4,22,1500887,1,0,0,0,0,0,0,0,0,0,64508,0
227,Campagne des Venthyrs : Domination,"Vous pouvez entamer le prochain chapitre de la campagne des Venthyrs. Une fois ce chapitre terminé, vous pourrez lier votre âme à celle du général Draven.",Nouvelle quête de campagne disponible,2,22,1500885,1,0,0,0,0,0,0,0,0,0,64508,0
228,,Cette monture deviendra disponible à l’achat auprès de l’intendant de renom.,Nouvelle monture disponible,1,23,0,0,0,0,0,1398,0,0,0,0,0,64508,0
229,,Cette monture deviendra disponible à l’achat auprès de l’intendant de renom.,Nouvelle monture disponible,4,23,0,0,0,0,0,1365,0,0,0,0,0,64508,0
230,,Cette monture deviendra disponible à l’achat auprès de l’intendant de renom.,Nouvelle monture disponible,2,23,0,0,0,0,0,1384,0,0,0,0,0,64508,0
231,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Poignets|n- Mains|n- Taille,Nouvelles apparences disponibles,4,16,0,0,1,0,0,0,0,2114,0,0,0,0,0
232,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Poignets|n- Mains|n- Taille,Nouvelles apparences disponibles,4,16,0,0,1,0,0,0,0,2117,0,0,0,0,0
233,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Poignets|n- Mains|n- Taille,Nouvelles apparences disponibles,4,16,0,0,1,0,0,0,0,2120,0,0,0,0,0
234,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Poignets|n- Mains|n- Taille,Nouvelles apparences disponibles,3,16,0,0,1,0,0,0,0,2090,0,0,0,0,0
235,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Poignets|n- Mains|n- Taille,Nouvelles apparences disponibles,3,16,0,0,1,0,0,0,0,2093,0,0,0,0,0
236,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Poignets|n- Mains|n- Taille,Nouvelles apparences disponibles,3,16,0,0,1,0,0,0,0,2096,0,0,0,0,0
237,,"Votre lien avec les Faë nocturnes se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,3,2,0,0,0,0,344052,0,0,0,0,0,0,62745,0
238,,"Votre lien avec les Faë nocturnes se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,3,19,0,0,0,0,344053,0,0,0,0,0,0,62746,0
239,,"Votre lien avec les Faë nocturnes se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,3,35,0,0,0,0,344057,0,0,0,0,0,0,62747,0
240,,"Votre lien avec les Nécro-seigneurs se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,4,2,0,0,0,0,344076,0,0,0,0,0,0,62752,0
241,,"Votre lien avec les Nécro-seigneurs se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,4,19,0,0,0,0,344077,0,0,0,0,0,0,62753,0
242,,"Votre lien avec les Nécro-seigneurs se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,4,35,0,0,0,0,344078,0,0,0,0,0,0,62754,0
243,,"Votre lien avec les Venthyrs se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,2,2,0,0,0,0,344068,0,0,0,0,0,0,62749,0
244,,"Votre lien avec les Venthyrs se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,2,19,0,0,0,0,344069,0,0,0,0,0,0,62750,0
245,,"Votre lien avec les Venthyrs se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,2,35,0,0,0,0,344070,0,0,0,0,0,0,62751,0
246,,"Votre lien avec les Kyrians se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,1,2,0,0,0,0,344087,0,0,0,0,0,0,62755,0
247,,"Votre lien avec les Kyrians se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,1,19,0,0,0,0,344089,0,0,0,0,0,0,62756,0
248,,"Votre lien avec les Kyrians se renforce, ce qui augmente votre vitesse de déplacement de 1%.",Vitesse de déplacement augmentée,1,35,0,0,0,0,344091,0,0,0,0,0,0,62757,0
250,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Dos|n- Jambes|n- Pieds,Nouvelles apparences disponibles,3,26,0,0,0,0,0,0,0,2091,0,0,0,0,0
251,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Dos|n- Jambes|n- Pieds,Nouvelles apparences disponibles,3,26,0,0,0,0,0,0,0,2094,0,0,0,0,0
252,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Dos|n- Jambes|n- Pieds,Nouvelles apparences disponibles,3,26,0,0,0,0,0,0,0,2097,0,0,0,0,0
253,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Tête|n- Épaules|n- Torse,Nouvelles apparences disponibles,3,32,0,0,1,0,0,0,0,2092,0,0,0,0,0
254,,Ces apparences deviendront disponibles à l’achat auprès de l’intendant de renom :|n- Tête|n- Épaules|n- Torse,Nouvelles apparences disponibles,3,32,0,0,1,0,0,0,0,2095,0,0,0,0,0
