ID,FullName_lang,ShortName_lang,GroupFinderCategoryID,OrderIndex,GroupFinderActivityGrpID,Flags,MinGearLevelSuggestion,PlayerConditionID,MapID,DifficultyID,AreaID,MaxPlayers,DisplayType,OverrideContentTuningID,MapChallengeModeID
41,Siège d’Orgrimmar (Héroïque),Héroïque,3,0,1,35,0,0,1136,15,0,30,0,0,0
42,Siège d’Orgrimmar (mythique),Mythique,3,0,1,35,0,0,1136,16,0,20,0,0,0
43,Naxxramas (10 joueurs),10 joueurs,3,0,16,35,0,0,533,3,0,10,0,0,0
44,Naxxramas (25 joueurs),25 joueurs,3,0,16,35,0,0,533,4,0,25,0,0,0
45,Karazhan,Karazhan,3,0,0,35,0,0,532,3,0,10,0,0,0
46,Citadelle de la Couronne de glace (10 - Normal),10 - Normal,3,0,17,547,0,0,631,3,0,10,0,0,0
47,Citadelle de la Couronne de glace (10 - Héroïque),10 - Héroïque,3,0,17,547,0,0,631,5,0,10,0,0,0
48,Citadelle de la Couronne de glace (25 - Normal),25 - Normal,3,0,17,547,0,0,631,4,0,25,0,0,0
49,Citadelle de la Couronne de glace (25 - Héroïque),25 - Héroïque,3,0,17,547,0,0,631,6,0,25,0,0,0
50,Cavernes des Lamentations (normal),Cavernes des Lamentations,2,0,0,98,0,0,43,1,0,5,1,0,0
51,Scholomance (normal),Normal,2,0,18,98,0,0,1007,1,0,5,1,0,0
52,Gouffre de Ragefeu (normal),Gouffre de Ragefeu,2,0,0,98,0,0,389,1,0,5,1,0,0
53,Donjon d’Ombrecroc (normal),Normal,2,0,19,98,0,0,33,1,0,5,1,0,0
54,Profondeurs de Brassenoire (normal),Profondeurs de Brassenoire,2,0,0,98,0,0,48,1,0,5,1,0,0
55,Prison de Hurlevent (normal),Prison de Hurlevent,2,0,0,98,0,0,34,1,0,5,1,0,0
56,Gnomeregan (normal),Gnomeregan,2,0,0,98,0,0,90,1,0,5,1,0,0
57,Kraal de Tranchebauge (normal),Kraal de Tranchebauge,2,0,0,98,0,0,47,1,0,5,1,0,0
58,Souilles de Tranchebauge (normal),Souilles de Tranchebauge,2,0,0,98,0,0,129,1,0,5,1,0,0
59,Uldaman (normal),Uldaman,2,0,0,98,0,0,70,1,0,5,1,0,0
60,Zul’Farrak (normal),Zul’Farrak,2,0,0,98,0,0,209,1,0,5,1,0,0
61,Maraudon (normal),Maraudon,2,0,0,98,0,0,349,1,0,5,1,0,0
62,Temple englouti (normal),Temple englouti,2,0,0,98,0,0,109,1,0,5,1,0,0
63,Profondeurs de Rochenoire (normal),Profondeurs de Rochenoire,2,0,0,98,0,0,230,1,0,5,1,0,0
64,Pic Rochenoire inférieur (normal),Bas du pic Rochenoire,2,0,0,98,0,0,229,1,0,5,1,0,0
65,Haches-Tripes (normal),Hache-Tripes,2,0,0,98,0,0,429,1,0,5,1,0,0
66,Stratholme (normal),Stratholme,2,0,0,98,0,0,329,1,0,5,1,0,0
67,Remparts des Flammes infernales (normal),Normal,2,0,20,98,0,0,543,1,0,5,1,0,0
68,La Fournaise du sang (normal),Normal,2,0,21,98,0,0,542,1,0,5,1,0,0
69,Salles brisées (normal),Normal,2,0,22,98,0,0,540,1,0,5,1,0,0
70,Les enclos aux esclaves (normal),Normal,2,0,23,98,0,0,547,1,0,5,1,0,0
71,La Basse-tourbière (normal),Normal,2,0,24,98,0,0,546,1,0,5,1,0,0
72,Le caveau de la Vapeur (normal),Normal,2,0,25,98,0,0,545,1,0,5,1,0,0
73,Tombes-mana (normal),Normal,2,0,26,98,0,0,557,1,0,5,1,0,0
74,Cryptes Auchenaï (normal),Normal,2,0,27,98,0,0,558,1,0,5,1,0,0
75,Salles des Sethekk (normal),Normal,2,0,28,98,0,0,556,1,0,5,1,0,0
76,Labyrinthe des Ombres (normal),Normal,2,0,29,98,0,0,555,1,0,5,1,0,0
77,Salles Écarlates (normal),Normal,2,0,30,98,0,0,1001,1,0,5,1,0,0
78,Monastère Écarlate (normal),Normal,2,0,31,98,0,0,1004,1,0,5,1,0,0
79,L’évasion de Fort-de-Durn (normal),Normal,2,0,32,98,0,0,560,1,0,5,1,0,0
80,Ouverture de la Porte des ténèbres (normal),Normal,2,0,33,98,0,0,269,1,0,5,1,0,0
81,Le Méchanar (normal),Normal,2,0,34,98,0,0,554,1,0,5,1,0,0
82,La Botanica (normal),Normal,2,0,35,98,0,0,553,1,0,5,1,0,0
83,L’Arcatraz (normal),Normal,2,0,36,98,0,0,552,1,0,5,1,0,0
84,Cryptes Auchenaï (héroïque),Héroïque,2,0,27,98,0,0,558,2,0,5,1,0,0
85,Tombes-Mana (héroïque),Héroïque,2,0,26,98,0,0,557,2,0,5,1,0,0
86,Salles des Sethekk (héroïque),Héroïque,2,0,28,98,0,0,556,2,0,5,1,0,0
87,Labyrinthe des Ombres (héroïque),Héroïque,2,0,29,98,0,0,555,2,0,5,1,0,0
88,Ouverture de la porte des Ténèbres (héroïque),Héroïque,2,0,33,98,0,0,269,2,0,5,1,0,0
89,L’évasion de Fort-de-Durn (héroïque),Héroïque,2,0,32,98,0,0,560,2,0,5,1,0,0
90,Les enclos aux esclaves (héroïque),Héroïque,2,0,23,98,0,0,547,2,0,5,1,0,0
91,Le caveau de la Vapeur (héroïque),Héroïque,2,0,25,98,0,0,545,2,0,5,1,0,0
92,La Basse-tourbière (héroïque),Héroïque,2,0,24,98,0,0,546,2,0,5,1,0,0
93,La Fournaise du sang (héroïque),Héroïque,2,0,21,98,0,0,542,2,0,5,1,0,0
94,Remparts des Flammes infernales (héroïque),Héroïque,2,0,20,98,0,0,543,2,0,5,1,0,0
95,Salles brisées (héroïque),Héroïque,2,0,22,98,0,0,540,2,0,5,1,0,0
96,L’Arcatraz (héroïque),Héroïque,2,0,36,98,0,0,552,2,0,5,1,0,0
97,La Botanica (héroïque),Héroïque,2,0,35,98,0,0,553,2,0,5,1,0,0
98,Le Méchanar (héroïque),Héroïque,2,0,34,98,0,0,554,2,0,5,1,0,0
99,Terrasse des Magistères (normal),Normal,2,0,37,98,0,0,585,1,0,5,1,0,0
100,Terrasse des Magistères (héroïque),Héroïque,2,0,37,98,0,0,585,2,0,5,1,0,0
101,Donjon d’Utgarde (normal),Normal,2,0,38,98,0,0,574,1,0,5,1,0,0
102,Cime d’Utgarde (normal),Normal,2,0,39,98,0,0,575,1,0,5,1,0,0
103,Azjol-Nérub (normal),Normal,2,0,40,98,0,0,601,1,0,5,1,0,0
104,L’Oculus (normal),Normal,2,0,41,98,0,0,578,1,0,5,1,0,0
105,Les salles de Foudre (normal),Normal,2,0,42,98,0,0,602,1,0,5,1,0,0
106,Les salles de Pierre (normal),Normal,2,0,43,98,0,0,599,1,0,5,1,0,0
107,L’Épuration de Stratholme (normal),Normal,2,0,44,98,0,0,595,1,0,5,1,0,0
108,Donjon de Drak’Tharon (normal),Normal,2,0,45,98,0,0,600,1,0,5,1,0,0
109,Gundrak (normal),Normal,2,0,46,98,0,0,604,1,0,5,1,0,0
110,Ahn’kahet : l’Ancien royaume (normal),Normal,2,0,47,98,0,0,619,1,0,5,1,0,0
111,Le fort Pourpre (normal),Normal,2,0,48,98,0,0,608,1,0,5,1,0,0
112,Le Nexus (normal),Normal,2,0,49,98,0,0,576,1,0,5,1,0,0
113,L’épreuve du champion (normal),Normal,2,0,50,610,0,0,650,1,0,5,1,0,0
114,La Forge des Âmes (normal),Normal,2,0,51,98,0,0,632,1,0,5,1,0,0
115,La fosse de Saron (normal),Normal,2,0,52,98,0,0,658,1,0,5,1,0,0
116,Salles des Reflets (normal),Normal,2,0,53,98,0,0,668,1,0,5,1,0,0
117,Cime d’Utgarde (héroïque),Héroïque,2,0,39,98,0,0,575,2,0,5,1,0,0
118,L’Épuration de Stratholme (héroïque),Héroïque,2,0,44,98,0,0,595,2,0,5,1,0,0
119,L’Oculus (héroïque),Héroïque,2,0,41,98,0,0,578,2,0,5,1,0,0
120,Les salles de Foudre (héroïque),Héroïque,2,0,42,98,0,0,602,2,0,5,1,0,0
121,Les salles de Pierre (héroïque),Héroïque,2,0,43,98,0,0,599,2,0,5,1,0,0
122,Donjon de Drak’Tharon (héroïque),Héroïque,2,0,45,98,0,0,600,2,0,5,1,0,0
123,Gundrak (héroïque),Héroïque,2,0,46,98,0,0,604,2,0,5,1,0,0
124,Ahn’kahet : l’Ancien royaume (héroïque),Héroïque,2,0,47,98,0,0,619,2,0,5,1,0,0
125,Le fort Pourpre (héroïque),Héroïque,2,0,48,98,0,0,608,2,0,5,1,0,0
126,Le Nexus (héroïque),Héroïque,2,0,49,98,0,0,576,2,0,5,1,0,0
127,Azjol-Nérub (héroïque),Héroïque,2,0,40,98,0,0,601,2,0,5,1,0,0
128,Donjon d’Utgarde (héroïque),Héroïque,2,0,38,98,0,0,574,2,0,5,1,0,0
129,L’épreuve du champion (héroïque),Héroïque,2,0,50,610,0,0,650,2,0,5,1,0,0
130,La Forge des Âmes (héroïque),Héroïque,2,0,51,98,0,0,632,2,0,5,1,0,0
131,Fosse de Saron (héroïque),Héroïque,2,0,52,98,0,0,658,2,0,5,1,0,0
132,Salles des Reflets (héroïque),Héroïque,2,0,53,98,0,0,668,2,0,5,1,0,0
133,Trône des marées (normal),Normal,2,0,54,98,0,0,643,1,0,5,1,0,0
134,Cavernes de Rochenoire (normal),Normal,2,0,55,98,0,0,645,1,0,5,1,0,0
135,Grim Batol (normal),Normal,2,0,56,98,0,0,670,1,0,5,1,0,0
136,Salles de l’Origine (normal),Normal,2,0,57,98,0,0,644,1,0,5,1,0,0
137,Le Cœur-de-Pierre (normal),Normal,2,0,58,98,0,0,725,1,0,5,1,0,0
138,La cime du Vortex (normal),Normal,2,8,59,98,0,0,657,1,0,5,1,0,0
139,Cité perdue des Tol’vir (normal),Normal,2,0,60,98,0,0,755,1,0,5,1,0,0
140,La cime du Vortex (héroïque),Héroïque,2,8,59,98,0,0,657,2,0,5,1,0,0
141,Le Cœur-de-Pierre (héroïque),Héroïque,2,0,58,98,0,0,725,2,0,5,1,0,0
142,Salles de l’Origine (héroïque),Héroïque,2,0,57,98,0,0,644,2,0,5,1,0,0
143,Grim Batol (héroïque),Héroïque,2,0,56,98,0,0,670,2,0,5,1,0,0
144,Cavernes de Rochenoire (héroïque),Héroïque,2,0,55,98,0,0,645,2,0,5,1,0,0
146,Trône des marées (héroïque),Héroïque,2,0,54,98,0,0,643,2,0,5,1,0,0
147,Cité perdue des Tol’vir (héroïque),Héroïque,2,0,60,98,0,0,755,2,0,5,1,0,0
148,Mortemines (héroïque),Héroïque,2,0,5,98,0,0,36,2,0,5,1,0,0
149,Donjon d’Ombrecroc (héroïque),Héroïque,2,0,19,98,0,0,33,2,0,5,1,0,0
150,Zul’Gurub (héroïque),Zul’Gurub,2,0,0,98,0,0,859,2,0,5,1,0,0
151,Zul’Aman (héroïque),Zul’Aman,2,0,0,98,0,0,568,2,0,5,1,0,0
152,Fin des temps (héroïque),La Fin des temps,2,0,0,98,0,0,938,2,0,5,1,0,0
153,Puits d’éternité (héroïque),Le Puits d’éternité,2,0,0,98,0,0,939,2,0,5,1,0,0
154,L’Heure du Crépuscule (héroïque),L’Heure du Crépuscule,2,0,0,98,0,0,940,2,0,5,1,0,0
155,Temple du Serpent de jade (normal),Normal,2,0,61,98,0,0,960,1,0,5,1,0,0
156,Brasserie Brune d’Orage (normal),Normal,2,0,62,98,0,0,961,1,0,5,1,0,0
157,Monastère des Pandashan (normal),Normal,2,0,63,98,0,0,959,1,0,5,1,0,0
158,Palais Mogu’shan (normal),Normal,2,0,64,98,0,0,994,1,0,5,1,0,0
159,Siège du temple de Niuzao (normal),Normal,2,0,65,98,0,0,1011,1,0,5,1,0,0
160,Porte du Soleil couchant (normal),Normal,2,0,66,98,0,0,962,1,0,5,1,0,0
163,Temple du Serpent de jade (héroïque),Héroïque,2,0,61,98,0,0,960,2,0,5,1,0,0
164,Brasserie Brune d’Orage (héroïque),Héroïque,2,0,62,98,0,0,961,2,0,5,1,0,0
165,Monastère des Pandashan (héroïque),Héroïque,2,0,63,98,0,0,959,2,0,5,1,0,0
166,Palais Mogu’shan (héroïque),Héroïque,2,0,64,98,0,0,994,2,0,5,1,0,0
167,Porte du Soleil couchant (héroïque),Héroïque,2,0,66,98,0,0,962,2,0,5,1,0,0
168,Scholomance (héroïque),Héroïque,2,0,18,98,0,0,1007,1,0,5,1,0,0
169,Monastère Écarlate (héroïque),Héroïque,2,0,31,98,0,0,1004,2,0,5,1,0,0
170,Salles Écarlates (héroïque),Héroïque,2,0,30,98,0,0,1001,2,0,5,1,0,0
171,Siège du temple de Niuzao (héroïque),Héroïque,2,0,65,98,0,0,1011,2,0,5,1,0,0
172,Crête de Givrefeu,Crête de Givrefeu,1,0,68,258,0,0,0,0,6720,0,4,0,0
173,Vallée d’Ombrelune (Draenor),Vallée d’Ombrelune,1,0,68,258,0,0,0,0,6719,0,4,0,0
174,Gorgrond,Gorgrond,1,0,68,258,0,0,0,0,6721,0,4,0,0
175,Talador,Talador,1,0,68,258,0,0,0,0,6662,0,4,0,0
176,Flèches d’Arak,Flèches d’Arak,1,0,68,258,0,0,0,0,6722,0,4,0,0
177,Nagrand (Draenor),Nagrand,1,0,68,258,0,0,0,0,6755,0,4,0,0
179,Mine de la Masse-Sanglante (Défi),Défi,2,4,6,99,0,5793,1175,8,0,5,1,0,0
180,Quais de Fer (clé mythique),Mythique +,2,4,7,195,0,97423,1195,8,0,5,1,0,169
181,Auchindoun (Défi),Défi,2,4,8,99,0,5793,1182,8,0,5,1,0,0
182,Orée-du-Ciel (Défi),Défi,2,4,9,99,0,5793,1209,8,0,5,1,0,0
183,Dépôt de Tristerail (clé mythique),Mythique +,2,4,10,227,0,97423,1208,8,0,5,1,0,166
184,La Flore éternelle (clé mythique),Mythique +,2,4,11,194,385,98030,1279,8,0,5,1,0,0
186,Sommet du pic Rochenoire (Défi),Défi,2,4,13,99,0,5793,1358,8,0,5,1,0,0
187,La Nouvelle-Brikabrok,La Nouvelle-Brikabrok,1,0,2,258,0,0,0,0,6457,0,4,0,0
188,Vallée des Frigères,Vallée des Frigères,1,0,2,258,0,0,0,0,6176,0,4,0,0
189,Comté-du-Nord,Comté-du-Nord,1,0,2,258,0,0,0,0,6170,0,4,0,0
190,Gilnéas,Gilnéas,1,0,2,258,0,0,0,0,5435,0,4,0,0
191,Île de Haut-Soleil,Île de Haut-Soleil,1,0,2,258,0,0,0,0,6455,0,4,0,0
192,Le Glas,Le Glas,1,0,2,258,0,0,0,0,6454,0,4,0,0
193,Dun Morogh,Dun Morogh,1,0,2,258,0,0,0,0,1,0,4,0,0
194,Clairières de Tirisfal,Clairières de Tirisfal,1,0,2,258,0,0,0,0,85,0,4,0,0
195,Bois des Chants éternels,Bois des Chants éternels,1,0,2,258,0,0,0,0,3430,0,4,0,0
196,Forêt d’Elwynn,Forêt d’Elwynn,1,0,2,258,0,0,0,0,12,0,4,0,0
197,Gilnéas,Gilnéas,1,0,2,258,0,0,0,0,4714,0,4,0,0
198,Loch Modan,Loch Modan,1,0,2,258,0,0,0,0,38,0,4,0,0
199,Les terres Fantômes,Les terres Fantômes,1,0,2,258,0,0,0,0,3433,0,4,0,0
200,Forêt des Pins-Argentés,Forêt des Pins-Argentés,1,0,2,258,0,0,0,0,130,0,4,0,0
201,Ruines de Gilnéas,Ruines de Gilnéas,1,0,2,258,0,0,0,0,4706,0,4,0,0
202,Les Carmines,Les Carmines,1,0,2,258,0,0,0,0,44,0,4,0,0
203,Les Paluns,Les Paluns,1,0,2,258,0,0,0,0,11,0,4,0,0
204,Duskwood,Duskwood,1,0,2,258,0,0,0,0,10,0,4,0,0
205,Contreforts de Hautebrande,Contreforts de Hautebrande,1,0,2,258,0,0,0,0,267,0,4,0,0
206,Hautes-terres Arathies,Hautes-terres Arathies,1,0,2,258,0,0,0,0,45,0,4,0,0
207,Strangleronce septentrionale,Strangleronce septentrionale,1,0,2,258,0,0,0,0,33,0,4,0,0
208,Cap Strangleronce,Cap Strangleronce,1,0,2,258,0,0,0,0,5287,0,4,0,0
209,Les Hinterlands,Les Hinterlands,1,0,2,258,0,0,0,0,47,0,4,0,0
210,Vallée de Strangleronce,Vallée de Strangleronce,1,0,2,258,0,0,0,0,5339,0,4,0,0
211,Maleterres de l’Ouest,Maleterres de l’Ouest,1,0,2,258,0,0,0,0,28,0,4,0,0
212,Steppes Ardentes,Steppes Ardentes,1,0,2,258,0,0,0,0,46,0,4,0,0
213,Gorge des Vents brûlants,Gorge des Vents brûlants,1,0,2,258,0,0,0,0,51,0,4,0,0
214,Terres Ingrates,Terres Ingrates,1,0,2,258,0,0,0,0,3,0,4,0,0
215,Maleterres de l'Est,Maleterres de l'Est,1,0,2,258,0,0,0,0,139,0,4,0,0
217,Hautes-terres du Crépuscule,Hautes-terres du Crépuscule,1,0,2,258,0,0,0,0,4922,0,4,0,0
219,Vashj’ir,Vashj’ir,1,0,2,258,0,0,0,0,5146,0,4,0,0
221,Île de Quel’Danas,Île de Quel’Danas,1,0,2,258,0,0,0,0,4080,0,4,0,0
222,Terres Foudroyées,Terres Foudroyées,1,0,2,258,0,0,0,0,4,0,4,0,0
223,Maleterres : l’enclave Écarlate,Maleterres : l’enclave Écarlate,1,0,2,258,0,0,0,0,4298,0,4,0,0
224,Marais des Chagrins,Marais des Chagrins,1,0,2,258,0,0,0,0,8,0,4,0,0
225,Défilé de Deuillevent,Défilé de Deuillevent,1,0,2,258,0,0,0,0,41,0,4,0,0
226,Mont Rochenoire,Mont Rochenoire,1,0,2,258,0,0,0,0,1445,0,4,0,0
227,Sombrevallon,Sombrevallon,1,0,3,258,0,0,0,0,6450,0,4,0,0
228,Val d’Ammen,Val d’Ammen,1,0,3,258,0,0,0,0,6456,0,4,0,0
229,Vallée des Épreuves,Vallée des Épreuves,1,0,3,258,0,0,0,0,6451,0,4,0,0
230,Îles de l’Écho,Îles de l’Écho,1,0,3,258,0,0,0,0,6453,0,4,0,0
231,Camp Narache,Camp Narache,1,0,3,258,0,0,0,0,6452,0,4,0,0
232,L’île de Brume-Azur,L’île de Brume-Azur,1,0,3,258,0,0,0,0,3524,0,4,0,0
234,Mulgore,Mulgore,1,0,3,258,0,0,0,0,215,0,4,0,0
235,Durotar,Durotar,1,0,3,258,0,0,0,0,14,0,4,0,0
236,Sombrivage,Sombrivage,1,0,3,258,0,0,0,0,148,0,4,0,0
237,Île de Brume-Sang,Île de Brume-Sang,1,0,3,258,0,0,0,0,3525,0,4,0,0
238,Tarides du Nord,Tarides du Nord,1,0,3,258,0,0,0,0,17,0,4,0,0
239,Tanaris,Tanaris,1,0,3,258,0,0,0,0,440,0,4,0,0
240,Mille pointes,Mille pointes,1,0,3,258,0,0,0,0,400,0,4,0,0
241,Féralas,Féralas,1,0,3,258,0,0,0,0,357,0,4,0,0
242,Marécage d’Âprefange,Marécage d’Âprefange,1,0,3,258,0,0,0,0,6463,0,4,0,0
243,Désolace,Désolace,1,0,3,258,0,0,0,0,405,0,4,0,0
244,Tarides du Sud,Tarides du Sud,1,0,3,258,0,0,0,0,4709,0,4,0,0
245,Les Serres-Rocheuses,Les Serres-Rocheuses,1,0,3,258,0,0,0,0,406,0,4,0,0
246,Ashenvale,Ashenvale,1,0,3,258,0,0,0,0,331,0,4,0,0
247,Reflet-de-Lune,Reflet-de-Lune,1,0,3,258,0,0,0,0,493,0,4,0,0
248,Azshara,Azshara,1,0,3,258,0,0,0,0,16,0,4,0,0
249,Front du Magma,Front du Magma,1,0,3,258,0,0,0,0,5733,0,4,0,0
250,Uldum,Uldum,1,0,3,258,0,0,0,0,5034,0,4,0,0
251,Mont Hyjal,Mont Hyjal,1,0,3,258,0,0,0,0,616,0,4,0,0
252,Silithus,Silithus,1,0,3,258,0,0,0,0,1377,0,4,0,0
253,Berceau-de-l’Hiver,Berceau-de-l’Hiver,1,0,3,258,0,0,0,0,618,0,4,0,0
254,Cratère d’Un’Goro,Cratère d’Un’Goro,1,0,3,258,0,0,0,0,490,0,4,0,0
255,Gangrebois,Gangrebois,1,0,3,258,0,0,0,0,361,0,4,0,0
256,Péninsule des Flammes infernales,Péninsule des Flammes infernales,1,0,69,258,0,0,0,0,3483,0,4,0,0
257,Marécage de Zangar,Marécage de Zangar,1,0,69,258,0,0,0,0,3521,0,4,0,0
258,Forêt de Terokkar,Forêt de Terokkar,1,0,69,258,0,0,0,0,3519,0,4,0,0
259,Nagrand,Nagrand,1,0,69,258,0,0,0,0,3518,0,4,0,0
260,Les Tranchantes,Les Tranchantes,1,0,69,258,0,0,0,0,3522,0,4,0,0
261,Raz-de-Néant,Raz-de-Néant,1,0,69,258,0,0,0,0,3523,0,4,0,0
262,Vallée d’Ombrelune,Vallée d’Ombrelune,1,0,69,258,0,0,0,0,3520,0,4,0,0
263,Toundra Boréenne,Toundra Boréenne,1,0,70,258,0,0,0,0,3537,0,4,0,0
264,Fjord Hurlant,Fjord Hurlant,1,0,70,258,0,0,0,0,495,0,4,0,0
265,Désolation des dragons,Désolation des dragons,1,0,70,258,0,0,0,0,65,0,4,0,0
266,Les Grisonnes,Les Grisonnes,1,0,70,258,0,0,0,0,394,0,4,0,0
267,Bassin de Sholazar,Bassin de Sholazar,1,0,70,258,0,0,0,0,3711,0,4,0,0
268,Zul’Drak,Zul’Drak,1,0,70,258,0,0,0,0,66,0,4,0,0
269,Couronne de glace,Couronne de glace,1,0,70,258,0,0,0,0,210,0,4,0,0
270,Les pics Foudroyés,Les pics Foudroyés,1,0,70,258,0,0,0,0,67,0,4,0,0
271,Accostage de Hrothgar,Accostage de Hrothgar,1,0,70,258,0,0,0,0,4742,0,4,0,0
272,Forêt du Chant de cristal,Forêt du Chant de cristal,1,0,70,258,0,0,0,0,2817,0,4,0,0
273,Joug-d’Hiver,Joug-d’Hiver,1,0,70,258,0,0,0,0,4197,0,4,0,0
274,Tol Barad,Tol Barad,1,0,2,258,0,0,0,0,5095,0,4,0,0
275,Péninsule de Tol Barad,Péninsule de Tol Barad,1,0,2,258,0,0,0,0,5389,0,4,0,0
276,Le Tréfonds,Le Tréfonds,1,0,3,258,0,0,0,0,5042,0,4,0,0
277,Île de Sombrelune,Île de Sombrelune,1,0,2,258,0,0,0,0,5861,0,4,0,0
278,Kezan,Kezan,1,0,3,258,0,0,0,0,4737,0,4,0,0
279,Les îles Perdues,Les îles Perdues,1,0,3,258,0,0,0,0,4707,0,4,0,0
280,L’île Vagabonde,L’île Vagabonde,1,0,71,258,0,0,0,0,5736,0,4,0,0
281,La forêt de Jade,La forêt de Jade,1,0,71,258,0,0,0,0,5785,0,4,0,0
282,Étendues sauvages de Krasarang,Étendues sauvages de Krasarang,1,0,71,258,0,0,0,0,6134,0,4,0,0
283,Sommet de Kun-Lai,Sommet de Kun-Lai,1,0,71,258,0,0,0,0,5841,0,4,0,0
284,La vallée des Quatre vents,La vallée des Quatre vents,1,0,71,258,0,0,0,0,5805,0,4,0,0
285,L’escalier Dérobé,L’escalier Dérobé,1,0,71,258,0,0,0,0,6006,0,4,0,0
286,Steppes de Tanglong,Steppes de Tanglong,1,0,71,258,0,0,0,0,5842,0,4,0,0
287,Terres de l’Angoisse,Terres de l’Angoisse,1,0,71,258,0,0,0,0,6138,0,4,0,0
288,Île des Géants,Île des Géants,1,0,71,258,0,0,0,0,6661,0,4,0,0
289,Val de l’Éternel printemps,Val de l’Éternel printemps,1,0,71,258,0,0,0,0,5840,0,4,0,0
290,Île du Tonnerre,Île du Tonnerre,1,0,71,258,0,0,0,0,6507,0,4,0,0
291,Île du Temps figé,Île du Temps figé,1,0,71,258,0,0,0,0,6757,0,4,0,0
293,Repaire de l’Aile noire,Repaire de l’Aile noire,3,0,0,34,0,0,469,9,0,40,0,0,0
294,Ruines d’Ahn’Qiraj,Ruines d’Ahn’Qiraj,3,0,0,34,0,0,509,3,0,10,0,0,0
295,Temple d’Ahn’Qiraj,Temple d’Ahn’Qiraj,3,0,0,34,0,0,531,9,0,40,0,0,0
296,Repaire de Gruul,Repaire de Gruul,3,0,0,34,0,0,565,4,0,25,0,0,0
297,Le repaire de Magtheridon,Le repaire de Magtheridon,3,0,0,34,0,0,544,4,0,25,0,0,0
298,Caverne du sanctuaire du Serpent,Caverne du sanctuaire du Serpent,3,0,0,34,0,0,548,4,0,25,0,0,0
299,Donjon de la Tempête,Donjon de la Tempête,3,0,0,34,0,0,550,4,0,25,0,0,0
300,Temple noir,Temple noir,3,0,0,34,0,0,564,14,0,30,0,0,0
