OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,+$ev1 $en1 lors de la préparation de potions à base de givre.,24864,0,0,0,0
,,+$ev1 $en1 lors de la préparation de potions à base de givre.,24865,0,0,0,0
,,Consommer une potion des îles aux Dragons vous rend une partie de vos points de vie sur la durée.,24866,0,0,0,0
Potions à base de givre,,Améliore votre capacité à préparer des potions utilisant des givres agités ou éveillés comme composant de base. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,24867,0,4497591,0,0
,,Vous apprend la dernière sous-spécialisation.|n|nVous apprend à utiliser le composant de finition Catalyseur sur les recettes de potions et de pierres d’alchimiste empressées.,24868,0,0,0,0
,,+$ev1 $en1 lors de la préparation de potions.,24869,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,24870,0,0,0,0
,,Le recyclage de potions permet de récupérer des solutions alchimiques supplémentaires.,24871,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,24872,0,0,0,0
,,+$ev1 $en1 lors de la préparation de potions.,24873,0,0,0,0
,,Les potions à utiliser hors combat durent plus longtemps.,24874,0,0,0,0
Maîtrise des potions,,Améliore votre capacité à préparer des potions et de pierres d’alchimiste liées. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,24875,0,4497592,0,0
Production de masse,,,24876,0,4624378,0,0
Expérimentation avec potion,,,24877,0,4624379,0,0
Connaissance des potions,,,24878,0,4624657,0,0
Potions à base d’air,,,24879,0,4497566,0,0
Potions à base de givre,,,24880,0,4497591,0,0
Maîtrise des potions,,"Vous spécialise dans la préparation de potions, ce qui augmente votre efficacité et améliore la qualité de vos créations.",24881,0,4497592,0,0
,,L’Inspiration confère $ev1% de points de compétence supplémentaires lors de la fabrication d’articles d’alchimie.,24882,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles d’alchimie.,24883,0,0,0,0
,,L’Inspiration confère $ev1% de points de compétence supplémentaires lors de la fabrication d’articles d’alchimie.,24884,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles d’alchimie.,24885,0,0,0,0
,,L’Inspiration confère $ev1% de points de compétence supplémentaires lors de la fabrication d’articles d’alchimie.,24886,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles d’alchimie.,24887,0,0,0,0
,,L’Inspiration confère $ev1% de points de compétence supplémentaires lors de la fabrication d’articles d’alchimie.,24888,0,0,0,0
Ambiance inspirante,,Accroît votre Inspiration lors des travaux d’alchimie. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,24889,0,413583,0,0
,,L’Ingéniosité économise $ev1% de composants supplémentaires lors de la fabrication d’articles d’alchimie.,24890,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles d’alchimie.,24891,0,0,0,0
,,L’Ingéniosité économise $ev1% de composants supplémentaires lors de la fabrication d’articles d’alchimie.,24892,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles d’alchimie.,24893,0,0,0,0
,,L’Ingéniosité économise $ev1% de composants supplémentaires lors de la fabrication d’articles d’alchimie.,24894,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles d’alchimie.,24895,0,0,0,0
,,L’Ingéniosité économise $ev1% de composants supplémentaires lors de la fabrication d’articles d’alchimie.,24896,0,0,0,0
Habitudes ingénieuses,,Vous utilisez moins de composants. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,24897,0,4497599,0,0
,,Les dégâts subis en raison des effets secondaires de l’ingestion de potions et de flasques toxiques sont réduits de 25% supplémentaires.,24898,0,0,0,0
,,+$ev1 $en1 lors de la préparation de recettes liées à la putréfaction.,24899,0,0,0,0
,,Vous apprend à transmuter de la putréfaction éveillée en une gamme de différents éléments agités.,24900,370714,0,0,0
,,+$ev1 $en1 lors de la préparation de recettes liées à la putréfaction.,24901,0,0,0,0
,,Les dégâts subis en raison des effets secondaires de l’ingestion de potions et de flasques toxiques sont réduits de 25%.,24902,0,0,0,0
,,+$ev1 $en1 lors de la préparation de recettes liées à la putréfaction.,24903,0,0,0,0
,,Vous pouvez désormais découvrir des recettes utilisant de la putréfaction comme composant lorsque vous effectuez des expérimentations avec des potions ou des flasques.,24904,0,0,0,0
Putréfactionologie,,Vous vous penchez plus avant sur les mystères de la putréfaction agitée et éveillée. Confère un bonus de +$ev1 $en1 aux préparations qui utilisent la putréfaction par point affecté à cette spécialisation.,24905,0,4554327,0,0
,,La Fabrication multiple permet d’obtenir jusqu’à $ev1% de composants et d’encens supplémentaires.,24906,0,0,0,0
,,Vous apprend à créer et utiliser le composant de finition $@spellname370735 qui améliore votre compétence lors de la fabrication de composants et d’encens alchimiques.,24907,370735,0,0,0
,,+$ev1 $en1 lors de la fabrication de composants et d’encens.,24908,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de composants et d’encens.,24909,0,0,0,0
,,"Vous apprend à créer du sel de couvée, un composant de finition qui augmente l’Inspiration.|n|n+$ev1% en $en1 lors de la fabrication de composants et d’encens.",24910,370730,0,0,0
,,+$ev1 $en1 lors de la fabrication de composants et d’encens.,24911,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de composants et d’encens.,24912,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de composants et d’encens.,24913,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de composants et d’encens.,24914,0,0,0,0
Synthèse chimique,,"Améliore votre capacité à préparer des recettes spécialisées, comme celles de composants et encens alchimiques. Confère un bonus de +$ev1 $en1 à ces préparations par point affecté à cette spécialisation.",24915,0,3615504,0,0
,,"Vous approfondissez votre compréhension des transmutations, ce qui vous permet de réaliser ces opérations plus souvent et avec une meilleure capacité.",24916,394207,0,0,0
,,+$ev1% en $en1 lors des transmutations.,24917,0,0,0,0
,,Vous apprend à transmuter de l’ordre éveillé en ses éléments entropiques.,24918,370715,0,0,0
,,+$ev1% en $en1 lors des transmutations.,24919,0,0,0,0
,,+$ev1% en $en1 lors des transmutations.,24920,0,0,0,0
Transmutation,,Améliore votre maîtrise du procédé de transmutation. Confère un bonus de +$ev1 en $en1 à ces préparations par point affecté à cette spécialisation.,24921,0,4554441,0,0
,,+$ev1 $en1 et +$ev2 $en2 lors de la fabrication d’articles d’alchimie.|n|nLes préparations alchimiques sont $ev3% plus rapides.,24922,0,0,0,0
,,Vous apprend la dernière sous-spécialisation.,24923,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles d’alchimie.,24924,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,24925,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles d’alchimie.,24926,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,24927,0,0,0,0
,,+$ev1% en $en1 lors de la fabrication d’articles d’alchimie.,24928,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,24929,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles d’alchimie.,24930,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,24931,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles d’alchimie.,24932,0,0,0,0
Théorie de l’alchimie,,Améliore votre capacité à préparer des produits alchimiques. Confère un bonus de +$ev1 $en1 à toutes les recettes par point affecté à cette spécialisation.,24933,0,4624375,0,0
Ambiance inspirante,,,24934,0,413583,0,0
Habitudes ingénieuses,,,24935,0,4497599,0,0
Putréfactionologie,,,24936,0,4554327,0,0
Synthèse chimique,,,24937,0,3615504,0,0
Transmutation,,,24938,0,4554441,0,0
Théorie de l’alchimie,,Améliore vos connaissances fondamentales en alchimie afin d’obtenir différents bonus avec toutes vos créations.,24939,0,4624375,0,0
,,La Fabrication multiple permet d’obtenir jusqu’à $ev1% de flasques supplémentaires.,28440,0,0,0,0
,,+$ev1% en $en1 lors de la préparation de flasques.,28441,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques.,28442,0,0,0,0
,,+$ev1% en $en1 lors de la préparation de flasques.,28443,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques.,28444,0,0,0,0
Production de masse,,Améliore votre maîtrise de l’art de préparer des flasques plus efficacement. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,28445,0,4624377,0,0
,,"Vous apprend à faire une $@spellname370747, ce qui vous permet d’obtenir des flasques de meilleure qualité et augmente vos chances de découvrir de nouvelles recettes.",28446,370747,0,0,0
,,Confère 5% de chances d’avancée majeure lorsque vous effectuez des expérimentations avec des flasques.,28447,0,0,0,0
,,"Chaque fois que vous réussissez une avancée majeure en effectuant des expérimentations avec flasque, vous obtenez un bonus de +20 à l’Inspiration pendant 4 heures pour toutes les fabrications d’alchimie.",28448,0,0,0,0
,,Confère 5% de chances d’avancée majeure lorsque vous effectuez des expérimentations avec des flasques.,28449,0,0,0,0
,,Confère 10% de chances d’avancée majeure lorsque vous effectuez des expérimentations avec des flasques.,28450,0,0,0,0
Expérimentation avec des flasques,,"Améliore votre compréhension des composants, ce qui donne à vos expériences plus de chances de produire des résultats satisfaisants. Confère un bonus de +1% de chances de réussir une avancée majeure en effectuant des expérimentations avec des flasques par point affecté à cette spécialisation.",28451,0,4624380,0,0
,,Vous apprend à créer et utiliser le composant de finition $@spellname370735 qui améliore votre compétence lors de la fabrication de pierres d’alchimiste de soutien.,28452,370735,0,0,0
,,Vous apprend la dernière sous-spécialisation.,28453,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques.,28454,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,28455,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques.,28456,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques.,28457,0,0,0,0
Connaissance des flasques,,Vous vous penchez plus avant sur les mystères des flasques et des pierres d’alchimiste afférentes. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,28458,0,4624658,0,0
,,Vous apprend à créer et utiliser le composant de finition $@spellname370735 qui améliore votre compétence lors de la fabrication de flasques à base d’air.,28459,370735,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques à base d’air.,28460,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques à base d’air.,28461,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques à base d’air.,28462,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques à base d’air.,28463,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques à base d’air.,28464,0,0,0,0
,,Les flasques à base d’air durent 30 minutes de plus.,28465,0,0,0,0
Flasques à base d’air,,Améliore votre capacité à préparer des flasques en utilisant des airs agités ou éveillés comme composant de base. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,28466,0,4497584,0,0
,,Vous apprend à créer et utiliser le composant de finition $@spellname370735 qui améliore votre compétence lors de la fabrication de flasques à base de givre.,28467,370735,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques à base de givre.,28468,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques à base de givre.,28469,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques à base de givre.,28470,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques à base de givre.,28471,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques à base de givre.,28472,0,0,0,0
,,Les flasques à base de givre durent 30 minutes de plus.,28473,0,0,0,0
Flasques à base de givre,,Améliore votre capacité à préparer des flasques en utilisant des givres agités ou éveillés comme composant de base. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,28474,0,4497573,0,0
,,Vous apprend la dernière sous-spécialisation.|n|nVous apprend à utiliser le composant de finition Catalyseur sur les recettes de flasques et de pierres d’alchimiste de soutien.,28475,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques.,28476,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,28477,0,0,0,0
,,Le recyclage de flasques permet de récupérer des solutions alchimiques supplémentaires.,28478,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,28479,0,0,0,0
,,+$ev1 $en1 lors de la préparation de flasques.,28480,0,0,0,0
,,Les flasques des îles aux Dragons durent 30 minutes de plus.,28481,0,0,0,0
Maîtrise des flasques,,Améliore votre capacité à préparer des flasques et des pierres d’alchimiste liées. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,28482,0,4497574,0,0
Production de masse,,,28483,0,4624377,0,0
Expérimentation avec des flasques,,,28484,0,4624380,0,0
Connaissance des flasques,,,28485,0,4624658,0,0
Flasques à base d’air,,,28486,0,4497584,0,0
Flasques à base de givre,,,28487,0,4497573,0,0
Maîtrise des flasques,,"Vous spécialise dans la préparation de flasques, ce qui augmente votre efficacité et améliore la qualité de vos créations.",28488,0,4497574,0,0
,,Vous apprend à fabriquer et à utiliser le marteau de maîtrise qui permet de réparer librement les haches et les armes d’hast.,29891,393853,0,0,0
,,"Vous apprend à créer et utiliser le composant de finition $@spellname376700 qui améliore votre compétence lors de la fabrication de haches, de pioches et d’armes d’hast.",29892,376700,0,0,0
,,"+$ev1 $en1 lors de la fabrication de haches, de pioches et d’armes d’hast.",29893,0,0,0,0
,,"+$ev1 $en1 lors de la fabrication de haches, de pioches et d’armes d’hast.",29894,0,0,0,0
,,Vous apprend à fabriquer une $@spellname371366.,29895,371366,0,0,0
,,"+$ev1 $en1 lors de la fabrication de haches, de pioches et d’armes d’hast.",29896,0,0,0,0
,,Vous apprend à fabriquer une $@spellname365734.,29897,365734,0,0,0
"Haches, pioches et armes d’hast",,"Améliore votre capacité à fabriquer des haches, des pioches et des armes d’hast. Confère un bonus de +1 à la compétence en artisanat par point affecté à cette spécialisation.",29898,0,4059376,0,0
,,Vous apprend à fabriquer et à utiliser le marteau de maîtrise qui permet de réparer librement les masses et les marteaux.,29899,393853,0,0,0
,,Vous apprend à créer et utiliser le composant de finition $@spellname376700 qui améliore votre compétence lors de la fabrication de masses et de marteaux.,29900,376700,0,0,0
,,+$ev1 $en1 lors de la fabrication de masses et de marteaux.,29901,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de masses et de marteaux.,29902,0,0,0,0
,,Vous apprend à fabriquer un $@spellname371412.,29903,371412,0,0,0
,,+$ev1 $en1 lors de la fabrication de masses et de marteaux.,29904,0,0,0,0
,,Vous apprend à fabriquer une $@spellname367586.,29905,367586,0,0,0
Masses et marteaux,,Améliore votre capacité à fabriquer des masses et des marteaux. Confère un bonus de +1 à la compétence en artisanat par point affecté à cette spécialisation.,29906,0,4529128,0,0
,,Vous apprend à utiliser le composant de finition Liquide d’extinction sur différents plans d’armes et d’outils avec manche.,29907,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’armes et d’outils avec manche.,29908,0,0,0,0
,,Vous apprend la dernière sous-spécialisation.,29909,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’armes et d’outils avec manche.,29910,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,29911,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’armes et d’outils avec manche.,29912,0,0,0,0
,,Vous apprend à utiliser des composants optionnels pour déterminer les caractéristiques secondaires de nombreux plans d’armes avec manche.,29913,0,0,0,0
Avec manche,,"Améliore votre capacité à fabriquer des armes et des outils avec manche, comme les haches et les marteaux. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.",29914,0,4624387,0,0
,,Vous apprend à fabriquer et à utiliser le marteau de maîtrise qui permet de réparer librement les lames longues.,29915,393853,0,0,0
,,Vous apprend à créer et utiliser le composant de finition $@spellname376700 qui améliore votre compétence lors de la fabrication de lames longues.,29916,376700,0,0,0
,,+$ev1 $en1 lors de la fabrication de lames longues.,29917,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de lames longues.,29918,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de lames longues.,29919,0,0,0,0
,,Vous apprend à fabriquer un $@spellname365729.,29920,365729,0,0,0
,,Vous apprend à fabriquer une $@spellname367585.,29921,367585,0,0,0
Lames longues,,"Améliore votre capacité à fabriquer des armes et des outils à lame longue, comme les épées, les glaives et les faux. Confère un bonus de +1 à la compétence en artisanat par point affecté à cette spécialisation.",29922,0,4044018,0,0
,,Vous apprend à fabriquer et à utiliser le marteau de maîtrise qui permet de réparer librement les lames courtes.,29923,393853,0,0,0
,,Vous apprend à créer et utiliser le composant de finition $@spellname376700 qui améliore votre compétence lors de la fabrication de lames courtes.,29924,376700,0,0,0
,,+$ev1 $en1 lors de la fabrication de lames courtes.,29925,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de lames courtes.,29926,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de lames courtes.,29927,0,0,0,0
,,Vous apprend à fabriquer une $@spellname365731.,29928,365731,0,0,0
,,Vous apprend à fabriquer une $@spellname365730.,29929,365730,0,0,0
Lames courtes,,"Améliore votre capacité à fabriquer des armes et des outils à lame courte, comme les couteaux, les dagues et les armes de pugilat. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.",29930,0,4189041,0,0
,,Vous apprend à utiliser le composant de finition Liquide d’extinction sur différents plans de lames.,29931,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de lames longues ou courtes.,29932,0,0,0,0
,,Vous apprend la dernière sous-spécialisation.,29933,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de lames longues ou courtes.,29934,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,29935,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de lames longues ou courtes.,29936,0,0,0,0
,,Vous apprend à utiliser des composants optionnels pour déterminer les caractéristiques secondaires de nombreux plans d’armes avec lame.,29937,0,0,0,0
Lames,,Améliore votre capacité à fabriquer différents outils et armes avec lame. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,29938,0,4624383,0,0
,,La fabrication d’armes est $ev1% plus rapide.|n|n+$ev2 $en2 et +$ev3 $en3 lors de la fabrication d’armes et de grands outils.,29939,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’armes et de grands outils.,29940,0,0,0,0
,,Vous apprend la dernière sous-spécialisation.,29941,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’armes et de grands outils.,29942,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,29943,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’armes et de grands outils.,29944,0,0,0,0
,,Vous apprend à utiliser des composants optionnels pour améliorer le niveau d’objet de la plupart des plans d’armes.,29945,0,0,0,0
Fabrication d’armes,,Améliore votre capacité à fabriquer des armes et de grands outils. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,29946,0,4624393,0,0
"Haches, pioches et armes d’hast",,,29947,0,4059376,0,0
Masses et marteaux,,,29948,0,4529128,0,0
Avec manche,,,29949,0,4624387,0,0
Lames longues,,,29950,0,4044018,0,0
Lames courtes,,,29951,0,4189041,0,0
Lames,,,29952,0,4624383,0,0
Fabrication d’armes,,"Vous spécialise dans la fabrication d’armes et d’outils, ce qui augmente votre efficacité et améliore la qualité de vos créations.",29953,0,4624393,0,0
,,La Fabrication multiple permet d’obtenir jusqu’à $ev1% d’alliages et d’autres composants supplémentaires.,29954,0,0,0,0
,,+$ev1 $en1 lors de la fonte d’alliages et d’autres composants.,29955,0,0,0,0
,,+$ev1 $en1 lors de la fonte d’alliages et d’autres composants.,29956,0,0,0,0
,,+$ev1 $en1 lors de la fonte d’alliages et d’autres composants.,29957,0,0,0,0
,,+$ev1 $en1 lors de la fonte d’alliages et d’autres composants.,29958,0,0,0,0
Fonte,,Développe votre expertise dans la fonte d’alliages et d’autres composants spéciaux. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,29959,0,4622288,0,0
,,La Fabrication multiple permet d’obtenir jusqu’à $ev1% d’articles en pierre supplémentaires.,29960,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles en pierre.,29961,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles en pierre.,29962,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles en pierre.,29963,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles en pierre.,29964,0,0,0,0
Travail de la pierre,,Développe votre expertise dans la fabrication d’améliorations à base de pierre pour les armes et les outils. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,29965,0,4622275,0,0
,,Vous apprend à utiliser le composant de finition Liquide d’extinction sur différents équipements d’aventure.,29966,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’équipements d’aventure.,29967,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’équipements d’aventure.,29968,0,0,0,0
,,[NYI]Learn to craft a $@spellname367605.,29969,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’équipements d’aventure.,29970,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’équipements d’aventure.,29971,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’équipements d’aventure.,29972,0,0,0,0
Équipements d’aventure,,"Développe votre expertise dans la fabrication d’équipements d’aventure, comme les grappins. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.",29973,0,4624386,0,0
,,Vous apprend à utiliser le composant de finition Liquide d’extinction sur différents plans d’outils et d’accessoires de métier.,29974,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’outils et d’accessoires de métier.,29975,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’outils et d’accessoires de métier.,29976,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’outils et d’accessoires de métier.,29977,0,0,0,0
,,Vous apprend à créer une $@spellname371374.,29978,371374,0,0,0
,,+$ev1 $en1 lors de la fabrication d’outils et d’accessoires de métier.,29979,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’outils et d’accessoires de métier.,29980,0,0,0,0
Fabrication d’outils,,Développe votre expertise dans la fabrication d’outils et d’accessoires métalliques pour différents métiers. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,29981,0,4374707,0,0
,,Vous apprend à créer et utiliser le composant de finition $@spellname376700 qui améliore votre compétence lors de la fabrication de différents articles non destinés au combat.,29982,376700,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,29983,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles non destinés au combat.,29984,0,0,0,0
,,Vous apprend à fabriquer des articles non destinés au combat +$ev1% plus rapidement.,29985,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles non destinés au combat.,29986,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,29987,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles non destinés au combat.,29988,0,0,0,0
,,Vous apprend la sous-spécialisation de votre choix.,29989,0,0,0,0
,,+$ev1 $en1 lors de la fabrication d’articles non destinés au combat.,29990,0,0,0,0
Forge spécialisée,,Améliore votre capacité à fabriquer des articles non destinés au combat. Confère un bonus de +$ev1 $en1 par point affecté à cette spécialisation.,29991,0,4622273,0,0
Fonte,,,29992,0,4622288,0,0
Travail de la pierre,,,29993,0,4622275,0,0
Équipements d’aventure,,,29994,0,4624386,0,0
Fabrication d’outils,,,29995,0,4374707,0,0
Forge spécialisée,,"Vous spécialise dans la fabrication de pierres améliorées, composants, alliages, outils et accessoires de métier.",29996,0,4622273,0,0
,,Vous apprend à fabriquer et à utiliser le marteau de maîtrise qui permet de réparer librement les pièces d’armure en plaques protégeant les mains.,30046,393853,0,0,0
,,+$ev1 $en1 lors de la fabrication de pièces d’armure protégeant les mains.,30047,0,0,0,0
,,Vous apprend à créer et utiliser le composant de finition $@spellname376700 qui améliore votre compétence lors de la fabrication de pièces d’armure protégeant les mains.,30048,376700,0,0,0
,,+$ev1 $en1 lors de la fabrication de pièces d’armure protégeant les mains.,30049,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de pièces d’armure protégeant les mains.,30050,0,0,0,0
,,+$ev1 $en1 lors de la fabrication de pièces d’armure protégeant les mains.,30051,0,0,0,0
,,Vous apprend à fabriquer des $@spellname367606.,30052,367606,0,0,0
