TaskName_lang,Description_lang,ID,CriteriaTreeID,QuestID,ProgressContributionAmount,RepetitionContributionDampeningCurve,Supersedes,Field_12_0_0_63534_008
[DNT] Collect 20 Glowcaps in the Neighborhood,[DNT] Collect 20 Glowcaps in the Neighborhood,19,210412,91024,10,87592,0,1
[DNT] Spread Glow Cap Spores in Fertile Soil,[DNT] Spread Glow Cap Spores in Fertile Soil in the Neighborhood,20,210420,91024,10,87592,0,0
[DNT] Catch 30 Fish in the Neighborhood,[DNT] Catch 30 Fish in the Neighborhood,21,210416,91024,10,87592,0,1
[DNT] Collect 20 Clams on the Neighborhood Beach,[DNT] Collect 20 Clams on the Neighborhood Beach,22,210418,91024,10,87592,0,1
Collecter de drôles de globules de cire,Collectez 20 drôles de globules de cire dans les abîmes Retentissants et leurs alentours.,23,210635,92099,75,87592,0,0
Terrasser la phalange éveillée dans L’éveil de la machine,Terrassez la phalange éveillée dans L’éveil de la machine.,24,210663,91023,50,0,0,0
[DNT] Complete Level 10 of Awakening the Machine,[DNT] Complete Level 10 of Awakening the Machine,25,210664,91023,50,0,24,0
[DNT] Complete Level 15 of Awakening the Machine,[DNT] Complete Level 15 of Awakening the Machine,26,210665,91023,50,0,25,0
[DNT] Complete Level 20 of Awakening the Machine,[DNT] Complete Level 20 of Awakening the Machine,27,210666,91023,50,0,26,0
[DNT] Defeat Waxtail Kobolds,[DNT] Defeat 20 Waxtail Kobolds,28,210667,91023,50,87592,0,1
[DNT] Defeat Sparklit Kobolds,[DNT] Defeat 20 Sparklit Kobolds,29,210899,91023,50,87592,0,1
[DNT] Defeat Glumtooth Kobolds,[DNT] Defeat 20 Glumtooth Kobolds,30,210905,91023,50,87592,0,1
[DNT] Defeat Flickerflame Kobolds,[DNT] Defeat 20 Flickerflame Kobolds,31,210916,91023,50,87592,0,1
[DNT] Defeat Brightrock Kobolds,[DNT] Defeat 20 Brightrock Kobolds,32,210927,91023,50,87592,0,1
[DNT] Defeat Kobolds in The Ringing Deeps,[DNT] Defeat 100 Kobolds in The Ringing Deeps,33,210933,91023,50,87592,0,1
Terrasser des rampe-fonds dans les abîmes Retentissants,Terrassez 20 rampe-fonds dans les abîmes Retentissants.,34,210978,91024,10,87592,0,0
Terrasser des flagelleurs des profondeurs,Terrassez 20 flagelleurs des profondeurs dans les abîmes Retentissants.,35,210980,91024,10,87592,0,0
Terrasser des sanguivores enveloppants,Terrassez 20 sanguivores enveloppants.,36,210988,91024,10,87592,0,0
Terminer un donjon dans les abîmes Retentissants,"Terminez un donjon dans les abîmes Retentissants. Cela inclut la faille de Flamme-Noire, Opération Vannes ouvertes et la Cavepierre.",37,210990,91022,25,87592,0,0
Extraire 20 morceaux de minerai dans les abîmes Retentissants,Extrayez 20 morceaux de minerai dans les abîmes Retentissants.,38,211019,91022,25,87592,0,0
Cueillir 20 plantes dans les abîmes Retentissants,Cueillez 20 plantes dans les abîmes Retentissants.,39,211029,91022,25,87592,0,0
Prélever 20 peaux dans les abîmes Retentissants,Prélevez 20 peaux dans les abîmes Retentissants.,40,211045,91022,25,87592,0,0
Tuer des Hozen,Tuez des Hozen au sommet de Kun-Lai.,41,216310,91022,25,87592,0,0
Achever des quêtes : sommet de Kun-Lai,Achevez des quêtes au sommet de Kun-Lai.,42,216312,91023,50,87592,0,0
Logis : obtenir des grigris,Obtenez des grigris au sommet de Kun-Lai ou dans le quartier.,43,216314,91022,25,87592,0,0
Pêcher 20 poissons dans les abîmes Retentissants,Pêchez 20 poissons dans les abîmes Retentissants.,47,211126,91022,25,87592,0,0
Collecter 20 bûches de bois dans les abîmes Retentissants,Collectez 20 bûches de bois dans les abîmes Retentissants.,48,211139,91022,25,87592,0,0
Terminer un Gouffre dans les abîmes Retentissants,Terminez un Gouffre dans les abîmes Retentissants.,49,211141,91023,50,87592,0,0
Accomplir 5 expéditions dans les abîmes Retentissants,Accomplissez 5 expéditions dans les abîmes Retentissants.,50,211148,92099,75,87592,0,0
Rallumer 10 lanternes dans le quartier,Rallumez 10 lanternes dans le quartier.,51,211150,91024,10,87592,0,0
[DNT] Collect 10 Globs of Dropped Wax,[DNT] Collect 10 Globs of Dropped Wax in the Neighborhood,52,211152,91024,10,87592,0,0
[DNT] Collect 20 Draenei Archaeology Fragments in Zangarmarsh,[DNT] Collect 20 Draenei Archaeology Fragments in Zangarmarsh,53,211154,91024,10,87592,0,1
[DNT] Defeat 20 Gyreworms in Deepholm,[DNT] Defeat 20 Gyreworms in Deepholm,54,211156,91023,50,87592,0,1
[DNT] Defeat 20 Rockslice and Jaspertip Clawscythes in Deepholm,[DNT] Defeat 20 Rockslice and Jaspertip Clawscythes in Deepholm,55,211161,91023,50,87592,0,1
[DNT] Defeat 20 Twilight Ogres in Deepholm,[DNT] Defeat 20 Twilight Ogres in Deepholm,56,211169,91023,50,87592,0,1
[DNT] Defeat 20 Twilight Cultists in Deepholm,[DNT] Defeat 20 Twilight Cultists in Deepholm,57,211174,91023,50,87592,0,1
[DNT] Defeat 20 Stone or Needlerock Troggs in Deepholm,[DNT] Defeat 20 Stone or Needlerock Troggs in Deepholm,58,211187,91023,50,87592,0,1
[DNT] Defeat 20 Fungal Terrors or Behemoths in Deepholm,[DNT] Defeat 20 Fungal Terrors or Behemoths in Deepholm,59,211202,91023,50,87592,0,1
[DNT] Defeat 20 Stone Drakes in Deepholm,[DNT] Defeat 20 Stone Drakes in Deepholm,60,211205,91023,50,87592,0,1
[DNT] Collect 20 Albino Cavefish in Deepholm,[DNT] Collect 20 Albino Cavefish in Deepholm,61,211209,91023,50,87592,0,1
[DNT] Collect 20 Lumber in Deepholm,[DNT] Collect 20 Lumber in Deepholm,62,211211,91024,10,87592,0,1
Terminer des donjons mythiques +,,63,212060,91023,50,87592,0,1
Tuer les boss de raid,,64,212062,91023,50,87592,0,1
Gagner des points d’honneur,,65,212064,91023,50,87592,0,1
Terminer des expéditions,,66,214555,91023,50,87592,0,1
Terminer la campagne de Midnight,Terminez la campagne de Midnight.,67,212076,91022,25,0,0,0
La soirée de Saltheril,Participez à la soirée de Saltheril et terminez une quête Renforcement des pierres runiques dans le bois des Chants éternels.,68,212082,91022,25,0,0,0
Dilettante de la soirée de Saltheril,Participez à la soirée de Saltheril dans le bois des Chants éternels et rendez des services hebdomadaires aux convives.,69,212089,91022,25,0,0,0
Cour de Lune-d’Argent — Centre d’attention,Présentez-vous à la cour de Lune-d’Argent et accomplissez les objectifs publics.,70,212091,91022,25,0,0,0
Donjons de Midnight,Terminez des donjons de Midnight.,71,212208,92099,75,87592,0,0
Collecter des ressources : Midnight,"Collectez des plantes, du minerai, des peaux ou des poissons dans les zones de Midnight.",73,212222,91022,25,87592,0,0
Plongée profonde,Terminez des évènements de pêche des abysses à Zul’Aman.,74,212255,92099,75,0,0,0
Efficacité abondante,Obtenez de l’abondance au cours d’évènements dans les régions de Midnight.,75,212257,91023,50,0,0,0
Abondance à foison,Obtenez de l’abondance au cours d’évènements dans les régions de Midnight.,76,222818,91022,25,0,75,0
Légendes des Haranir,Terminez un évènement Légendes des Haranir en Harandar.,77,212261,91023,50,0,0,0
Tuer des créatures du luméclat,Tuez des créatures du luméclat qui menacent Azeroth là où vous les trouverez.,78,214538,91022,25,0,0,0
Tuer des créatures du luméclat 2,Tuez des créatures du luméclat qui menacent Azeroth là où vous les trouverez.,79,214541,91023,50,0,78,0
Tuer des créatures du luméclat 3,Tuez des créatures du luméclat qui menacent Azeroth là où vous les trouverez.,80,214544,92099,75,0,79,0
Expéditions : bois des Chants éternels,Accomplissez des expéditions dans le bois des Chants éternels.,81,212066,91023,50,87592,0,0
Tuer des créatures rares : bois des Chants éternels,Tuez des créatures rares ou d’élite rares dans le bois des Chants éternels.,82,214557,91023,50,87592,0,0
Collecter des noyaux de Fulgarion,Collectez des noyaux de Fulgarion dans la tempête du Vide.,83,214559,91023,50,0,0,0
Ancre de singularité,Défendez l’ancre de singularité dans la tempête du Vide.,84,214561,91023,50,87592,0,0
Arcana latent,Collectez de l’arcana latent dans le bois des Chants éternels.,85,214680,91022,25,87592,0,0
Représenter l’émissaire de faction,Représentez l’émissaire de faction dans les confins Interdits.,86,214735,91024,10,0,0,0
Quêtes journalières : confins Interdits,Achevez des quêtes journalières dans les confins Interdits.,87,214884,91023,50,0,0,0
Portes de caveaux de Zskera,Ouvrez des portes des caveaux de Zskera dans les confins Interdits.,88,214992,91022,25,87592,0,0
Tuer des créatures rares : confins Interdits,Tuez des créatures rares dans les confins Interdits.,89,215007,91023,50,87592,0,0
Terminer des tempêtes primordiales du caveau Givre-Pierre,Terminez des tempêtes primordiales du caveau Givre-Pierre dans les confins Interdits.,90,215020,91023,50,87592,0,0
Collecter des ressources : confins Interdits,"Collectez des herbes, des minerais, des peaux ou des poissons dans les confins Interdits.",91,215423,91022,25,87592,0,0
Expédition de combat de mascottes : confins Interdits,Accomplissez une expédition de combat de mascottes dans les confins Interdits.,92,215469,91022,25,87592,0,0
Courses de vol dynamique : confins Interdits,Terminez des courses de vol dynamique dans les confins Interdits.,93,215575,91024,10,87592,0,0
Maîtriser le couvoir Martial,Accomplissez l’expédition Le couvoir Martial dans les confins Interdits.,94,215577,91023,50,87592,0,0
Créature rare de métier : confins Interdits,Tuez une créature rare ou élite rare invoquée grâce à un objet de métier dans les confins Interdits.,95,215666,91739,150,0,0,0
Trouver des trésors avec des parchemins scellés,Obtenez les trésors révélés grâce à des parchemins scellés dans les confins Interdits.,96,215668,91022,25,87592,0,0
Tuer des créatures : confins Interdits,Tuez des créatures dans les confins Interdits.,97,215670,91022,25,87592,0,0
Collecter des provisions interdites,Collectez des provisions interdites dans les confins Interdits.,98,215672,91022,25,87592,0,0
Collecter des ressources : sommet de Kun-Lai,"Collectez des plantes, du minerai, des peaux ou du poisson au sommet de Kun-Lai.",100,216319,91023,50,87592,0,0
Couper du bois : sommet de Kun-Lai,Coupez du bois au sommet de Kun-Lai.,101,216323,91023,50,87592,0,0
Vaincre des boss : sommet de Kun-Lai,Terminez des combats de boss dans les donjons ou les raids du sommet de Kun-Lai.,102,216327,91022,25,87592,0,0
Logis : manger des baies de kafa’kota,Mangez des baies de kafa’kota sur le pic de Kota ou dans votre quartier.,103,216329,91022,25,87592,0,0
Victoires honorables : sommet de Kun-Lai,Obtenez des victoires honorables au sommet de Kun-Lai.,104,216334,91023,50,87592,0,0
Couper du bois : confins Interdits,Collectez du bois dans les confins Interdits.,105,216352,91023,50,87592,0,0
Terminer des Gouffres,,106,216354,91023,50,87592,0,1
Logis : réveiller des personnes endormies,Réveillez des personnes endormies du quartier.,107,216664,91022,25,87592,0,0
Logis : échanger des baies,Échangez des baies de kafa’kota avec la personne qui vend du kafa dans le quartier.,108,216671,91022,25,87592,0,0
Terrasser le sha de la colère,Terrassez le sha de la colère au sommet de Kun-Lai.,109,216306,91022,25,87592,0,0
Logis : achever des quêtes hebdomadaires du quartier,Achevez des quêtes hebdomadaires du quartier pour des Dracthyrs en visite.,110,216872,91023,50,87592,0,0
Logis : l’heure de la déco,Impressionnez des gens de Lune-d’Argent en visite en disposant un élément de décor dans votre logis ou sur votre parcelle.,111,216890,91023,50,0,0,0
Logis : l’heure de la déco 2,Impressionnez des gens de Lune-d’Argent en visite en disposant un élément de décor dans votre logis ou sur votre parcelle.,112,216892,91023,50,0,111,0
Logis : l’heure de la déco 3,Impressionnez des gens de Lune-d’Argent en visite en disposant un élément de décor dans votre logis ou sur votre parcelle.,113,216894,91023,50,0,112,0
Logis : acheter des éléments de décoration,Impressionnez des gens de Lune-d’Argent en visite en obtenant un nouvel élément de décor pour votre logis ou votre parcelle.,114,216898,91023,50,0,0,0
Logis : transporter des grigris,Transportez des grigris au camp d’entraînement à l’escalade du quartier.,115,216957,91022,25,87592,0,0
Logis : collecter des baies,Collectez des baies de kafa’kota au camp d’entraînement à l’escalade.,116,216959,91024,10,87592,0,0
Logis : chevaucher une créature du pic surkaféinée,Épuisez une créature surkaféinée en la chevauchant dans le quartier.,117,216961,91024,10,87592,0,0
Logis : blessures d’artistes,"Soignez des blessures d’artistes en visite dans le quartier à l’aide de la magie, de bandages ou de l’alchimie.",118,217031,91022,25,87592,0,0
Tuer des créatures rares : île de Mécagone,Tuez des créatures rares sur l’île de Mécagone.,120,217061,91023,50,87592,0,0
Quêtes journalières : île de Mécagone,Achevez des quêtes journalières sur l’île de Mécagone.,121,217063,91023,50,87592,0,0
Roi Mécagone,Terrassez le roi Mécagone dans Opération Mécagone.,122,217068,91023,50,0,0,0
Unité d’oppression aérienne CT-8,Terrassez une unité d’oppression aérienne CT-8 dans Opération Mécagone.,123,217070,91023,50,0,0,0
Construction accomplie,Achevez des projets de construction sur l’île de Mécagone.,124,217072,91022,25,87592,0,0
Bricolage avec le R01,Fabriquez des objets de bricolage de la casse avec Pascal-R01 sur l’île de Mécagone.,125,217074,91023,50,87592,0,0
Couper du bois : île de Mécagone,Coupez du bois sur l’île de Mécagone.,126,217076,91023,50,87592,0,0
Collecter des ressources : île de Mécagone,"Collectez des plantes, du minerai, des peaux ou des poissons sur l’île de Mécagone.",127,217078,91022,25,87592,0,0
Régicide rouillé,Terrassez le Prince de la rouille dans la ligne temporelle alternative sur l’île de Mécagone.,128,217082,91023,50,0,0,0
Santé !,Trinquez à la résistance à Mécarouille sur l’île de Mécagone.,129,217084,91024,10,0,0,0
Tuer des créatures : île de Mécagone,Tuez des créatures sur l’île de Mécagone.,130,217086,91022,25,87592,0,0
Expédition de combat de mascottes : île de Mécagone,Accomplissez une expédition de combat de mascottes sur l’île de Mécagone.,131,217484,91022,25,87592,0,0
On va plus vite en rouge,Repeignez votre tout-terrain Xiwyllag ou votre mécanotigre sur l’île de Mécagone.,132,217486,91023,50,0,0,0
Projet de récupération,Aidez à la reconstruction et à la défense de la machine de récupération sur l’île de Mécagone.,133,217489,92099,75,87592,0,0
Logis : un bon voisinage,Menez des actions amicales dans votre quartier.,134,214565,91023,50,87592,0,0
Logis : ramener les méca-poules perdues,Trouvez et ramenez des poules mal calibrées dans votre quartier.,135,217689,92099,75,87592,0,0
Logis : transport mécagnome,Testez des aéro-propulseurs mécagnomes dans votre quartier.,136,217691,91023,50,87592,0,0
Logis : ferraille du rivage,Aidez au recyclage des morceaux de ferrailles sur les plages de votre quartier.,137,218132,92099,75,0,0,0
Collecter des ressources : Outreterre,"Collectez des plantes, du minerai, des peaux ou du poisson en Outreterre.",138,218431,91022,25,87592,0,0
Terrasser Pathaleon le Calculateur,Terrassez Pathaleon le Calculateur dans le donjon du Méchanar.,139,218435,91023,50,0,0,0
Terrasser Brise-Dimension,Terrassez Brise-Dimension dans le donjon de la Botanica.,140,218437,91023,50,0,0,0
Terrasser le messager Cieuriss,Terrassez le messager Cieuriss dans le donjon de l’Arcatraz.,141,218439,91023,50,0,0,0
Extermination de l’Ethereum,Terrassez des membres de l’Ethereum et leurs forces alliées dans les zones extérieures de l’Outreterre.,142,218548,91023,50,87592,0,0
Couper du bois : Midnight,Coupez du bois dans les régions de Midnight.,143,219644,91023,50,87592,0,0
Élimination de Solfurie,Terrassez les membres des Solfurie à Raz-de-Néant.,144,220010,91023,50,87592,0,0
Honorer tous les avis,Achevez des quêtes Avis de recherche ! pour le Consortium à Shattrath.,145,220012,91023,50,87592,0,0
Vaincre le prince-nexus Shaffar,Terrassez le prince-nexus Shaffar dans le donjon des Tombes-mana.,146,220024,91023,50,0,0,0
Vaincre Yor,Terrassez Yor dans le donjon des Tombes-mana.,147,220026,91739,150,0,0,0
C’est en répétant…,Achevez des quêtes d’objets de réputation pour le Consortium en Outreterre.,148,220115,91022,25,87592,0,0
Lame de la Garde-ciel,Aidez la Garde-ciel à mener l’assaut contre le point d’ancrage de Bash’ir dans les Tranchantes. L’assaut est lancé toutes les heures à l’avant-poste de la Garde-ciel dans les Tranchantes.,149,220183,91739,150,87592,0,0
Passage à ta’bash,Terrassez Bash’ir ou un individu de ses subalternes au point d’ancrage de Bash’ir dans les Tranchantes.,150,220206,91022,25,87592,0,0
Collecter des ressources : grotte de Zaralek,"Collectez des plantes, du minerai, des peaux ou du poisson dans la grotte de Zaralek.",151,221088,91022,25,87592,0,0
Expéditions : grotte de Zaralek,Accomplissez des expéditions dans la grotte de Zaralek.,152,221096,91023,50,87592,0,0
Des chercheurs sous le feu,Terminez l’évènement « Des chercheurs sous le feu » dans la grotte de Zaralek.,153,221098,91023,50,87592,0,0
Vaincre Sarkareth,"Terrassez Sarkareth dans Aberrus, le creuset de l’Ombre.",155,221104,91023,50,0,0,0
Combat de mascottes souterrain,Accomplissez une expédition de combat de mascottes dans la grotte de Zaralek avec au moins 1 mascotte élémentaire.,156,221164,91024,10,87592,0,0
La réputation avant tout,Améliorez votre réputation auprès des Flairans de Terreau dans la grotte de Zaralek.,157,221174,91023,50,87592,0,0
Recherches olfactives,Ouvrez des coffres en explorant la grotte de Zaralek avec Myritt.,158,221179,91023,50,87592,0,0
Mission presque impossible,"Marchandez avec Ponzo pour obtenir une carte de fouille marchandée, puis utilisez-la dans la grotte de Zaralek.",159,221186,91023,50,0,0,0
"Rien ne sert de courir, il faut partir à point",Achevez des quêtes journalières pour Briggul à Phosphorogg dans la grotte de Zaralek.,160,221188,91022,25,87592,0,0
Tuer des créatures rares : grotte de Zaralek,Tuez des créatures rares ou d’élite rares dans la grotte de Zaralek.,161,221190,91023,50,87592,0,0
Vol dynamique souterrain,Terminez des courses de vol dynamique dans la grotte de Zaralek.,162,221192,91024,10,87592,0,0
"Pièces nauséabondes, récompenses qui abondent",Obtenez des pièces déterrées odorantes dans la grotte de Zaralek.,163,221268,91023,50,87592,0,0
Logis : déposer de l’encens,Déposez de l’encens dans le quartier pour attirer des abeilles.,164,221576,91024,10,87592,0,0
Logis : préparer de l’encens,Rapportez des matières premières du quartier aux cuves mobiles flairanes pour préparer de l’encens.,165,221584,91024,10,87592,0,0
Logis : aider les renitruffes,Soignez la perte d’odorat qui affecte les renitruffes flairans dans le quartier.,166,221684,91024,10,87592,0,0
Logis : escarlettre,"Aidez Gliss, le roi de la glisse à livrer le courrier dans le quartier. Parlez à Briggul pour commencer.",167,221800,91023,50,87592,0,0
Logis : polliniser les fleurs,Guidez les abeilles pour qu’elles pollinisent les fleurs autour du centre-ville du quartier.,168,221878,91024,10,87592,0,0
Logis : acrobaties arcaniques,"Dans votre quartier, pénétrez dans l’espace détaché et atteignez la fin du parcours de l’ultime bras droit d’architecte. Vous pouvez effectuer cette tâche une fois par jour.",169,221930,92099,75,87592,0,0
Logis : à la recherche des objets perdus,"Dans votre quartier, pénétrez dans l’espace détaché et aidez votre voisinage en retrouvant et en rapportant leurs objets égarés.",170,221932,91022,25,87592,0,0
Logis : lancer la ligne,Activez une attache détachée ou utilisez un raccourci perdu dans la phase dans votre quartier.,171,222537,91022,25,0,0,0
Logis : trio aérien propulsé,Testez des aéro-propulseurs mécagnomes trois fois sans toucher le sol dans votre quartier.,172,222540,92099,75,0,0,0
Couper du bois : Outreterre,Coupez du bois dans les régions d’Outreterre.,173,222672,91023,50,87592,0,0
Plongée profonde,Terminez des évènements de pêche des abysses à Zul’Aman.,174,212255,91024,10,0,0,0
Achever des quêtes,Achevez des quêtes dans les plaines d’Ohn’ahra.,175,223339,91023,90,87592,0,0
Terrasser des boss,Terminez des combats de boss dans le donjon de l’offensive nokhud.,176,223341,91023,50,87592,0,0
Collecter des ressources,"Collectez des plantes, du minerai, des peaux ou du poisson dans les plaines d’Ohn’ahra.",177,223343,91023,90,87592,0,0
Couper du bois,Coupez du bois dans les plaines d’Ohn’ahra.,178,223347,91024,10,87592,0,0
Victoires honorables,Obtenez des victoires honorables dans les plaines d’Ohn’ahra.,179,223349,91023,90,87592,0,0
Éliminer des Nokhuds d’élite,Éliminez des adversaires d’élite dans le bastion Nokhudon des plaines d’Ohn’ahra.,180,223351,91022,45,87592,0,0
Terrasser Strunraan,Terrassez Strunraan dans les plaines d’Ohn’ahra.,181,223353,91022,45,87592,0,0
Éliminer des bakars nokhuds,Éliminez des chiens de guerre nokhuds dans les plaines d’Ohn’ahra ou l’offensive nokhud.,182,223355,91022,45,87592,0,0
Caresser le bakar portant un nom,Caressez le seul bakar portant un nom dans les plaines d’Ohn’ahra.,183,223357,91022,45,87592,0,0
Chasser avec une mascotte bakar,Terrassez des adversaires aux côtés d’une mascotte bakar lors d’une grande chasse.,184,223378,91022,45,87592,0,0
Logis : nourrir des chiots affectueux,Lancez des friandises à des bakars ou des chiots affectueux dans les plaines d’Ohn’ahra ou votre quartier.,185,223427,91024,10,87592,0,0
Logis : secourir un chiot errant,Liez-vous d’amitié avec un chiot errant et amenez-le au centre-ville.,186,223669,91023,50,87592,0,0
Logis : terminer le parcours d’agilité,Guidez un chiot sur le parcours d’agilité du centre-ville.,187,223680,91024,10,87592,0,0
Logis : éduquer un chiot,Nettoyez les déjections d’un chiot lors d’une promenade.,188,223685,91022,25,87592,0,0
Logis : laver des bakars,Lavez des bakars sales au poste de toilettage du quartier.,189,223718,91024,10,87592,0,0
Flairan de l’épreuve du tigre,Flairan de l’épreuve du tigre,190,223750,0,10,0,0,0
Logis : prospection frénétique,Terminez la quête journalière « Prospection frénétique ».,192,224527,91022,25,87592,0,0
Logis : nouvelle famille,Trouvez une nouvelle famille à un chiot à adopter du quartier.,193,224541,91022,25,87592,0,0
Logis : escroquer Eskrokar,Échangez du bric-à-brac du quartier avec Eskrokar.,194,224629,91022,25,87592,0,0
Logis : frénésie de plumes,Terminez la quête journalière « Épouvanmouette suspecte ».,195,224808,91022,25,87592,0,0
Logis : as du marché aux puces,Terminez la quête journalière « Mon matos est mieux que le vôtre ».,196,224810,91022,25,87592,0,0
Expéditions : île Annelée,Terminez des expéditions sur l’île Annelée.,197,224988,91023,50,87592,0,0
Repousser les vagues de malédiction,Terrassez des boss de vague de malédiction sur l’île Annelée.,198,224990,91023,50,87592,0,0
Chasse au trésor : île Annelée,Ouvrez des coffres au trésor sur l’île Annelée.,199,224994,91024,10,87592,0,0
Quêtes journalières de pêche : île Annelée,Terminez les quêtes journalières de pêche de l’île Annelée.,200,224992,91023,50,87592,0,0
Repaire de la peur : monde,Terrassez Nymrissa Mande-vagues sur l’île Annelée en mode monde ou supérieur.,201,224996,91023,50,0,0,0
Terrasser Ula’tek,Terrassez Ula’tek dans le temple d’Ula’tek.,202,225001,91739,150,0,0,0
Exploration de Gouffres : île Annelée,Terminez des Gouffres sur l’île Annelée.,203,225003,92099,75,87592,0,1
Repaire de la peur : normal,Terrassez Nymrissa Mande-vagues sur l’île Annelée en mode normal ou supérieur.,204,225005,91023,50,0,0,0
Repaire de la peur : héroïque,Terrassez Nymrissa Mande-vagues sur l’île Annelée en mode héroïque ou supérieur.,205,225007,92099,75,0,0,0
Repaire de la peur : mythique,Terrassez Nymrissa Mande-vagues sur l’île Annelée en mode mythique ou supérieur.,206,225009,92099,75,0,0,0
Vaincre Zul’jan,Terrassez Zul’jan à l’Autel des crochets.,207,225011,91023,50,0,0,0
Maîtrise du venin,Terrassez des créatures affolées par le venin sur l’île Annelée.,208,225013,91022,25,87592,0,0
Conflit arachnéen,Terrassez les enfants d’Ula’tek sur l’île Annelée.,209,225034,91022,25,87592,0,0
Collection corrosive,Collectez des pièces corrosives sur l’île Annelée.,210,225036,91022,25,87592,0,0
Caveaux d’Atal’Utek : dépositaire percutant,Terminez des évènements dans les caveaux d’Atal’Utek sur l’île Annelée.,211,225794,91023,50,87592,0,0
Logis : promener un chiot,Emmenez un chiot en promenade pour atteindre votre objectif de pas.,212,225480,91024,10,87592,0,0
Logis : collecter de la cire produite localement,"Dans votre quartier, trouvez des gisements et collectez de la cire à montrer aux Kobolds.",213,225497,92099,75,87592,0,0
Logis : apport en cire,"Dans votre quartier, collectez de la cire produite localement pour des projets.",214,224927,92099,75,87592,0,0
Logis : don de cire,"Dans votre quartier, faites don de cire produite localement au coffre de la communauté.",215,225499,92099,75,87592,0,0
Logis : fabrication de bougies,"Dans votre quartier, participez à un atelier de fabrication de bougies avec Filou, meilleur créateur de bougies. Le chaudron doit être rempli de cire produite localement avant le début de l’atelier.",216,225501,91739,150,87592,0,0
Logis : mécène,"Dans votre quartier, commandez une sculpture de cire à un artiste kobold. Il est possible d’effectuer cette tâche une fois par jour.",217,225503,91022,25,87592,0,0
Collecter des ressources : île Annelée,"Collectez des herbes, des minerais, des peaux ou des poissons sur l’île Annelée.",218,225801,91022,25,87592,0,0
Écouter les conseils de Sitch Montaigne,Passez du temps dans les bains de Gundargaz.,220,227370,92099,75,0,0,0
Logis : pause bronzette,"Dans votre quartier, profitez du soleil, de l’eau et du sable avec les visiteurs tortollans.",221,229218,92099,75,87592,0,0
Logis : souvenirs secrets,"Dans votre quartier, trouvez des souvenirs secrets cachés par les enfants tortollans.",222,229259,91023,50,108894,0,0
Logis : comme une tortue dans l’eau,"Dans votre quartier, aidez le guide de voyage tortollan à distribuer des feuillets promotionnels pour la taverne sous-marine. Il est possible d’effectuer cette quête une fois par jour.",223,229262,91023,50,0,0,1
Expéditions : Tortollans,Terminez des expéditions pour améliorer votre réputation auprès des Tortollans de Zandalar ou Kul Tiras.,224,229615,91023,50,87592,0,0
La réputation avant tout,Obtenez de la réputation auprès des Chercheurs tortollans.,225,229617,91023,50,87592,0,0
