ID,FailureReason_lang,PlayerConditionID,OrderIndex,Flags,CampaignID
197,Terminer le chapitre « Trompe-l’œil » des Chaînes de domination pour poursuivre cette campagne.,92548,2,0,117
198,Atteindre le niveau de renom 5 pour poursuivre la campagne.,88563,3,0,117
199,Atteindre le niveau de renom 8 pour poursuivre la campagne.,88567,4,0,117
200,Atteindre le niveau de renom 11 pour poursuivre la campagne.,86972,5,0,117
201,Atteindre le niveau de renom 13 pour poursuivre la campagne.,86975,6,0,117
202,Atteindre le niveau de renom 17 pour poursuivre la campagne.,86979,7,0,117
203,Atteindre le niveau de renom 20 pour poursuivre la campagne.,86982,8,0,117
204,Terminer le chapitre « Trompe-l’œil » des Chaînes de domination pour poursuivre cette campagne.,92548,2,0,115
205,Atteindre le niveau de renom 5 pour poursuivre la campagne.,88562,3,0,115
206,Atteindre le niveau de renom 8 pour poursuivre la campagne.,88566,4,0,115
207,Atteindre le niveau de renom 11 pour poursuivre la campagne.,86973,5,0,115
208,Atteindre le niveau de renom 13 pour poursuivre la campagne.,86976,6,0,115
209,Atteindre le niveau de renom 17 pour poursuivre la campagne.,86980,7,0,115
210,Atteindre le niveau de renom 20 pour poursuivre la campagne.,86983,8,0,115
211,Reprendre la campagne en acceptant la quête « La prison des oubliés » dans l’Antre.,88895,1,0,117
212,Reprendre la campagne en acceptant la quête « La prison des oubliés » dans l’Antre.,88895,1,0,113
213,Reprendre la campagne en acceptant la quête « La prison des oubliés » dans l’Antre.,88895,1,0,115
214,Reprendre la campagne en acceptant la quête « La prison des oubliés » dans l’Antre.,88895,1,0,119
215,,0,0,0,111
216,,88933,0,0,124
217,,89130,1,0,114
218,,89131,2,0,114
221,Atteindre le niveau de renom 20 pour poursuivre la campagne.,86984,8,0,113
240,Secourir Laurent dans la province des Braises pour continuer la campagne.,88026,10,0,113
246,Terminer la campagne de votre congrégation pour poursuivre cette campagne.,92551,0,0,138
247,Atteindre le niveau de renom 44 pour poursuivre la campagne.,92797,1,0,138
248,Atteindre le niveau de renom 47 pour poursuivre la campagne.,91334,2,0,138
249,Atteindre le niveau de renom 50 pour poursuivre la campagne.,91335,3,0,138
250,Terminer la quête « Le prisonnier du donjon de l’Aube » en Revendreth pour continuer la campagne.,96305,4,0,138
251,Atteindre le niveau de renom 52 pour poursuivre la campagne.,91336,5,0,138
252,Atteindre le niveau de renom 56 pour poursuivre la campagne.,91337,6,0,138
253,Atteindre le niveau de renom 22 pour poursuivre la campagne.,86216,9,0,119
254,Atteindre le niveau de renom 22 pour poursuivre la campagne.,86989,9,0,115
255,Atteindre le niveau de renom 22 pour poursuivre la campagne.,86988,9,0,117
256,Revenez plus tard pour vous tenir $ginformé:informée; des plans de Bolvar.,95984,0,0,158
257,Revenez plus tard pour vous tenir $ginformé:informée; des plans de Bolvar.,95985,1,0,158
258,Revenez plus tard pour vous tenir $ginformé:informée; des plans de Bolvar.,95986,2,0,158
259,Revenez plus tard pour vous tenir $ginformé:informée; des plans de Bolvar.,95987,3,0,158
261,Atteindre le niveau de renom 58 pour poursuivre la campagne.,91338,7,0,138
266,,102816,0,0,189
269,,103531,0,0,174
271,,103529,1,0,174
272,,103530,2,0,174
273,,103799,0,0,165
277,,103948,0,0,199
278,,103948,0,0,201
279,Atteindre le niveau de renom 11 auprès des Roharts iskaariens pour poursuivre la campagne.,105184,0,0,194
280,Atteindre le niveau de renom 13 auprès de l’expédition du Dracaret pour continuer l’histoire.,105181,0,0,197
281,Atteindre le niveau de renom 24 auprès de l’expédition du Dracaret pour continuer l’histoire.,105182,1,0,197
282,Atteindre le niveau de renom 19 auprès du concordat de Valdrakken pour poursuivre la campagne.,99211,0,0,190
283,Atteignez le rang de renom 12 auprès du concordat de Valdrakken pour continuer l’histoire.,105185,0,0,192
284,Améliorez votre renom auprès des factions principales des îles aux Dragons pour poursuivre la campagne.,104393,1,0,201
285,Ce contenu est en cours de développement et n’est pas disponible pour le moment.,34450,2,0,197
286,Ce contenu est en cours de développement et n’est pas disponible pour le moment.,34450,1,0,194
287,Atteignez le rang de renom 19 auprès du concordat de Valdrakken pour continuer l’histoire.,105191,1,0,192
288,Ce contenu n’est pas disponible pour le moment en bêta.,34450,2,0,192
289,,78570,0,0,118
307,Accepter la quête « Inébranlable » du soldat Cole pour poursuivre la campagne.,108912,0,1,212
318,Les éclaireurs cherchent à établir une autre tête de pont en Zandalar.|n|nAtteindre le niveau 114 pour continuer.,62173,0,0,1
319,Les éclaireurs cherchent de l’azérite pour financer l’effort de guerre.|n|nAtteindre le niveau 116 pour continuer.,62174,1,0,1
320,,108981,0,0,215
322,,109025,1,0,215
323,Les éclaireurs cherchent à établir une autre tête de pont en Kul Tiras.|n|nAtteindre le niveau 114 pour continuer.,62184,0,0,2
324,Les éclaireurs cherchent de l’azérite pour financer l’effort de guerre.|n|nAtteindre le niveau 48 pour continuer.,62185,1,0,2
345,,109197,1,0,216
346,,109200,2,0,216
350,,109223,3,0,216
351,,109640,4,0,216
352,,109651,0,0,217
353,,109679,5,0,216
354,,109791,0,1,218
355,,109813,0,1,222
356,,109651,0,0,223
357,,109197,1,0,225
358,,109200,2,0,225
359,,109223,3,0,225
360,,110188,4,0,225
361,,109679,5,0,225
362,,109866,0,0,226
363,,109868,1,0,226
364,,110020,0,0,216
365,,110020,0,0,225
366,Revenir plus tard pour prendre connaissance du plan d’Ébyssian.,21439,0,0,203
367,Revenir plus tard pour apprendre ce que Sabellian et Irion ont découvert à l’intérieur d’Aberrus.,110986,1,0,203
370,Revenez plus tard pour aider Mérithra à défendre le Rêve d’émeraude.,21439,0,0,231
371,Revenez plus tard pour connaître le sort de Fyrakka et d’Amirdrassil.,114555,1,0,231
