Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
,154,0,43233,277,0,0,0,1,5,60100,6700,0
Arsenal des wilden Kämpfers,155,0,43236,281,0,0,0,1,5,60001,6200,0
Arsenal des wilden Kämpfers,156,0,43235,277,0,0,0,1,5,60001,6200,0
Teufelsgeschmiedete Rüstung,157,35,43278,2,48,0,0,1,6,70001,100,0
Teufelskettenrüstung,158,4164,43279,2,48,0,0,1,6,70001,100,0
Teufelsschleierrüstung,159,3592,43280,2,48,0,0,1,6,70001,100,0
Teufelserfüllte Rüstung,160,400,43281,2,48,0,0,1,6,70001,100,0
,162,0,0,3,0,0,0,1,0,0,10,0
,163,4,0,3,0,0,0,1,0,0,750,0
,164,16,0,3,0,0,0,1,0,0,750,0
,167,0,42778,3,0,0,0,1,0,0,200,0
,168,0,45129,3,0,0,0,1,0,0,6400,0
,169,0,45130,3,0,0,0,1,0,0,2510,0
,170,0,45131,3,0,0,0,1,0,0,490,0
Ornat der auserwählten Toten,171,400,45208,2,47,13193,0,1,6,70100,8551,0
Ornat der auserwählten Toten,172,400,45223,2,47,2015,171,1,6,70100,8552,0
Ornat der auserwählten Toten,173,400,45224,2,47,13145,171,1,6,70100,8553,0
Ornat der auserwählten Toten,174,400,45225,2,47,1641,171,1,6,70100,8550,0
Gewand der auserwählten Toten,175,3592,45226,2,47,13193,0,1,6,70100,8551,0
Gewand der auserwählten Toten,176,3592,45227,2,47,2015,175,1,6,70100,8552,0
Gewand der auserwählten Toten,177,3592,45228,2,47,13145,175,1,6,70100,8553,0
Gewand der auserwählten Toten,178,3592,45229,2,47,1641,175,1,6,70100,8550,0
Ketten der auserwählten Toten,179,4164,45230,2,47,13193,0,1,6,70100,8551,0
Ketten der auserwählten Toten,180,4164,45231,2,47,2015,179,1,6,70100,8552,0
Ketten der auserwählten Toten,181,4164,45232,2,47,13145,179,1,6,70100,8553,0
Ketten der auserwählten Toten,182,4164,45233,2,47,1641,179,1,6,70100,8550,0
Requiemplatte der auserwählten Toten,183,35,45234,2,47,13193,0,1,6,70100,8551,0
Requiemplatte der auserwählten Toten,184,35,45235,2,47,2015,183,1,6,70100,8552,0
Requiemplatte der auserwählten Toten,185,35,45236,2,47,13145,183,1,6,70100,8553,0
Requiemplatte der auserwählten Toten,186,35,45237,2,47,1641,183,1,6,70100,8550,0
Kettenrüstung des schrecklichen Gladiators,187,4,45583,272,9,13304,286,1,4,50003,4580,0
Drachenlederrüstung des schrecklichen Gladiators,188,1024,45584,272,9,13304,281,1,4,50003,4580,0
Schreckensplattenrüstung des schrecklichen Gladiators,189,32,45585,272,9,13304,285,1,4,50003,4580,0
Teufelsgewebte Rüstung des schrecklichen Gladiators,190,256,45593,272,9,13304,283,1,4,50003,4580,0
Eisenhautrüstung des schrecklichen Gladiators,191,512,45594,272,9,13304,1059,1,4,50003,4580,0
Lederrüstung des schrecklichen Gladiators,192,8,45595,272,9,13304,280,1,4,50003,4580,0
Plattenrüstung des schrecklichen Gladiators,193,1,45596,272,9,13304,278,1,4,50003,4580,0
Ringpanzerrüstung des schrecklichen Gladiators,194,64,45597,272,9,13304,284,1,4,50003,4580,0
Satinrüstung des schrecklichen Gladiators,195,16,45598,272,9,13304,282,1,4,50003,4580,0
Schuppenpanzerrüstung des schrecklichen Gladiators,196,2,45599,272,9,13304,277,1,4,50003,4580,0
Seidenrüstung des schrecklichen Gladiators,197,128,45600,272,9,13304,276,1,4,50003,4580,0
Kettenrüstung des erbitterten Gladiators,198,4,45601,280,15,13301,0,1,4,50200,5220,0
Kettenrüstung des erbitterten Gladiators,199,4,45602,276,15,13301,0,1,4,50200,5220,0
Drachenlederrüstung des erbitterten Gladiators,200,1024,45603,280,15,13301,0,1,4,50200,5220,0
Schreckensplattenrüstung des erbitterten Gladiators,201,32,45604,280,15,13301,0,1,4,50200,5220,0
Teufelsgewebte Rüstung des erbitterten Gladiators,202,256,45605,280,15,13301,0,1,4,50200,5220,0
Eisenhautrüstung des erbitterten Gladiators,203,512,45607,280,15,13301,0,1,4,50200,5220,0
Lederrüstung des erbitterten Gladiators,204,8,45608,280,15,13301,0,1,4,50200,5220,0
Plattenrüstung des erbitterten Gladiators,205,1,45609,280,15,13301,0,1,4,50200,5220,0
Ringpanzerrüstung des erbitterten Gladiators,206,64,45610,280,15,13301,0,1,4,50200,5220,0
Satinrüstung des erbitterten Gladiators,207,16,45611,280,15,13301,0,1,4,50200,5220,0
Schuppenpanzerrüstung des erbitterten Gladiators,208,2,45612,280,15,13301,0,1,4,50200,5220,0
Seidenrüstung des erbitterten Gladiators,209,128,45613,280,15,13301,0,1,4,50200,5220,0
Drachenlederrüstung des erbitterten Gladiators,210,1024,45617,276,15,13301,0,1,4,50200,5220,0
Schreckensplattenrüstung des erbitterten Gladiators,211,32,45616,276,15,13301,0,1,4,50200,5220,0
Teufelsgewebte Rüstung des erbitterten Gladiators,212,256,45618,276,15,13301,0,1,4,50200,5220,0
Eisenhautrüstung des erbitterten Gladiators,213,512,45619,276,15,13301,0,1,4,50200,5220,0
Lederrüstung des erbitterten Gladiators,214,8,45620,276,15,13301,0,1,4,50200,5220,0
Plattenrüstung des erbitterten Gladiators,215,1,45621,276,15,13301,0,1,4,50200,5220,0
Ringpanzerrüstung des erbitterten Gladiators,216,64,45622,276,15,13301,0,1,4,50200,5220,0
Satinrüstung des erbitterten Gladiators,217,16,45623,276,15,13301,0,1,4,50200,5220,0
Schuppenpanzerrüstung des erbitterten Gladiators,218,2,45624,276,15,13301,0,1,4,50200,5220,0
Seidenrüstung des erbitterten Gladiators,219,128,45625,276,15,13301,0,1,4,50200,5220,0
~Serban Quick Set,228,144,42778,1,0,7434,0,1,4,0,200,0
~Parent Chain Set,230,4,43136,3,7,8027,0,1,2,0,7100,0
~Child Chain Set,231,4,43197,1,6,7906,230,1,2,0,6600,0
Kettenrüstung des stolzen Gladiators,232,4,45884,276,14,13301,0,1,4,50400,5500,0
Drachenlederrüstung des stolzen Gladiators,233,1024,45885,276,14,13301,0,1,4,50400,5500,0
Schreckensplattenrüstung des stolzen Gladiators,234,32,45886,276,14,13301,0,1,4,50400,5500,0
Teufelsgewebte Rüstung des stolzen Gladiators,235,256,45887,276,14,13301,0,1,4,50400,5500,0
Eisenhautrüstung des stolzen Gladiators,236,512,45888,276,14,13301,0,1,4,50400,5500,0
Lederrüstung des stolzen Gladiators,237,8,45889,276,14,13301,0,1,4,50400,5500,0
Plattenrüstung des stolzen Gladiators,238,1,45891,276,14,13301,0,1,4,50400,5500,0
Ringpanzerrüstung des stolzen Gladiators,239,64,45892,276,14,13301,0,1,4,50400,5500,0
Satinrüstung des stolzen Gladiators,240,16,45893,276,14,13301,0,1,4,50400,5500,0
Schuppenpanzerrüstung des stolzen Gladiators,241,2,45894,276,14,13301,0,1,4,50400,5500,0
Seidenrüstung des stolzen Gladiators,242,128,45895,276,14,13301,0,1,4,50400,5500,0
Kettenrüstung des stolzen Gladiators,243,4,45896,280,14,13301,0,1,4,50400,5500,0
Drachenlederrüstung des stolzen Gladiators,244,1024,45897,280,14,13301,0,1,4,50400,5500,0
Schreckensplattenrüstung des stolzen Gladiators,245,32,45898,280,14,13301,0,1,4,50400,5500,0
Teufelsgewebte Rüstung des stolzen Gladiators,246,256,45899,280,14,13301,0,1,4,50400,5500,0
Eisenhautrüstung des stolzen Gladiators,247,512,45900,280,14,13301,0,1,4,50400,5500,0
Lederrüstung des stolzen Gladiators,248,8,46315,280,14,13301,0,1,4,50400,5500,0
Plattenrüstung des stolzen Gladiators,249,1,45901,280,14,13301,0,1,4,50400,5500,0
Ringpanzerrüstung des stolzen Gladiators,250,64,45903,280,14,13301,0,1,4,50400,5500,0
Satinrüstung des stolzen Gladiators,251,16,45907,280,14,13301,0,1,4,50400,5500,0
Schuppenpanzerrüstung des stolzen Gladiators,252,2,45911,280,14,13301,0,1,4,50400,5500,0
Seidenrüstung des stolzen Gladiators,253,128,45912,280,14,13301,0,1,4,50400,5500,0
Kettenrüstung des tyrannischen Gladiators,254,4,45935,280,16,13301,0,1,4,50100,4960,0
Drachenlederrüstung des tyrannischen Gladiators,255,1024,45936,280,16,13301,0,1,4,50100,4960,0
Schreckensplattenrüstung des tyrannischen Gladiators,256,32,45937,280,16,13301,0,1,4,50100,4960,0
Teufelsgewebte Rüstung des tyrannischen Gladiators,257,256,45938,280,16,13301,0,1,4,50100,4960,0
Satinrüstung des tyrannischen Gladiators,258,16,45939,280,16,13301,0,1,4,50100,4960,0
Eisenhautrüstung des tyrannischen Gladiators,259,512,45940,280,16,13301,0,1,4,50100,4960,0
Lederrüstung des tyrannischen Gladiators,260,8,45942,280,16,13301,0,1,4,50100,4960,0
Plattenrüstung des tyrannischen Gladiators,261,1,45943,280,16,13301,0,1,4,50100,4960,0
Ringpanzerrüstung des tyrannischen Gladiators,262,64,45944,280,16,13301,0,1,4,50100,4960,0
Schuppenpanzerrüstung des tyrannischen Gladiators,263,2,45945,280,16,13301,0,1,4,50100,4960,0
Seidenrüstung des tyrannischen Gladiators,264,128,45946,280,16,13301,0,1,4,50100,4960,0
Kettenrüstung des tyrannischen Gladiators,265,4,45947,276,16,13301,0,1,4,50100,4960,0
Drachenlederrüstung des tyrannischen Gladiators,266,1024,45948,276,16,13301,0,1,4,50100,4960,0
Schreckensplattenrüstung des tyrannischen Gladiators,267,32,45949,276,16,13301,0,1,4,50100,4960,0
Teufelsgewebte Rüstung des tyrannischen Gladiators,268,256,45950,276,16,13301,0,1,4,50100,4960,0
Eisenhautrüstung des tyrannischen Gladiators,269,512,45951,276,16,13301,0,1,4,50100,4960,0
Lederrüstung des tyrannischen Gladiators,270,8,45952,276,16,13301,0,1,4,50100,4960,0
Plattenrüstung des tyrannischen Gladiators,271,1,45953,276,16,13301,0,1,4,50100,4960,0
Ringpanzerrüstung des tyrannischen Gladiators,272,64,45954,276,16,13301,0,1,4,50100,4960,0
Satinrüstung des tyrannischen Gladiators,273,16,45955,276,16,13301,0,1,4,50100,4960,0
Schuppenpanzerrüstung des tyrannischen Gladiators,274,2,45956,276,16,13301,0,1,4,50100,4960,0
Seidenrüstung des tyrannischen Gladiators,275,128,45957,276,16,13301,0,1,4,50100,4960,0
Seidenrüstung des bösartigen Gladiators,276,128,45958,272,9,13301,0,1,4,50003,4760,0
Schuppenpanzerrüstung des bösartigen Gladiators,277,2,45959,272,9,13301,0,1,4,50003,4760,0
Plattenrüstung des bösartigen Gladiators,278,1,45960,272,9,13301,0,1,4,50003,4760,0
Eisenhautrüstung des bösartigen Gladiators,279,512,0,274,9,3859,1059,1,4,50003,4762,0
Lederrüstung des bösartigen Gladiators,280,8,45962,272,9,13301,0,1,4,50003,4760,0
Drachenlederrüstung des bösartigen Gladiators,281,1024,45963,272,9,13301,0,1,4,50003,4760,0
Satinrüstung des bösartigen Gladiators,282,16,45964,272,9,13301,0,1,4,50003,4760,0
Teufelsgewebte Rüstung des bösartigen Gladiators,283,256,45965,272,9,13301,0,1,4,50003,4760,0
Ringpanzerrüstung des bösartigen Gladiators,284,64,45966,272,9,13301,0,1,4,50003,4760,0
Schreckensplattenrüstung des bösartigen Gladiators,285,32,45967,272,9,13301,0,1,4,50003,4760,0
Kettenrüstung des bösartigen Gladiators,286,4,45968,272,9,13301,0,1,4,50003,4760,0
,287,0,46003,273,0,0,0,1,4,60001,4700,0
,288,0,46004,281,0,0,0,1,4,50200,4980,0
,289,0,46005,277,0,0,0,1,4,50200,4980,0
,290,0,46007,277,0,0,0,1,4,50400,5500,0
,291,0,46009,281,0,0,0,1,4,50400,4980,0
,292,0,46018,281,0,0,0,1,4,50300,5220,0
,293,0,46019,277,0,0,0,1,4,50300,5220,0
Geweihte Schlachtrüstung des Ymirjarfürsten,298,1,0,0,35,13292,655,1,2,30300,2770,0
Gewänder des Läuterers,308,16,0,256,8,13193,0,1,6,70001,8751,0
Gewänder des Läuterers,309,16,0,256,8,2015,308,1,6,70001,8752,0
Ornat des Exorzisten,310,16,79755,256,10,13193,0,1,4,50200,5220,0
Gewänder des Läuterers,311,16,0,256,8,13145,308,1,6,70001,8753,0
Vermächtnis von Azj'Aqir,315,256,0,256,8,13193,0,1,6,70001,8751,0
Vermächtnis von Azj'Aqir,316,256,0,256,8,2015,315,1,6,70001,8752,0
Vermächtnis von Azj'Aqir,321,256,0,256,8,13145,315,1,6,70001,8753,0
Gewänder des Läuterers,322,16,0,256,8,1641,308,1,6,70001,8750,0
Gewandung der Frömmigkeit,323,16,0,0,28,13193,0,1,5,60200,6950,0
Gewandung der Frömmigkeit,324,16,0,0,28,2015,323,1,5,60200,7050,0
Gewandung der Frömmigkeit,325,16,0,0,28,13145,323,1,5,60200,7200,0
Gewandung des Seelenpriesters,327,16,0,0,29,13193,0,1,5,60001,6700,0
Ornat des Windsprechers,328,64,0,0,29,2015,418,1,5,60001,6850,0
Gewandung des Seelenpriesters,329,16,0,0,29,13145,327,1,5,60001,7000,0
Ornat des Hohepriesters,330,16,0,0,49,0,0,1,6,70001,8400,0
Ornat des überlieferten Ruhms,331,16,79759,256,30,13193,0,1,4,50400,5400,0
Ornat des überlieferten Ruhms,332,16,79758,256,30,13145,331,1,4,50400,5660,0
Ornat des überlieferten Ruhms,333,16,79757,256,30,1641,331,1,4,50400,5280,0
