OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,"Erlernt, wie Ihr $@spellname370735 als Fertigungsreagenz herstellt und zur Verbesserung Eurer Handwerksfertigkeit bei der Herstellung von Tränken auf Frostbasis einsetzt.",24860,370735,0,0,0
,,+$ev1 $en1 bei der Herstellung von Tränken auf Frostbasis.,24861,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Tränken auf Frostbasis.,24862,0,0,0,0
,,"Erhöht die Heilung, die durch die Verwendung von Tränken der Dracheninseln gewährt wird.",24863,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Tränken auf Frostbasis.,24864,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Tränken auf Frostbasis.,24865,0,0,0,0
,,Die Verwendung eines Tranks der Dracheninseln stellt im Verlauf der Zeit einen Teil Eurer Gesundheit wieder her.,24866,0,0,0,0
Tränke auf Frostbasis,,"Verbessert Euch in der Herstellung von Tränken, die auf tobendem oder erwecktem Frost basieren, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",24867,0,4497591,0,0
,,"Erlernt die letzte Sekundärspezialisierung.|n|nErlernt, wie Ihr Katalysatoren als Fertigungsreagenzien bei Rezepten für Tränke und den lebhaften Alchemistenstein einsetzt.",24868,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Tränken.,24869,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,24870,0,0,0,0
,,Das Wiederverwerten von Tränken gewährt zusätzliche alchemistische Lösung.,24871,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,24872,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Tränken.,24873,0,0,0,0
,,"Tränke, die nicht für den Kampf gedacht sind, halten länger an.",24874,0,0,0,0
Tränkemeisterschaft,,"Verbessert Euch in der Herstellung von Tränken und damit verwandten Alchemistensteinen, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",24875,0,4497592,0,0
Serienherstellung,,,24876,0,4624378,0,0
Trankexperimente,,,24877,0,4624379,0,0
Tränkekunde,,,24878,0,4624657,0,0
Tränke auf Luftbasis,,,24879,0,4497566,0,0
Tränke auf Frostbasis,,,24880,0,4497591,0,0
Tränkemeisterschaft,,Spezialisiert Euch auf die effiziente Herstellung von Tränken mit hoher Qualität.,24881,0,4497592,0,0
,,"Bei genialen Durchbrüchen werden zusätzliche $ev1% der Konzentration erstattet, die für die Herstellung von Alchemiewaren aufgewendet wurde.",24882,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Alchemiebedarf.,24883,0,0,0,0
,,"Bei genialen Durchbrüchen werden zusätzliche $ev1% der Konzentration erstattet, die für die Herstellung von Alchemiewaren aufgewendet wurde.",24884,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Alchemiebedarf.,24885,0,0,0,0
,,"Bei genialen Durchbrüchen werden zusätzliche $ev1% der Konzentration erstattet, die für die Herstellung von Alchemiewaren aufgewendet wurde.",24886,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Alchemiebedarf.,24887,0,0,0,0
,,"Bei genialen Durchbrüchen werden zusätzliche $ev1% der Konzentration erstattet, die für die Herstellung von Alchemiewaren aufgewendet wurde.",24888,0,0,0,0
Inspirierende Umgebung,,"Werdet ein inspirierterer Alchemist, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",24889,0,413583,0,0
,,Einfallsreichtum spart Euch bei der Herstellung von Alchemiebedarf $ev1% zusätzliche Reagenzien.,24890,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Alchemiebedarf.,24891,0,0,0,0
,,Einfallsreichtum spart Euch bei der Herstellung von Alchemiebedarf $ev1% zusätzliche Reagenzien.,24892,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Alchemiebedarf.,24893,0,0,0,0
,,Einfallsreichtum spart Euch bei der Herstellung von Alchemiebedarf $ev1% zusätzliche Reagenzien.,24894,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Alchemiebedarf.,24895,0,0,0,0
,,Einfallsreichtum spart Euch bei der Herstellung von Alchemiebedarf $ev1% zusätzliche Reagenzien.,24896,0,0,0,0
Einfallsreiche Routinen,,"Nutzt Eure Reagenzien wirtschaftlicher, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",24897,0,4497599,0,0
,,"Der erlittene Schaden von Nebenwirkungen, die durch das Trinken toxischer Tränke und Phiolen hervorgerufen werden, ist um bis zu weitere 25% reduziert.",24898,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Rezepten mit Verfall.,24899,0,0,0,0
,,"Erlernt, erweckten Verfall in eine Auswahl an tobenden Elementen zu transmutieren.",24900,370714,0,0,0
,,+$ev1 $en1 bei der Herstellung von Rezepten mit Verfall.,24901,0,0,0,0
,,"Der erlittene Schaden von Nebenwirkungen, die durch das Trinken toxischer Tränke und Phiolen hervorgerufen werden, ist um bis zu 25% reduziert.",24902,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Rezepten mit Verfall.,24903,0,0,0,0
,,"Ihr könnt nun bei Trank- und Phiolenexperimenten Rezepte entdecken, die Verfall als Reagenz verwenden.",24904,0,0,0,0
Verfallologie,,"Forscht weiter in den Mysterien tobenden und erweckten Verfalls, wodurch Ihr bei Herstellungsverfahren, die Verfall beinhalten, pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",24905,0,4554327,0,0
,,Mehrfachherstellung gewährt bis zu $ev1% zusätzliche Reagenzien und Räucherwerk.,24906,0,0,0,0
,,"Erlernt, wie Ihr $@spellname370735 als Fertigungsreagenz herstellt und zur Verbesserung Eurer Handwerksfertigkeit bei der Herstellung von alchemistischen Reagenzien und Räucherwerk einsetzt.",24907,370735,0,0,0
,,+$ev1 $en1 bei der Herstellung von Reagenzien und Räucherwerk.,24908,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Reagenzien und Räucherwerk.,24909,0,0,0,0
,,"Erlernt, Brutsalz herzustellen, ein Fertigungsreagenz, das die Genialität steigert.|n|n+$ev1% $en1 bei der Herstellung von Reagenzien und Räucherwerk.",24910,370730,0,0,0
,,+$ev1 $en1 bei der Herstellung von Reagenzien und Räucherwerk.,24911,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Reagenzien und Räucherwerk.,24912,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Reagenzien und Räucherwerk.,24913,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Reagenzien und Räucherwerk.,24914,0,0,0,0
Chemische Synthese,,"Verbessert Euch in Spezialrezepten, wie die für alchemistische Reagenzien und Räucherwerk, wodurch Ihr für diese Herstellungsverfahren pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",24915,0,3615504,0,0
,,"Verbessert Euer Verständnis über Transmutation, wodurch Ihr diese häufiger und in höherem Maß durchführen könnt.",24916,394207,0,0,0
,,+$ev1% $en1 bei der Durchführung von Transmutationen.,24917,0,0,0,0
,,"Erlernt, erweckte Ordnung in ihre entropischen Elemente zu transmutieren.",24918,370715,0,0,0
,,+$ev1% $en1 bei der Durchführung von Transmutationen.,24919,0,0,0,0
,,+$ev1% $en1 bei der Durchführung von Transmutationen.,24920,0,0,0,0
Transmutation,,"Meistert den Prozess der Transmutation, wodurch Ihr für diese Herstellungsverfahren pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",24921,0,4554441,0,0
,,+$ev1 $en1 und +$ev2 $en2 bei der Herstellung von Alchemiebedarf.|n|nAlchemistische Verfahren sind $ev3% schneller.,24922,0,0,0,0
,,Erlernt die letzte Sekundärspezialisierung.,24923,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Alchemiebedarf.,24924,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,24925,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Alchemiebedarf.,24926,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,24927,0,0,0,0
,,+$ev1% $en1 bei der Herstellung von Alchemiebedarf.,24928,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,24929,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Alchemiebedarf.,24930,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,24931,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Alchemiebedarf.,24932,0,0,0,0
Alchemistische Theorie,,"Verbessert Euch in der Herstellung alchemistischer Produkte, wodurch Ihr für alle Rezepte pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",24933,0,4624375,0,0
Inspirierende Umgebung,,,24934,0,413583,0,0
Einfallsreiche Routinen,,,24935,0,4497599,0,0
Verfallologie,,,24936,0,4554327,0,0
Chemische Synthese,,,24937,0,3615504,0,0
Transmutation,,,24938,0,4554441,0,0
Alchemistische Theorie,,"Verbessert Euch in den Grundlagen der Alchemie, um verschiedene Boni für Euer Handwerk zu erhalten.",24939,0,4624375,0,0
,,Mehrfachherstellung gewährt bis zu $ev1% zusätzliche Phiolen.,28440,0,0,0,0
,,+$ev1% $en1 bei der Herstellung von Phiolen.,28441,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen.,28442,0,0,0,0
,,+$ev1% $en1 bei der Herstellung von Phiolen.,28443,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen.,28444,0,0,0,0
Serienherstellung,,"Meistert die Kunst, Phiolen effizienter herzustellen, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",28445,0,4624377,0,0
,,"Erlernt $@spellname370747, was Phiolen von höherer Qualität gewährt und Eure Chance erhöht, neue Rezepte zu entdecken.",28446,370747,0,0,0
,,Erhaltet 5% Durchbruchchance bei Phiolenexperimenten.,28447,0,0,0,0
,,"Immer, wenn Ihr einen großen Durchbruch bei Phiolenexperimenten verzeichnet, erhaltet Ihr 4 Stunden lang +20 Genialität auf alle Alchemieverfahren.",28448,0,0,0,0
,,Erhaltet 5% Durchbruchchance bei Phiolenexperimenten.,28449,0,0,0,0
,,Erhaltet 10% Durchbruchchance bei Phiolenexperimenten.,28450,0,0,0,0
Phiolenexperimente,,"Erhaltet ein besseres Verständnis für Eure Reagenzien, um die Wahrscheinlichkeit zu verbessern, dass Eure Experimente zufriedenstellende Ergebnisse liefern, wodurch sich pro Punkt in dieser Spezialisierung Eure Chance, bei Phiolenexperimenten einen Durchbruch zu verzeichnen, um +1% erhöht.",28451,0,4624380,0,0
,,"Erlernt, wie Ihr $@spellname370735 als Fertigungsreagenz herstellt und zur Verbesserung Eurer Handwerksfertigkeit bei der Herstellung nährender Alchemistensteine einsetzt.",28452,370735,0,0,0
,,Erlernt die letzte Sekundärspezialisierung.,28453,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen.,28454,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,28455,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen.,28456,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen.,28457,0,0,0,0
Phiolenkunde,,"Forscht weiter in den Mysterien von Phiolen und damit verwandten Alchemistensteinen, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",28458,0,4624658,0,0
,,"Erlernt, wie Ihr $@spellname370735 als Fertigungsreagenz herstellt und zur Verbesserung Eurer Handwerksfertigkeit bei der Herstellung von Phiolen auf Luftbasis einsetzt.",28459,370735,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen auf Luftbasis.,28460,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen auf Luftbasis.,28461,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen auf Luftbasis.,28462,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen auf Luftbasis.,28463,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen auf Luftbasis.,28464,0,0,0,0
,,Phiolen auf Luftbasis halten 30 Minuten länger an.,28465,0,0,0,0
Phiolen auf Luftbasis,,"Verbessert Euch in der Herstellung von Phiolen, die auf tobender oder erweckter Luft basieren, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",28466,0,4497584,0,0
,,"Erlernt, wie Ihr $@spellname370735 als Fertigungsreagenz herstellt und zur Verbesserung Eurer Handwerksfertigkeit bei der Herstellung von Phiolen auf Frostbasis einsetzt.",28467,370735,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen auf Frostbasis.,28468,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen auf Frostbasis.,28469,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen auf Frostbasis.,28470,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen auf Frostbasis.,28471,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen auf Frostbasis.,28472,0,0,0,0
,,Phiolen auf Frostbasis halten 30 Minuten länger an.,28473,0,0,0,0
Phiolen auf Frostbasis,,"Verbessert Euch in der Herstellung von Phiolen, die auf tobendem oder erwecktem Frost basieren, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",28474,0,4497573,0,0
,,"Erlernt die letzte Sekundärspezialisierung.|n|nErlernt, wie Ihr Katalysatoren als Fertigungsreagenzien bei Rezepten für Phiolen und den nährenden Alchemistenstein einsetzt.",28475,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen.,28476,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,28477,0,0,0,0
,,Das Wiederverwerten von Phiolen gewährt zusätzliche alchemistische Lösung.,28478,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,28479,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Phiolen.,28480,0,0,0,0
,,Phiolen der Dracheninseln halten 30 Minuten länger an.,28481,0,0,0,0
Phiolenmeisterschaft,,"Verbessert Euch in der Herstellung von Phiolen und damit verwandten Alchemistensteinen, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",28482,0,4497574,0,0
Serienherstellung,,,28483,0,4624377,0,0
Phiolenexperimente,,,28484,0,4624380,0,0
Phiolenkunde,,,28485,0,4624658,0,0
Phiolen auf Luftbasis,,,28486,0,4497584,0,0
Phiolen auf Frostbasis,,,28487,0,4497573,0,0
Phiolenmeisterschaft,,Spezialisiert Euch auf die effiziente Herstellung von Phiolen mit hoher Qualität.,28488,0,4497574,0,0
,,"Erlernt, den Meisterhammer herzustellen und zu verwenden, um Äxte und Stangenwaffen nach Belieben zu reparieren.",29891,393853,0,0,0
,,"Erlernt, wie Ihr $@spellname376700 als Fertigungsreagenz herstellt und zur Verbesserung Eurer Handwerksfertigkeit bei der Herstellung von Äxten, Hacken und Stangenwaffen einsetzt.",29892,376700,0,0,0
,,"+$ev1 $en1 bei der Herstellung von Äxten, Hacken und Stangenwaffen.",29893,0,0,0,0
,,"+$ev1 $en1 bei der Herstellung von Äxten, Hacken und Stangenwaffen.",29894,0,0,0,0
,,"Erlernt, eine $@spellname371366 herzustellen.",29895,371366,0,0,0
,,"+$ev1 $en1 bei der Herstellung von Äxten, Hacken und Stangenwaffen.",29896,0,0,0,0
,,"Erlernt, wie ein $@spellname365734 hergestellt wird.",29897,365734,0,0,0
"Äxte, Hacken & Stangenwaffen",,"Verbessert Euch in der Herstellung von Äxten, Hacken und Stangenwaffen, wodurch Ihr pro Punkt in dieser Spezialisierung +1 Handwerksfertigkeit erhaltet.",29898,0,4059376,0,0
,,"Erlernt, den Meisterhammer herzustellen und zu verwenden, um Streitkolben und Hämmer nach Belieben zu reparieren.",29899,393853,0,0,0
,,"Erlernt, wie Ihr $@spellname376700 als Fertigungsreagenz herstellt und zur Verbesserung Eurer Handwerksfertigkeit bei der Herstellung von Streitkolben und Hämmern einsetzt.",29900,376700,0,0,0
,,+$ev1 $en1 bei der Herstellung von Streitkolben und Hämmern.,29901,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Streitkolben und Hämmern.,29902,0,0,0,0
,,"Erlernt, wie ein $@spellname371412 hergestellt wird.",29903,371412,0,0,0
,,+$ev1 $en1 bei der Herstellung von Streitkolben und Hämmern.,29904,0,0,0,0
,,"Erlernt, wie ein $@spellname367586 hergestellt wird.",29905,367586,0,0,0
Streitkolben & Hämmer,,"Verbessert Euch in der Herstellung von Streitkolben und Hämmern, wodurch Ihr pro Punkt in dieser Spezialisierung +1 Handwerksfertigkeit erhaltet.",29906,0,4529128,0,0
,,"Erlernt, wie Ihr Frischefluid als Fertigungsreagenz für verschiedene Pläne für geschäftete Waffen und Werkzeuge einsetzt.",29907,0,0,0,0
,,+$ev1 $en1 bei der Herstellung geschäfteter Waffen und Werkzeuge.,29908,0,0,0,0
,,Erlernt die letzte Sekundärspezialisierung.,29909,0,0,0,0
,,+$ev1 $en1 bei der Herstellung geschäfteter Waffen und Werkzeuge.,29910,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,29911,0,0,0,0
,,+$ev1 $en1 bei der Herstellung geschäfteter Waffen und Werkzeuge.,29912,0,0,0,0
,,"Erlernt, wie Ihr optionale Reagenzien einsetzt, um die Sekundärwerte vieler Pläne für geschäftete Waffen zu spezifizieren.",29913,0,0,0,0
Schäftung,,"Verbessert Euch in der Herstellung geschäfteter Waffen und Werkzeuge wie Äxte und Hämmer, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",29914,0,4624387,0,0
,,"Erlernt, den Meisterhammer herzustellen und zu verwenden, um lange Klingen nach Belieben zu reparieren.",29915,393853,0,0,0
,,"Erlernt, wie Ihr $@spellname376700 als Fertigungsreagenz herstellt und zur Verbesserung Eurer Handwerksfertigkeit bei der Herstellung von langen Klingen einsetzt.",29916,376700,0,0,0
,,+$ev1 $en1 bei der Herstellung von langen Klingen.,29917,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von langen Klingen.,29918,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von langen Klingen.,29919,0,0,0,0
,,"Erlernt, eine $@spellname365729 herzustellen.",29920,365729,0,0,0
,,"Erlernt, eine $@spellname367585 herzustellen.",29921,367585,0,0,0
Lange Klingen,,"Verbessert Euch in der Herstellung langer Klingenwaffen und Werkzeuge, darunter Schwerter, Gleven und Sicheln, wodurch Ihr pro Punkt in dieser Spezialisierung +1 Handwerksfertigkeit erhaltet.",29922,0,4044018,0,0
,,"Erlernt, den Meisterhammer herzustellen und zu verwenden, um kurze Klingen nach Belieben zu reparieren.",29923,393853,0,0,0
,,"Erlernt, wie Ihr $@spellname376700 als Fertigungsreagenz herstellt und zur Verbesserung Eurer Handwerksfertigkeit bei der Herstellung von kurzen Klingen einsetzt.",29924,376700,0,0,0
,,+$ev1 $en1 bei der Herstellung von kurzen Klingen.,29925,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von kurzen Klingen.,29926,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von kurzen Klingen.,29927,0,0,0,0
,,"Erlernt, wie ein $@spellname365731 hergestellt wird.",29928,365731,0,0,0
,,"Erlernt, wie ein $@spellname365730 hergestellt wird.",29929,365730,0,0,0
Kurze Klingen,,"Verbessert Euch in der Herstellung kurzer Klingenwaffen und Werkzeuge, darunter Messer, Dolche und Faustwaffen, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",29930,0,4189041,0,0
,,"Erlernt, wie Ihr Frischefluid als Fertigungsreagenz für verschiedene Klingenwaffenpläne einsetzt.",29931,0,0,0,0
,,+$ev1 $en1 bei der Herstellung kurzer und langer Klingen.,29932,0,0,0,0
,,Erlernt die letzte Sekundärspezialisierung.,29933,0,0,0,0
,,+$ev1 $en1 bei der Herstellung kurzer und langer Klingen.,29934,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,29935,0,0,0,0
,,+$ev1 $en1 bei der Herstellung kurzer und langer Klingen.,29936,0,0,0,0
,,"Erlernt, wie Ihr optionale Reagenzien einsetzt, um die Sekundärwerte vieler Klingenwaffenpläne zu spezifizieren.",29937,0,0,0,0
Klingen,,"Verbessert Euch in der Herstellung verschiedener Klingenwaffen und Werkzeuge, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",29938,0,4624383,0,0
,,Waffenherstellung ist $ev1% schneller.|n|n+$ev2 $en2 und +$ev3 $en3 bei der Herstellung von Waffen und großen Werkzeugen.,29939,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Waffen und großen Werkzeugen.,29940,0,0,0,0
,,Erlernt die letzte Sekundärspezialisierung.,29941,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Waffen und großen Werkzeugen.,29942,0,0,0,0
,,Erlernt eine Sekundärspezialisierung Eurer Wahl.,29943,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Waffen und großen Werkzeugen.,29944,0,0,0,0
,,"Erlernt, wie Ihr optionale Reagenzien einsetzt, um die Gegenstandsstufe der meisten Waffenpläne aufzuwerten.",29945,0,0,0,0
Waffenschmiedekunst,,"Verbessert Euch in der Herstellung von Waffen und großen Werkzeugen, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",29946,0,4624393,0,0
"Äxte, Hacken & Stangenwaffen",,,29947,0,4059376,0,0
Streitkolben & Hämmer,,,29948,0,4529128,0,0
Schäftung,,,29949,0,4624387,0,0
Lange Klingen,,,29950,0,4044018,0,0
Kurze Klingen,,,29951,0,4189041,0,0
Klingen,,,29952,0,4624383,0,0
Waffenschmiedekunst,,Spezialisiert Euch auf die Herstellung und Anpassung von Waffen und Werkzeugen.,29953,0,4624393,0,0
,,Mehrfachherstellung gewährt bis zu $ev1% zusätzliche Legierungen und andere Reagenzien.,29954,0,0,0,0
,,+$ev1 $en1 bei der Verhüttung von Legierungen und anderen Reagenzien.,29955,0,0,0,0
,,+$ev1 $en1 bei der Verhüttung von Legierungen und anderen Reagenzien.,29956,0,0,0,0
,,+$ev1 $en1 bei der Verhüttung von Legierungen und anderen Reagenzien.,29957,0,0,0,0
,,+$ev1 $en1 bei der Verhüttung von Legierungen und anderen Reagenzien.,29958,0,0,0,0
Verhüttung,,"Werdet Experte in der Verhüttung von Legierungen und anderen speziellen Reagenzien, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",29959,0,4622288,0,0
,,Mehrfachherstellung gewährt bis zu $ev1% zusätzliche Steinwaren.,29960,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Steinwaren.,29961,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Steinwaren.,29962,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Steinwaren.,29963,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Steinwaren.,29964,0,0,0,0
Steinmetz,,"Werdet Experte in der Herstellung von Handwerksverbesserungen aus Stein für Waffen und Werkzeuge, wodurch Ihr pro Punkt in dieser Spezialisierung +$ev1 $en1 erhaltet.",29965,0,4622275,0,0
,,"Erlernt, wie Ihr Frischefluid als Fertigungsreagenz für verschiedene Abenteuerausrüstung einsetzt.",29966,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Abenteuerausrüstung.,29967,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Abenteuerausrüstung.,29968,0,0,0,0
,,[NYI]Learn to craft a $@spellname367605.,29969,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Abenteuerausrüstung.,29970,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Abenteuerausrüstung.,29971,0,0,0,0
,,+$ev1 $en1 bei der Herstellung von Abenteuerausrüstung.,29972,0,0,0,0
