ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,QuestID,PlayerConditionID
42,,Puedes hablar con la vigía Floravíspera para reclutar a esta aventurera.,Nuevo aventurero disponible,3,27,0,0,0,0,0,0,0,0,0,1286,0,64508,0
43,,Estas apariencias se podrán comprar al intendente de renombre:|n- Muñeca|n- Manos|n- Cintura,Nuevas apariencias disponibles,3,16,0,0,1,0,0,0,0,2086,0,0,0,64508,0
44,,Estas apariencias se podrán comprar al intendente de renombre:|n- Espalda|n- Piernas|n- Pies,Nuevas apariencias disponibles,3,26,0,0,0,0,0,0,0,2087,0,0,0,64508,0
45,,Estas apariencias se podrán comprar al intendente de renombre:|n- Cabeza|n- Hombros|n- Pecho,Nuevas apariencias disponibles,3,32,0,0,1,0,0,0,0,2089,0,0,0,64508,0
48,Mejora de nexo de almas: Tejesueños,Puedes acceder a la sexta fila de rasgos de nexo de almas de Tejesueños.,Fila de nexo de almas con Tejesueños desbloqueada,3,21,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
50,Recompensas de misiones del mundo,Aumenta el nivel de objeto de tus recompensas de misiones del mundo.,Nivel de objeto máximo para misiones del mundo aumentado,3,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
51,Mejora de nexo de almas: Niya,Puedes acceder a la séptima fila de rasgos de nexo de almas de Niya.,Fila de nexo de almas con Niya desbloqueada,3,25,3684884,2,0,0,0,0,0,0,0,0,0,64508,0
52,Mejora de nexo de almas: Tejesueños,Puedes acceder a la séptima fila de rasgos de nexo de almas de Tejesueños.,Fila de nexo de almas con Tejesueños desbloqueada,3,29,3684882,2,0,0,0,0,0,0,0,0,0,64508,0
53,,Puedes hablar con la vigía Floravíspera para reclutarla.,Nuevo aventurero disponible,3,33,0,0,0,0,0,0,0,0,0,1287,0,64508,0
55,Mejora de nexo de almas: Korayn,Puedes acceder a la séptima fila de rasgos de nexo de almas de Korayn.,Fila de nexo de almas con Korayn desbloqueada,3,28,3684885,2,0,0,0,0,0,0,0,0,0,64508,0
59,,Puedes hablar con la vigía Floravíspera para reclutar a esta aventurera.,Nuevo aventurero disponible,3,38,0,0,0,0,0,0,0,0,0,1288,0,64508,0
62,,,Montura desbloqueada,3,39,0,0,0,0,0,1357,0,0,0,0,0,62415,0
63,,,Título desbloqueado,3,40,3641394,1,0,0,0,0,0,0,681,0,0,64508,0
64,,,Nueva apariencia disponible,3,34,0,0,0,0,0,0,113566,0,0,0,0,0,0
67,,Puedes hablar con Koros para reclutar a este aventurero.,Nuevo aventurero disponible,1,4,0,0,0,0,0,0,0,0,0,1270,0,0,85540
68,,Puedes hablar con Koros para reclutar a este aventurero.,Nuevo aventurero disponible,1,4,0,0,0,0,0,0,0,0,0,1271,0,0,85541
69,Mejora de nexo de almas: Pelagos,Puedes acceder a la tercera fila de rasgos de nexo de almas de Pelagos.,Fila de nexo de almas con Pelagos desbloqueada,1,3,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
75,Recompensas de misiones del mundo,Aumenta el nivel de objeto de tus recompensas de misiones del mundo.,Nivel de objeto máximo para misiones del mundo aumentado,1,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
78,Recompensas de misiones del mundo,Aumenta el nivel de objeto de tus recompensas de misiones del mundo.,Nivel de objeto máximo para misiones del mundo aumentado,1,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
81,Mejora de nexo de almas: Pelagos,Puedes acceder a la cuarta fila de rasgos de nexo de almas de Pelagos.,Fila de nexo de almas con Pelagos desbloqueada,1,7,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
82,Mejora de nexo de almas: Pelagos,Puedes acceder a la quinta fila de rasgos de nexo de almas de Pelagos.,Fila de nexo de almas con Pelagos desbloqueada,1,10,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
83,Mejora de nexo de almas: Pelagos,Puedes acceder a la sexta fila de rasgos de nexo de almas de Pelagos.,Fila de nexo de almas con Pelagos desbloqueada,1,21,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
84,Mejora de nexo de almas: Pelagos,Puedes acceder a la séptima fila de rasgos de nexo de almas de Pelagos.,Fila de nexo de almas con Pelagos desbloqueada,1,25,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
85,Mejora de nexo de almas: Kleia,Puedes acceder a la cuarta fila de rasgos de nexo de almas de Kleia.,Fila de nexo de almas con Kleia desbloqueada,1,9,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
86,Mejora de nexo de almas: Kleia,Puedes acceder a la quinta fila de rasgos de nexo de almas de Kleia.,Fila de nexo de almas con Kleia desbloqueada,1,13,3684897,2,1,0,0,0,0,0,0,0,0,0,0
87,Mejora de nexo de almas: Kleia,Puedes acceder a la sexta fila de rasgos de nexo de almas de Kleia.,Fila de nexo de almas con Kleia desbloqueada,1,18,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
88,Mejora de nexo de almas: Kleia,Puedes acceder a la séptima fila de rasgos de nexo de almas de Kleia.,Fila de nexo de almas con Kleia desbloqueada,1,28,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
90,Mejora de nexo de almas: Mikanikos,Puedes acceder a la séptima fila de rasgos de nexo de almas de Mikanikos.,Fila de nexo de almas con Mikanikos desbloqueada,1,29,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
91,,Puedes hablar con Koros para reclutar a este aventurero.,Nuevo aventurero disponible,1,12,0,0,0,0,0,0,0,0,0,1272,0,64508,0
92,,Puedes hablar con Koros para reclutar a este aventurero.,Nuevo aventurero disponible,1,17,0,0,1,0,0,0,0,0,0,1273,0,0,0
93,,Puedes hablar con Koros para reclutar a este aventurero.,Nuevo aventurero disponible,1,27,0,0,0,0,0,0,0,0,0,1276,0,64508,0
94,,Puedes hablar con Koros para reclutar a este aventurero.,Nuevo aventurero disponible,1,33,0,0,0,0,0,0,0,0,0,1275,0,64508,0
95,,Puedes hablar con Koros para reclutar a este aventurero.,Nuevo aventurero disponible,1,38,0,0,0,0,0,0,0,0,0,1274,0,64508,0
100,,Este recuerdo recuperado se podrá comprar al intendente de renombre.,Nuevo recuerdo recuperado disponible,1,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
103,,Se podrá adoptar a Despeine hablando con el intendente de renombre.,Mascota de compañía disponible,1,27,0,0,1,184350,0,0,0,0,0,0,0,0,0
104,,Estas apariencias se podrán comprar al intendente de renombre:|n- Muñeca|n- Manos|n- Cintura,Nuevas apariencias disponibles,1,16,0,0,1,0,0,0,0,2124,0,0,0,64508,0
105,,Estas apariencias se podrán comprar al intendente de renombre:|n- Espalda|n- Piernas|n- Pies,Nuevas apariencias disponibles,1,26,0,0,0,0,0,0,0,2125,0,0,0,64508,0
106,,Estas apariencias se podrán comprar al intendente de renombre:|n- Cabeza|n- Hombros|n- Pecho,Nuevas apariencias disponibles,1,32,0,0,1,0,0,0,0,2126,0,0,0,64508,0
108,,,Nueva apariencia disponible,1,34,0,0,0,0,0,0,113552,0,0,0,0,0,0
109,,,Montura desbloqueada,1,39,0,0,0,0,0,1399,0,0,0,0,0,62927,0
110,,,Título desbloqueado,1,40,3641395,1,0,0,0,0,0,0,678,0,0,64508,0
112,,,Nueva apariencia disponible,1,6,0,0,0,0,0,0,113546,0,0,0,0,64508,0
113,,El juguete piedra de hogar kyriana se podrá comprar al intendente de renombre.,Piedra de hogar kyriana disponible,1,11,0,0,1,184353,0,0,0,0,0,0,0,0,0
114,,Ilusión: Alma trascendente se podrá comprar al intendente de renombre.,Ilusión: Alma trascendente disponible,1,36,0,0,0,0,0,0,0,0,0,0,66,64508,0
117,Mejora de nexo de almas: Nadjia,Puedes acceder a la tercera fila de rasgos de nexo de almas de Nadjia.,Fila de nexo de almas con Nadjia desbloqueada,2,3,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
118,Mejora de nexo de almas: Nadjia,Puedes acceder a la cuarta fila de rasgos de nexo de almas de Nadjia.,Fila de nexo de almas con Nadjia desbloqueada,2,7,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
119,Mejora de nexo de almas: Nadjia,Puedes acceder a la quinta fila de rasgos de nexo de almas de Nadjia.,Fila de nexo de almas con Nadjia desbloqueada,2,10,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
120,Mejora de nexo de almas: Nadjia,Puedes acceder a la sexta fila de rasgos de nexo de almas de Nadjia.,Fila de nexo de almas con Nadjia desbloqueada,2,21,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
121,Mejora de nexo de almas: Nadjia,Puedes acceder a la séptima fila de rasgos de nexo de almas de Nadjia.,Fila de nexo de almas con Nadjia desbloqueada,2,25,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
123,Mejora de nexo de almas: Theotar,Puedes acceder a la cuarta fila de rasgos de nexo de almas de Theotar.,Fila de nexo de almas con Theotar desbloqueada,2,9,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
124,Mejora de nexo de almas: Theotar,Puedes acceder a la quinta fila de rasgos de nexo de almas de Theotar.,Fila de nexo de almas con Theotar desbloqueada,2,13,3485244,2,1,0,0,0,0,0,0,0,0,0,0
125,Mejora de nexo de almas: Theotar,Puedes acceder a la sexta fila de rasgos de nexo de almas de Theotar.,Fila de nexo de almas con Theotar desbloqueada,2,18,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
126,Mejora de nexo de almas: Theotar,Puedes acceder a la séptima fila de rasgos de nexo de almas de Theotar.,Fila de nexo de almas con Theotar desbloqueada,2,28,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
128,Mejora de nexo de almas: Draven,Puedes acceder a la séptima fila de rasgos de nexo de almas del general Draven.,Fila de nexo de almas con Draven desbloqueada,2,29,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
129,,Puedes hablar con la táctica Sakaa para reclutar a esta aventurera.,Nuevo aventurero disponible,2,4,0,0,0,0,0,0,0,0,0,1250,0,64508,0
130,,Puedes hablar con la táctica Sakaa para reclutar a esta aventurera.,Nuevo aventurero disponible,2,12,0,0,0,0,0,0,0,0,0,1251,0,64508,0
131,,Puedes hablar con la táctica Sakaa para reclutar a esta aventurera.,Nuevo aventurero disponible,2,17,0,0,1,0,0,0,0,0,0,1252,0,0,0
132,,Puedes hablar con la táctica Sakaa para reclutar a esta aventurera.,Nuevo aventurero disponible,2,27,0,0,0,0,0,0,0,0,0,1254,0,64508,0
133,,Puedes hablar con la táctica Sakaa para reclutar a esta aventurera.,Nuevo aventurero disponible,2,33,0,0,0,0,0,0,0,0,0,1255,0,64508,0
134,,Puedes hablar con la táctica Sakaa para reclutar a esta aventurera.,Nuevo aventurero disponible,2,38,0,0,0,0,0,0,0,0,0,1253,0,64508,0
139,Recompensas de misiones del mundo,Aumenta el nivel de objeto de tus recompensas de misiones del mundo.,Nivel de objeto máximo para misiones del mundo aumentado,2,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
142,Recompensas de misiones del mundo,Aumenta el nivel de objeto de tus recompensas de misiones del mundo.,Nivel de objeto máximo para misiones del mundo aumentado,2,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
149,,Este recuerdo recuperado se podrá comprar al intendente de renombre.,Nuevo recuerdo recuperado disponible,2,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
152,,Esta apariencia se podrá comprar.,Nueva apariencia disponible,2,6,0,0,0,0,0,0,114934,0,0,0,0,64508,0
153,,Estas apariencias se podrán comprar al intendente de renombre:|n- Muñeca|n- Manos|n- Cintura,Nuevas apariencias disponibles,2,16,0,0,1,0,0,0,0,2099,0,0,0,64508,0
154,,Estas apariencias se podrán comprar al intendente de renombre:|n- Espalda|n- Piernas|n- Pies,Nuevas apariencias disponibles,2,26,0,0,0,0,0,0,0,2100,0,0,0,64508,0
155,,Estas apariencias se podrán comprar al intendente de renombre:|n- Cabeza|n- Hombros|n- Pecho,Nuevas apariencias disponibles,2,32,0,0,1,0,0,0,0,2101,0,0,0,64508,0
156,,,Nueva apariencia disponible,2,34,0,0,0,0,0,0,114927,0,0,0,0,0,0
158,,,Montura desbloqueada,2,39,0,0,0,0,0,1388,0,0,0,0,0,62925,0
159,,,Título desbloqueado,2,40,3641397,1,0,0,0,0,0,0,682,0,0,0,88267
160,,,Título desbloqueado,2,40,3641397,1,0,0,0,0,0,0,683,0,0,64508,88266
161,,Se podrá adoptar a Corpecado hablando con el intendente de renombre.,Mascota de compañía disponible,2,27,0,0,1,181555,0,0,0,0,0,0,0,0,0
162,,Ilusión: Cólera del pecado se podrá comprar al intendente de renombre.,Ilusión: Cólera del pecado disponible,2,36,0,0,0,0,0,0,0,0,0,0,67,64508,0
163,,El juguete piedra del pecado venthyr se podrá comprar al intendente de renombre.,Piedra del pecado venthyr disponible,2,11,0,0,1,183716,0,0,0,0,0,0,0,0,0
166,Mejora de nexo de almas: Marileth,Puedes acceder a la tercera fila de rasgos de nexo de almas del inventor de pestes Marileth.,Fila de nexo de almas con Marileth desbloqueada,4,3,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
167,Mejora de nexo de almas: Marileth,Puedes acceder a la cuarta fila de rasgos de nexo de almas del inventor de pestes Marileth.,Fila de nexo de almas con Marileth desbloqueada,4,9,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
168,Mejora de nexo de almas: Marileth,Puedes acceder a la quinta fila de rasgos de nexo de almas del inventor de pestes Marileth.,Fila de nexo de almas con Marileth desbloqueada,4,10,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
169,Mejora de nexo de almas: Marileth,Puedes acceder a la sexta fila de rasgos de nexo de almas del inventor de pestes Marileth.,Fila de nexo de almas con Marileth desbloqueada,4,21,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
170,Mejora de nexo de almas: Marileth,Puedes acceder a la séptima fila de rasgos de nexo de almas del inventor de pestes Marileth.,Fila de nexo de almas con Marileth desbloqueada,4,25,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
172,Mejora de nexo de almas: Emeni,Puedes acceder a la cuarta fila de rasgos de nexo de almas de la princesa Emeni.,Fila de nexo de almas con Emeni desbloqueada,4,7,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
173,Mejora de nexo de almas: Emeni,Puedes acceder a la quinta fila de rasgos de nexo de almas de la princesa Emeni.,Fila de nexo de almas con Emeni desbloqueada,4,13,3684875,2,1,0,0,0,0,0,0,0,0,0,0
174,Mejora de nexo de almas: Emeni,Puedes acceder a la sexta fila de rasgos de nexo de almas de la princesa Emeni.,Fila de nexo de almas con Emeni desbloqueada,4,18,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
175,Mejora de nexo de almas: Emeni,Puedes acceder a la séptima fila de rasgos de nexo de almas de la princesa Emeni.,Fila de nexo de almas con Emeni desbloqueada,4,28,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
177,Mejora de nexo de almas: Heirmir,Puedes acceder a la séptima fila de rasgos de nexo de almas de la herrera ósea Heirmir.,Fila de nexo de almas con Heirmir desbloqueada,4,29,3684892,2,0,0,0,0,0,0,0,0,0,64508,0
183,Recompensas de misiones del mundo,Aumenta el nivel de objeto de tus recompensas de misiones del mundo.,Nivel de objeto máximo para misiones del mundo aumentado,4,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
186,Recompensas de misiones del mundo,Aumenta el nivel de objeto de tus recompensas de misiones del mundo.,Nivel de objeto máximo para misiones del mundo aumentado,4,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
193,,Puedes hablar con Merick Feldscar para reclutar a este aventurero.,Nuevo aventurero disponible,4,4,0,0,0,0,0,0,0,0,0,1300,0,64508,0
194,,Puedes hablar con Merick Feldscar para reclutar a este aventurero.,Nuevo aventurero disponible,4,12,0,0,0,0,0,0,0,0,0,1301,0,64508,0
195,,Puedes hablar con Merick Feldscar para reclutar a este aventurero.,Nuevo aventurero disponible,4,17,0,0,1,0,0,0,0,0,0,1302,0,0,0
196,,Puedes hablar con Merick Feldscar para reclutar a este aventurero.,Nuevo aventurero disponible,4,27,0,0,0,0,0,0,0,0,0,1303,0,64508,0
197,,Puedes hablar con Merick Feldscar para reclutar a este aventurero.,Nuevo aventurero disponible,4,33,0,0,0,0,0,0,0,0,0,1304,0,64508,0
198,,Puedes hablar con Merick Feldscar para reclutar a este aventurero.,Nuevo aventurero disponible,4,38,0,0,0,0,0,0,0,0,0,1305,0,64508,0
199,,Este recuerdo recuperado se podrá comprar al intendente de renombre.,Nuevo recuerdo recuperado disponible,4,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
202,,,Nueva apariencia disponible,4,6,0,0,0,0,0,0,113745,0,0,0,0,64508,0
203,,,Nueva apariencia disponible,4,34,0,0,0,0,0,0,113749,0,0,0,0,0,0
204,,Ilusión: Resolución inquebrantable se podrá comprar al intendente de renombre.,Ilusión: Resolución inquebrantable disponible,4,36,0,0,0,0,0,0,0,0,0,0,70,64508,0
205,,El juguete piedra de hogar de necroseñor se podrá comprar al intendente de renombre.,Piedra de hogar de necroseñor disponible,4,11,0,0,1,182773,0,0,0,0,0,0,0,0,0
206,,Se podrá adoptar a Tembleque hablando con el intendente de renombre.,Mascota de compañía disponible,4,27,0,0,1,183601,0,0,0,0,0,0,0,0,0
207,,Estas apariencias se podrán comprar al intendente de renombre:|n- Muñeca|n- Manos|n- Cintura,Nuevas apariencias disponibles,4,16,0,0,1,0,0,0,0,2111,0,0,0,64508,0
208,,Estas apariencias se podrán comprar al intendente de renombre:|n- Espalda|n- Piernas|n- Pies,Nuevas apariencias disponibles,4,26,0,0,0,0,0,0,0,2112,0,0,0,64508,0
209,,Estas apariencias se podrán comprar al intendente de renombre:|n- Cabeza|n- Hombros|n- Pecho,Nuevas apariencias disponibles,4,32,0,0,1,0,0,0,0,2113,0,0,0,64508,0
210,,,Montura desbloqueada,4,39,0,0,0,0,0,1369,0,0,0,0,0,62926,0
212,,,Título desbloqueado,4,40,3641396,1,0,0,0,0,0,0,679,0,0,0,88267
213,,,Título desbloqueado,4,40,3641396,1,0,0,0,0,0,0,680,0,0,64508,88266
216,,Esta montura se podrá comprar al intendente de renombre.,Nueva montura disponible,3,23,0,0,0,0,0,1354,0,0,0,0,0,64508,0
225,Campaña kyriana: El tañido de la campana,Puedes empezar el siguiente capítulo de la campaña kyriana. Completar este capítulo te permitirá crear un nexo de almas con el forjador supremo Mikanikos.,Nueva misión de campaña disponible,1,22,1500886,1,0,0,0,0,0,0,0,0,0,64508,0
226,Campaña de los necroseñores: Asalto a la Casa de los Rituales,Puedes empezar el siguiente capítulo de la campaña de los necroseñores. Completar este capítulo te permitirá crear un nexo de almas con la herrera ósea Heirmir.,Nueva misión de campaña disponible,4,22,1500887,1,0,0,0,0,0,0,0,0,0,64508,0
227,Campaña venthyr: Dominio,Puedes empezar el siguiente capítulo de la campaña venthyr. Completar este capítulo te permitirá crear un nexo de almas con el general Draven.,Nueva misión de campaña disponible,2,22,1500885,1,0,0,0,0,0,0,0,0,0,64508,0
228,,Esta montura se podrá comprar al intendente de renombre.,Nueva montura disponible,1,23,0,0,0,0,0,1398,0,0,0,0,0,64508,0
229,,Esta montura se podrá comprar al intendente de renombre.,Nueva montura disponible,4,23,0,0,0,0,0,1365,0,0,0,0,0,64508,0
230,,Esta montura se podrá comprar al intendente de renombre.,Nueva montura disponible,2,23,0,0,0,0,0,1384,0,0,0,0,0,64508,0
231,,Estas apariencias se podrán comprar al intendente de renombre:|n- Muñeca|n- Manos|n- Cintura,Nuevas apariencias disponibles,4,16,0,0,1,0,0,0,0,2114,0,0,0,0,0
232,,Estas apariencias se podrán comprar al intendente de renombre:|n- Muñeca|n- Manos|n- Cintura,Nuevas apariencias disponibles,4,16,0,0,1,0,0,0,0,2117,0,0,0,0,0
233,,Estas apariencias se podrán comprar al intendente de renombre:|n- Muñeca|n- Manos|n- Cintura,Nuevas apariencias disponibles,4,16,0,0,1,0,0,0,0,2120,0,0,0,0,0
234,,Estas apariencias se podrán comprar al intendente de renombre:|n- Muñeca|n- Manos|n- Cintura,Nuevas apariencias disponibles,3,16,0,0,1,0,0,0,0,2090,0,0,0,0,0
235,,Estas apariencias se podrán comprar al intendente de renombre:|n- Muñeca|n- Manos|n- Cintura,Nuevas apariencias disponibles,3,16,0,0,1,0,0,0,0,2093,0,0,0,0,0
236,,Estas apariencias se podrán comprar al intendente de renombre:|n- Muñeca|n- Manos|n- Cintura,Nuevas apariencias disponibles,3,16,0,0,1,0,0,0,0,2096,0,0,0,0,0
237,,"Tu conexión con las sílfides nocturnas mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,3,2,0,0,0,0,344052,0,0,0,0,0,0,62745,0
238,,"Tu conexión con las sílfides nocturnas mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,3,19,0,0,0,0,344053,0,0,0,0,0,0,62746,0
239,,"Tu conexión con las sílfides nocturnas mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,3,35,0,0,0,0,344057,0,0,0,0,0,0,62747,0
240,,"Tu conexión con los necroseñores mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,4,2,0,0,0,0,344076,0,0,0,0,0,0,62752,0
241,,"Tu conexión con los necroseñores mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,4,19,0,0,0,0,344077,0,0,0,0,0,0,62753,0
242,,"Tu conexión con los necroseñores mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,4,35,0,0,0,0,344078,0,0,0,0,0,0,62754,0
243,,"Tu conexión con los venthyr mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,2,2,0,0,0,0,344068,0,0,0,0,0,0,62749,0
244,,"Tu conexión con los venthyr mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,2,19,0,0,0,0,344069,0,0,0,0,0,0,62750,0
245,,"Tu conexión con los venthyr mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,2,35,0,0,0,0,344070,0,0,0,0,0,0,62751,0
246,,"Tu conexión con los kyrianos mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,1,2,0,0,0,0,344087,0,0,0,0,0,0,62755,0
247,,"Tu conexión con los kyrianos mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,1,19,0,0,0,0,344089,0,0,0,0,0,0,62756,0
248,,"Tu conexión con los kyrianos mejora, lo que aumenta un 1% tu velocidad de movimiento.",Velocidad de movimiento aumentada,1,35,0,0,0,0,344091,0,0,0,0,0,0,62757,0
250,,Estas apariencias se podrán comprar al intendente de renombre:|n- Espalda|n- Piernas|n- Pies,Nuevas apariencias disponibles,3,26,0,0,0,0,0,0,0,2091,0,0,0,0,0
251,,Estas apariencias se podrán comprar al intendente de renombre:|n- Espalda|n- Piernas|n- Pies,Nuevas apariencias disponibles,3,26,0,0,0,0,0,0,0,2094,0,0,0,0,0
252,,Estas apariencias se podrán comprar al intendente de renombre:|n- Espalda|n- Piernas|n- Pies,Nuevas apariencias disponibles,3,26,0,0,0,0,0,0,0,2097,0,0,0,0,0
253,,Estas apariencias se podrán comprar al intendente de renombre:|n- Cabeza|n- Hombros|n- Pecho,Nuevas apariencias disponibles,3,32,0,0,1,0,0,0,0,2092,0,0,0,0,0
254,,Estas apariencias se podrán comprar al intendente de renombre:|n- Cabeza|n- Hombros|n- Pecho,Nuevas apariencias disponibles,3,32,0,0,1,0,0,0,0,2095,0,0,0,0,0
255,,Estas apariencias se podrán comprar al intendente de renombre:|n- Cabeza|n- Hombros|n- Pecho,Nuevas apariencias disponibles,3,32,0,0,1,0,0,0,0,2098,0,0,0,0,0
256,,Estas apariencias se podrán comprar al intendente de renombre:|n- Espalda|n- Piernas|n- Pies,Nuevas apariencias disponibles,4,26,0,0,0,0,0,0,0,2115,0,0,0,0,0
257,,Estas apariencias se podrán comprar al intendente de renombre:|n- Espalda|n- Piernas|n- Pies,Nuevas apariencias disponibles,4,26,0,0,0,0,0,0,0,2118,0,0,0,0,0
258,,Estas apariencias se podrán comprar al intendente de renombre:|n- Espalda|n- Piernas|n- Pies,Nuevas apariencias disponibles,4,26,0,0,0,0,0,0,0,2121,0,0,0,0,0
