OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,Bere una pozione delle Isole dei Draghi rigenera salute nel tempo.,24866,0,0,0,0
Pozioni del Gelo,,"Migliora l'abilità nel creare pozioni usando come reagente di base Gelo Stimolante o Gelo Risvegliato, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",24867,0,4497591,0,0
,,Apprendi l'ultima sottospecializzazione.|n|nApprendi come usare i Reagenti di Finitura Catalizzatore per le pozioni e la Pietra Alchemica Alacre.,24868,0,0,0,0
,,+$ev1 $en1 quando si creano pozioni.,24869,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,24870,0,0,0,0
,,Recupero Pozioni fornisce una Soluzione Alchemica aggiuntiva.,24871,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,24872,0,0,0,0
,,+$ev1 $en1 quando si creano pozioni.,24873,0,0,0,0
,,Le pozioni il cui impatto non riguarda il combattimento durano di più.,24874,0,0,0,0
Maestria nelle Pozioni,,"Migliora l'abilità di creare pozioni e le relative Pietre Alchemiche, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",24875,0,4497592,0,0
Produzione in Lotto,,,24876,0,4624378,0,0
Pozione Sperimentale,,,24877,0,4624379,0,0
Conoscenza delle Pozioni,,,24878,0,4624657,0,0
Pozioni dell'Aria,,,24879,0,4497566,0,0
Pozioni del Gelo,,,24880,0,4497591,0,0
Maestria nelle Pozioni,,Permette di specializzarsi nella creazione efficiente di pozioni di alta qualità.,24881,0,4497592,0,0
,,L'Ispirazione fornisce il $ev1% di competenza aggiuntiva quando si creano prodotti di Alchimia.,24882,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti di Alchimia.,24883,0,0,0,0
,,L'Ispirazione fornisce il $ev1% di competenza aggiuntiva quando si creano prodotti di Alchimia.,24884,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti di Alchimia.,24885,0,0,0,0
,,L'Ispirazione fornisce il $ev1% di competenza aggiuntiva quando si creano prodotti di Alchimia.,24886,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti di Alchimia.,24887,0,0,0,0
,,L'Ispirazione fornisce il $ev1% di competenza aggiuntiva quando si creano prodotti di Alchimia.,24888,0,0,0,0
Atmosfera Ispiratrice,,"Trovi nuova Ispirazione per l'Alchimia, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione. ",24889,0,413583,0,0
,,La Parsimonia fa risparmiare il $ev1% di reagenti aggiuntivi quando si creano prodotti di Alchimia.,24890,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti di Alchimia.,24891,0,0,0,0
,,La Parsimonia fa risparmiare il $ev1% di reagenti aggiuntivi quando si creano prodotti di Alchimia.,24892,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti di Alchimia.,24893,0,0,0,0
,,La Parsimonia fa risparmiare il $ev1% di reagenti aggiuntivi quando si creano prodotti di Alchimia.,24894,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti di Alchimia.,24895,0,0,0,0
,,La Parsimonia fa risparmiare il $ev1% di reagenti aggiuntivi quando si creano prodotti di Alchimia.,24896,0,0,0,0
Routine Parsimoniose,,Usare i reagenti in modo più efficiente permette di ottenere +$ev1 $en1 per ogni punto in questa specializzazione. ,24897,0,4497599,0,0
,,Riduce i danni subiti dagli effetti collaterali del consumo di pozioni e fiale tossiche del 25% aggiuntivo.,24898,0,0,0,0
,,+$ev1 $en1 quando si creano ricette con il decadimento.,24899,0,0,0,0
,,Apprendi come trasmutare il Decadimento Risvegliato in una varietà di elementi Stimolanti.,24900,370714,0,0,0
,,+$ev1 $en1 quando si creano ricette con il decadimento.,24901,0,0,0,0
,,Riduce i danni subiti dagli effetti collaterali del consumo di pozioni e fiale tossiche del 25%.,24902,0,0,0,0
,,+$ev1 $en1 quando si creano ricette con il decadimento.,24903,0,0,0,0
,,Ora è possibile scoprire ricette che utilizzano il decadimento come reagente da Fiala Sperimentale e Pozione Sperimentale.,24904,0,0,0,0
Studio del Decadimento,,Approfondire i misteri del Decadimento Risvegliato e del Decadimento Stimolante permette di ottenere +$ev1 $en1 per le creazioni che usano il decadimento per ogni punto in questa specializzazione.,24905,0,4554327,0,0
,,Creazione Multipla fornisce fino al $ev1% di reagenti e incensi aggiuntivi.,24906,0,0,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname370735, che migliora la competenza quando si creano reagenti alchemici e incensi.",24907,370735,0,0,0
,,+$ev1 $en1 quando si creano reagenti e incensi.,24908,0,0,0,0
,,+$ev1 $en1 quando si creano reagenti e incensi.,24909,0,0,0,0
,,"Apprendi come creare il Sale della Stirpe, un Reagente di Finitura che migliora l'Ispirazione.|n|n+$ev1% $en1 quando si creano reagenti e incensi.",24910,370730,0,0,0
,,+$ev1 $en1 quando si creano reagenti e incensi.,24911,0,0,0,0
,,+$ev1 $en1 quando si creano reagenti e incensi.,24912,0,0,0,0
,,+$ev1 $en1 quando si creano reagenti e incensi.,24913,0,0,0,0
,,+$ev1 $en1 quando si creano reagenti e incensi.,24914,0,0,0,0
Sintesi Chimica,,"Migliora l'abilità di creare ricette speciali come quelle per i reagenti alchemici e gli incensi, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",24915,0,3615504,0,0
,,"Migliora la comprensione della Trasmutazione, così da poterla impiegare più frequentemente e con maggiore capacità.",24916,394207,0,0,0
,,+$ev1% $en1 quando si eseguono trasmutazioni.,24917,0,0,0,0
,,Apprendi come trasmutare l'Ordine Risvegliato nei suoi elementi entropici.,24918,370715,0,0,0
,,+$ev1% $en1 quando si eseguono trasmutazioni.,24919,0,0,0,0
,,+$ev1% $en1 quando si eseguono trasmutazioni.,24920,0,0,0,0
Trasmutazione,,"Padroneggia il processo della Trasmutazione, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",24921,0,4554441,0,0
,,+$ev1 $en1 e +$ev2 $en2 quando si creano prodotti di Alchimia.|n|nLa Creazione Alchemica è più veloce del $ev3%.,24922,0,0,0,0
,,Apprendi l'ultima sottospecializzazione.,24923,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti di Alchimia.,24924,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,24925,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti di Alchimia.,24926,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,24927,0,0,0,0
,,+$ev1% $en1 quando si creano prodotti di Alchimia.,24928,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,24929,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti di Alchimia.,24930,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,24931,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti di Alchimia.,24932,0,0,0,0
Teoria Alchemica,,"Migliora l'abilità nel creare prodotti alchemici, ottenendo +$ev1 $en1 per tutte le ricette per ogni punto in questa specializzazione.",24933,0,4624375,0,0
Atmosfera Ispiratrice,,,24934,0,413583,0,0
Routine Parsimoniose,,,24935,0,4497599,0,0
Studio del Decadimento,,,24936,0,4554327,0,0
Sintesi Chimica,,,24937,0,3615504,0,0
Trasmutazione,,,24938,0,4554441,0,0
Teoria Alchemica,,"Migliora le basi dell'Alchimia, ottenendo una gamma di benefici per il tuo mestiere.",24939,0,4624375,0,0
,,Creazione Multipla fornisce fino al $ev1% di fiale aggiuntive.,28440,0,0,0,0
,,+$ev1% $en1 quando si creano fiale.,28441,0,0,0,0
,,+$ev1 $en1 quando si creano fiale.,28442,0,0,0,0
,,+$ev1% $en1 quando si creano fiale.,28443,0,0,0,0
,,+$ev1 $en1 quando si creano fiale.,28444,0,0,0,0
Produzione in Lotto,,"Padroneggia l'arte della produzione di fiale, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",28445,0,4624377,0,0
,,"Apprendi $@spellname370747, che produce fiale di qualità superiore e aumenta le probabilità di scoprire nuove ricette.",28446,370747,0,0,0
,,Aumenta del 5% la probabilità di scoperta con Fiala Sperimentale.,28447,0,0,0,0
,,"Quando si fa una grande scoperta con Fiala Sperimentale, si ottiene +20 Ispirazione per 4 ore per tutte le creazioni di Alchimia.",28448,0,0,0,0
,,Aumenta del 5% la probabilità di scoperta con Fiala Sperimentale.,28449,0,0,0,0
,,Aumenta del 10% la probabilità di scoperta con Fiala Sperimentale.,28450,0,0,0,0
Fiala Sperimentale,,"Si acquisisce una migliore comprensione dei reagenti per aumentare la probabilità che gli esperimenti diano risultati soddisfacenti, aumentando dell'1% la probabilità di scoperta di Fiala Sperimentale per ogni punto in questa specializzazione.",28451,0,4624380,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname370735, che migliora la competenza quando si creano Pietre Alchemiche Sostenitrici.",28452,370735,0,0,0
,,Apprendi l'ultima sottospecializzazione.,28453,0,0,0,0
,,+$ev1 $en1 quando si creano fiale.,28454,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,28455,0,0,0,0
,,+$ev1 $en1 quando si creano fiale.,28456,0,0,0,0
,,+$ev1 $en1 quando si creano fiale.,28457,0,0,0,0
Conoscenza delle Fiale,,"Approfondisci i misteri delle fiale e delle relative Pietre Alchemiche, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",28458,0,4624658,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname370735, che migliora la competenza quando si creano Fiale dell'Aria.",28459,370735,0,0,0
,,+$ev1 $en1 quando si creano Fiale dell'Aria.,28460,0,0,0,0
,,+$ev1 $en1 quando si creano Fiale dell'Aria.,28461,0,0,0,0
,,+$ev1 $en1 quando si creano Fiale dell'Aria.,28462,0,0,0,0
,,+$ev1 $en1 quando si creano Fiale dell'Aria.,28463,0,0,0,0
,,+$ev1 $en1 quando si creano Fiale dell'Aria.,28464,0,0,0,0
,,Le Fiale dell'Aria durano 30 min aggiuntivi.,28465,0,0,0,0
Fiale dell'Aria,,"Migliora l'abilità nel creare fiale usando come reagente di base Aria Stimolante o Aria Risvegliata, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",28466,0,4497584,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname370735, che migliora la competenza quando si creano Fiale del Gelo.",28467,370735,0,0,0
,,+$ev1 $en1 quando si creano Fiale del Gelo.,28468,0,0,0,0
,,+$ev1 $en1 quando si creano Fiale del Gelo.,28469,0,0,0,0
,,+$ev1 $en1 quando si creano Fiale del Gelo.,28470,0,0,0,0
,,+$ev1 $en1 quando si creano Fiale del Gelo.,28471,0,0,0,0
,,+$ev1 $en1 quando si creano Fiale del Gelo.,28472,0,0,0,0
,,Le Fiale del Gelo durano 30 min aggiuntivi.,28473,0,0,0,0
Fiale del Gelo,,"Migliora l'abilità nel creare fiale usando come reagente di base Gelo Stimolante o Gelo Risvegliato, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",28474,0,4497573,0,0
,,Apprendi l'ultima sottospecializzazione.|n|nApprendi come usare i Reagenti di Finitura Catalizzatore per le fiale e la Pietra Alchemica Sostenitrice.,28475,0,0,0,0
,,+$ev1 $en1 quando si creano fiale.,28476,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,28477,0,0,0,0
,,Recupero Fiale fornisce una Soluzione Alchemica aggiuntiva.,28478,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,28479,0,0,0,0
,,+$ev1 $en1 quando si creano fiale.,28480,0,0,0,0
,,Le fiale delle Isole dei Draghi durano 30 min aggiuntivi.,28481,0,0,0,0
Maestria nelle Fiale,,"Migliora l'abilità di creare fiale e le relative Pietre Alchemiche, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",28482,0,4497574,0,0
Produzione in Lotto,,,28483,0,4624377,0,0
Fiala Sperimentale,,,28484,0,4624380,0,0
Conoscenza delle Fiale,,,28485,0,4624658,0,0
Fiale dell'Aria,,,28486,0,4497584,0,0
Fiale del Gelo,,,28487,0,4497573,0,0
Maestria nelle Fiale,,Permette di specializzarsi nella creazione efficiente di fiale di alta qualità.,28488,0,4497574,0,0
,,Apprendi come creare e usare il Martello del Maestro per riparare liberamente asce e armi ad asta.,29891,393853,0,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname376700, che migliora la competenza quando si creano asce, picconi e armi ad asta.",29892,376700,0,0,0
,,"+$ev1 $en1 quando si creano asce, picconi e armi ad asta.",29893,0,0,0,0
,,"+$ev1 $en1 quando si creano asce, picconi e armi ad asta.",29894,0,0,0,0
,,Apprendi come creare $@spellname371366.,29895,371366,0,0,0
,,"+$ev1 $en1 quando si creano asce, picconi e armi ad asta.",29896,0,0,0,0
,,Apprendi come creare $@spellname365734.,29897,365734,0,0,0
"Asce, Picconi e Armi ad Asta",,"Migliora l'abilità di creare asce, picconi e armi ad asta, ottenendo +1 Competenza in Artigianato per ogni punto in questa specializzazione.",29898,0,4059376,0,0
,,Apprendi come creare e usare il Martello del Maestro per riparare liberamente mazze e martelli.,29899,393853,0,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname376700, che migliora la competenza quando si creano mazze e martelli.",29900,376700,0,0,0
,,+$ev1 $en1 quando si creano mazze e martelli.,29901,0,0,0,0
,,+$ev1 $en1 quando si creano mazze e martelli.,29902,0,0,0,0
,,Apprendi come creare $@spellname371412.,29903,371412,0,0,0
,,+$ev1 $en1 quando si creano mazze e martelli.,29904,0,0,0,0
,,Apprendi come creare $@spellname367586.,29905,367586,0,0,0
Mazze e Martelli,,"Migliora l'abilità di creare mazze e martelli, ottenendo +1 Competenza in Artigianato per ogni punto in questa specializzazione.",29906,0,4529128,0,0
,,Apprendi come usare i Reagenti di Finitura Fluido Raffreddante su vari progetti di armi con impugnatura e attrezzi.,29907,0,0,0,0
,,+$ev1 $en1 quando si creano attrezzi e armi con impugnatura.,29908,0,0,0,0
,,Apprendi l'ultima sottospecializzazione.,29909,0,0,0,0
,,+$ev1 $en1 quando si creano attrezzi e armi con impugnatura.,29910,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,29911,0,0,0,0
,,+$ev1 $en1 quando si creano attrezzi e armi con impugnatura.,29912,0,0,0,0
,,Apprendi come usare Reagenti Facoltativi per specificare le statistiche secondarie su molti progetti per armi con impugnatura.,29913,0,0,0,0
Impugnatura,,"Migliora l'abilità di creare armi con impugnatura e attrezzi come asce e martelli, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",29914,0,4624387,0,0
,,Apprendi come creare e usare il Martello del Maestro per riparare liberamente le lame lunghe.,29915,393853,0,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname376700, che migliora la competenza quando si creano lame lunghe.",29916,376700,0,0,0
,,+$ev1 $en1 quando si creano lame lunghe.,29917,0,0,0,0
,,+$ev1 $en1 quando si creano lame lunghe.,29918,0,0,0,0
,,+$ev1 $en1 quando si creano lame lunghe.,29919,0,0,0,0
,,Apprendi come creare $@spellname365729.,29920,365729,0,0,0
,,Apprendi come creare $@spellname367585.,29921,367585,0,0,0
Lame Lunghe,,"Migliora l'abilità di creare armi con lame lunghe e attrezzi come spade, lame da guerra e falci, ottenendo +1 Competenza in Artigianato per ogni punto in questa specializzazione.",29922,0,4044018,0,0
,,Apprendi come creare e usare il Martello del Maestro per riparare liberamente lame corte.,29923,393853,0,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname376700, che migliora la competenza quando si creano lame corte.",29924,376700,0,0,0
,,+$ev1 $en1 quando si creano lame corte.,29925,0,0,0,0
,,+$ev1 $en1 quando si creano lame corte.,29926,0,0,0,0
,,+$ev1 $en1 quando si creano lame corte.,29927,0,0,0,0
,,Apprendi come creare $@spellname365731.,29928,365731,0,0,0
,,Apprendi come creare $@spellname365730.,29929,365730,0,0,0
Lame Corte,,"Migliora l'abilità di creare armi con lame corte e attrezzi come coltelli, pugnali e tirapugni, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",29930,0,4189041,0,0
,,Apprendi come usare i Reagenti di Finitura Fluido Raffreddante su vari progetti di lame.,29931,0,0,0,0
,,+$ev1 $en1 quando si creano lame lunghe e corte.,29932,0,0,0,0
,,Apprendi l'ultima sottospecializzazione.,29933,0,0,0,0
,,+$ev1 $en1 quando si creano lame lunghe o corte.,29934,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,29935,0,0,0,0
,,+$ev1 $en1 quando si creano lame lunghe e corte.,29936,0,0,0,0
,,Apprendi come usare Reagenti Facoltativi per specificare le statistiche secondarie su molti progetti per armi con lame.,29937,0,0,0,0
Lame,,"Migliora l'abilità di creare armi con lame di vario genere e attrezzi, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",29938,0,4624383,0,0
,,La creazione di armi è più veloce del $ev1%.|n|n+$ev2 $en2 e +$ev3 $en3 quando si creano armi e grossi attrezzi.,29939,0,0,0,0
,,+$ev1 $en1 quando si creano armi e attrezzi grandi.,29940,0,0,0,0
,,Apprendi l'ultima sottospecializzazione.,29941,0,0,0,0
,,+$ev1 $en1 quando si creano armi e attrezzi grandi.,29942,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,29943,0,0,0,0
,,+$ev1 $en1 quando si creano armi e attrezzi grandi.,29944,0,0,0,0
,,Apprendi come usare i Reagenti Facoltativi per potenziare il livello oggetto sulla maggior parte dei progetti per armi.,29945,0,0,0,0
Forgiatura di Armi,,"Migliora l'abilità di creare armi e attrezzi grandi, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",29946,0,4624393,0,0
"Asce, Picconi e Armi ad Asta",,,29947,0,4059376,0,0
Mazze e Martelli,,,29948,0,4529128,0,0
Impugnatura,,,29949,0,4624387,0,0
Lame Lunghe,,,29950,0,4044018,0,0
Lame Corte,,,29951,0,4189041,0,0
Lame,,,29952,0,4624383,0,0
Forgiatura di Armi,,Permette di specializzarsi nella creazione e personalizzare di armi e attrezzi.,29953,0,4624393,0,0
,,Creazione Multipla fornisce fino al $ev1% di leghe e altri reagenti aggiuntivi.,29954,0,0,0,0
,,+$ev1 $en1 quando si fondono leghe e altri reagenti.,29955,0,0,0,0
,,+$ev1 $en1 quando si fondono leghe e altri reagenti.,29956,0,0,0,0
,,+$ev1 $en1 quando si fondono leghe e altri reagenti.,29957,0,0,0,0
,,+$ev1 $en1 quando si fondono leghe e altri reagenti.,29958,0,0,0,0
Fonditura,,"Diventa un esperto nella fusione di leghe e altri reagenti speciali, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",29959,0,4622288,0,0
,,Creazione Multipla fornisce fino al $ev1% di prodotti in pietra aggiuntivi.,29960,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti in pietra.,29961,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti in pietra.,29962,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti in pietra.,29963,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti in pietra.,29964,0,0,0,0
Lavorazione della Pietra,,"Diventa un esperto nella creazione di potenziamenti fatti di pietra per armi e attrezzi, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",29965,0,4622275,0,0
,,Apprendi come usare i Reagenti di Finitura Fluido Raffreddante sui vari pezzi di equipaggiamento per l'avventura.,29966,0,0,0,0
,,+$ev1 $en1 quando si crea equipaggiamento per l'avventura.,29967,0,0,0,0
,,+$ev1 $en1 quando si crea equipaggiamento per l'avventura.,29968,0,0,0,0
,,[NYI]Learn to craft a $@spellname367605.,29969,0,0,0,0
,,+$ev1 $en1 quando si crea equipaggiamento per l'avventura.,29970,0,0,0,0
,,+$ev1 $en1 quando si crea equipaggiamento per l'avventura.,29971,0,0,0,0
,,+$ev1 $en1 quando si crea equipaggiamento per l'avventura.,29972,0,0,0,0
Equipaggiamento per l'Avventura,,"Diventa un esperto nella creazione di equipaggiamento per l'avventura come i rampini, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",29973,0,4624386,0,0
,,Apprendi come usare i Reagenti di Finitura Fluido Raffreddante dei progetti per attrezzi e accessori della professione.,29974,0,0,0,0
,,+$ev1 $en1 quando si creano attrezzi e accessori della professione.,29975,0,0,0,0
,,+$ev1 $en1 quando si creano attrezzi e accessori della professione.,29976,0,0,0,0
,,+$ev1 $en1 quando si creano attrezzi e accessori della professione.,29977,0,0,0,0
,,Apprendi come creare $@spellname371374.,29978,371374,0,0,0
,,+$ev1 $en1 quando si creano attrezzi e accessori della professione.,29979,0,0,0,0
,,+$ev1 $en1 quando si creano attrezzi e accessori della professione.,29980,0,0,0,0
Creazione di Attrezzi,,"Diventa un esperto nella creazione di attrezzi e accessori di metallo della professione, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",29981,0,4374707,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname376700, che migliora la competenza quando si creano prodotti non relativi al combattimento.",29982,376700,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,29983,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti non relativi al combattimento.,29984,0,0,0,0
,,Apprendi come creare prodotti non relativi al combattimento il $ev1% più velocemente.,29985,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti non relativi al combattimento.,29986,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,29987,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti non relativi al combattimento.,29988,0,0,0,0
,,Apprendi una sottospecializzazione a tua scelta.,29989,0,0,0,0
,,+$ev1 $en1 quando si creano prodotti non relativi al combattimento.,29990,0,0,0,0
Forgiatura Speciale,,"Migliora l'abilità di creare prodotti non relativi al combattimento, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",29991,0,4622273,0,0
Fonditura,,,29992,0,4622288,0,0
Lavorazione della Pietra,,,29993,0,4622275,0,0
Equipaggiamento per l'Avventura,,,29994,0,4624386,0,0
Creazione di Attrezzi,,,29995,0,4374707,0,0
Forgiatura Speciale,,"Permette di specializzarsi nella creazione di potenziamenti di pietra, reagenti, leghe, attrezzi e accessori delle professioni.",29996,0,4622273,0,0
,,Apprendi come creare e usare il Martello del Maestro per riparare liberamente le armature per le mani.,30046,393853,0,0,0
,,+$ev1 $en1 quando si creano armature per mani.,30047,0,0,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname376700, che migliora la competenza quando si creano equipaggiamenti per mani.",30048,376700,0,0,0
,,+$ev1 $en1 quando si creano armature per mani.,30049,0,0,0,0
,,+$ev1 $en1 quando si creano armature per mani.,30050,0,0,0,0
,,+$ev1 $en1 quando si creano armature per mani.,30051,0,0,0,0
,,Apprendi come creare $@spellname367606.,30052,367606,0,0,0
Guanti Lunghi,,"Diventa un esperto nella creazione di armature a piastre per le mani, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",30053,0,4615259,0,0
,,Apprendi come creare e usare il Martello del Maestro per riparare liberamente le armature a piastre per i polsi.,30054,393853,0,0,0
,,+$ev1 $en1 quando si creano armature per polsi.,30055,0,0,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname376700, che migliora la competenza quando si creano armature per polsi.",30056,376700,0,0,0
,,+$ev1 $en1 quando si creano armature per polsi.,30057,0,0,0,0
,,+$ev1 $en1 quando si creano armature per polsi.,30058,0,0,0,0
,,+$ev1 $en1 quando si creano armature per polsi.,30059,0,0,0,0
,,Apprendi come creare $@spellname367601.,30060,367601,0,0,0
Avambracci,,"Diventa un esperto nella creazione di armature a piastre per i polsi, ottenendo +$ev1 $en1 per ogni punto in questa specializzazione.",30061,0,4615256,0,0
,,Apprendi come creare e usare il Martello del Maestro per riparare liberamente le armature per i fianchi.,30062,393853,0,0,0
,,+$ev1 $en1 quando si creano armature per fianchi.,30063,0,0,0,0
,,"Apprendi come creare e usare il Reagente di Finitura $@spellname376700, che migliora la competenza quando si creano armature per fianchi.",30064,376700,0,0,0
,,+$ev1 $en1 quando si creano armature per fianchi.,30065,0,0,0,0
,,+$ev1 $en1 quando si creano armature per fianchi.,30066,0,0,0,0
