OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,+$ev1 p. de $en1 cuando creas pociones formuladas con escarcha.,24865,0,0,0,0
,,Consumir una poción de las Islas Dragón sanará una parte de tu salud con el tiempo.,24866,0,0,0,0
Pociones formuladas con escarcha,,"Mejoras en la fabricación de pociones con escarcha inquieta o despierta como componente base, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",24867,0,4497591,0,0
,,Te enseña la última subespecialización.|n|n Te enseña a usar componentes de retoque catalizadores con recetas de pociones y la piedra de alquimista de prontitud.,24868,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas pociones.,24869,0,0,0,0
,,Te enseña la subespecialización que elijas.,24870,0,0,0,0
,,Recuperar pociones otorga más solución alquímica.,24871,0,0,0,0
,,Te enseña la subespecialización que elijas.,24872,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas pociones.,24873,0,0,0,0
,,Las pociones que no son de combate duran más.,24874,0,0,0,0
Maestría en pociones,,"Mejoras en la fabricación de pociones y piedras de alquimista relacionadas, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",24875,0,4497592,0,0
Producción en lotes,,,24876,0,4624378,0,0
Experimentación con pociones,,,24877,0,4624379,0,0
Conocimiento de pociones,,,24878,0,4624657,0,0
Pociones formuladas con viento,,,24879,0,4497566,0,0
Pociones formuladas con escarcha,,,24880,0,4497591,0,0
Maestría en pociones,,Te especializas en crear pociones con eficiencia y de alta calidad.,24881,0,4497592,0,0
,,La inspiración te otorga un $ev1% más de habilidad cuando fabricas objetos de alquimia.,24882,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de alquimia.,24883,0,0,0,0
,,La inspiración te otorga un $ev1% más de habilidad cuando fabricas objetos de alquimia.,24884,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de alquimia.,24885,0,0,0,0
,,La inspiración te otorga un $ev1% más de habilidad cuando fabricas objetos de alquimia.,24886,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de alquimia.,24887,0,0,0,0
,,La inspiración te otorga un $ev1% más de habilidad cuando fabricas objetos de alquimia.,24888,0,0,0,0
Entorno inspirador,,"Te conviertes en un alquimista inspirado, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",24889,0,413583,0,0
,,La inventiva ahorra un $ev1% más de componentes cuando fabricas objetos de alquimia.,24890,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de alquimia.,24891,0,0,0,0
,,La inventiva ahorra un $ev1% más de componentes cuando fabricas objetos de alquimia.,24892,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de alquimia.,24893,0,0,0,0
,,La inventiva ahorra un $ev1% más de componentes cuando fabricas objetos de alquimia.,24894,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de alquimia.,24895,0,0,0,0
,,La inventiva ahorra un $ev1% más de componentes cuando fabricas objetos de alquimia.,24896,0,0,0,0
Rutinas inventivas,,"Usas componentes de forma más económica, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",24897,0,4497599,0,0
,,El daño recibido de los efectos secundarios que se producen al beber pociones y ampollas tóxicas se reduce un 25% más.,24898,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas recetas con descomposición.,24899,0,0,0,0
,,Te enseña a transmutar descomposición despierta en una variedad de elementos inquietos.,24900,370714,0,0,0
,,+$ev1 p. de $en1 cuando fabricas recetas con descomposición.,24901,0,0,0,0
,,El daño recibido de los efectos secundarios que se producen al beber pociones y ampollas tóxicas se reduce un 25%.,24902,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas recetas con descomposición.,24903,0,0,0,0
,,Ahora puedes descubrir recetas que usan descomposición como componente para la Experimentación con pociones y ampollas.,24904,0,0,0,0
Descomposiología,,"Te adentras en los misterios de la descomposición inquieta y despierta, y obtienes +$ev1 p. de $en1 para las fabricaciones que usan descomposición por cada punto en esta especialización.",24905,0,4554327,0,0
,,Las fabricación múltiple te otorga hasta un $ev1% más de componentes e inciensos.,24906,0,0,0,0
,,Te enseña a fabricar y usar el componente de retoque $@spellname370735 para mejorar tu habilidad cuando fabricas componentes alquímicos e inciensos.,24907,370735,0,0,0
,,+$ev1 p. de $en1 cuando fabricas componentes e inciensos.,24908,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas componentes e inciensos.,24909,0,0,0,0
,,"Te enseña a fabricar sal de cría, un componente de retoque que mejora la inspiración.|n|n+$ev1% de $en1 cuando creas componentes e inciensos.",24910,370730,0,0,0
,,+$ev1 p. de $en1 cuando fabricas componentes e inciensos.,24911,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas componentes e inciensos.,24912,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas componentes e inciensos.,24913,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas componentes e inciensos.,24914,0,0,0,0
Síntesis química,,"Mejoras en la creación de recetas de especialidad como componentes alquímicos e inciensos, y obtienes +$ev1 p. de $en1 para estas fabricaciones por cada punto en esta especialización.",24915,0,3615504,0,0
,,"Mejoras tu comprensión de la transmutación, lo que te permite utilizarla con más frecuencia y con mayor capacidad.",24916,394207,0,0,0
,,+$ev1% de $en1 cuando realizas transmutaciones.,24917,0,0,0,0
,,Te enseña a transmutar el orden despierto en sus elementos entrópicos.,24918,370715,0,0,0
,,+$ev1% de $en1 cuando realizas transmutaciones.,24919,0,0,0,0
,,+$ev1% de $en1 cuando realizas transmutaciones.,24920,0,0,0,0
Transmutación,,Dominas el proceso de transmutación y obtienes +$ev1 p. de $en1 para estas fabricaciones por cada punto en esta especialización.,24921,0,4554441,0,0
,,+$ev1 p. de $en1 y +$ev2 p. de $en2 cuando fabricas objetos de alquimia.|n|nLa fabricación alquímica es un $ev3% más rápida.,24922,0,0,0,0
,,Te enseña la última subespecialización.,24923,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de alquimia.,24924,0,0,0,0
,,Te enseña la subespecialización que elijas.,24925,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de alquimia.,24926,0,0,0,0
,,Te enseña la subespecialización que elijas.,24927,0,0,0,0
,,+$ev1% de $en1 cuando fabricas objetos de alquimia.,24928,0,0,0,0
,,Te enseña la subespecialización que elijas.,24929,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de alquimia.,24930,0,0,0,0
,,Te enseña la subespecialización que elijas.,24931,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de alquimia.,24932,0,0,0,0
Teoría alquímica,,Mejoras en la fabricación de productos alquímicos y obtienes +$ev1 p. de $en1 para todas las recetas por cada punto en esta especialización.,24933,0,4624375,0,0
Entorno inspirador,,,24934,0,413583,0,0
Rutinas inventivas,,,24935,0,4497599,0,0
Descomposiología,,,24936,0,4554327,0,0
Síntesis química,,,24937,0,3615504,0,0
Transmutación,,,24938,0,4554441,0,0
Teoría alquímica,,Mejoras tu comprensión de los principios básicos de la alquimia para obtener una variedad de bonificaciones en la fabricación.,24939,0,4624375,0,0
,,La fabricación múltiple te otorga hasta un $ev1% más de ampollas.,28440,0,0,0,0
,,+$ev1% de $en1 cuando creas ampollas.,28441,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas ampollas.,28442,0,0,0,0
,,+$ev1% de $en1 cuando creas ampollas.,28443,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas ampollas.,28444,0,0,0,0
Producción en lotes,,Dominas el arte de producir ampollas con más eficiencia y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.,28445,0,4624377,0,0
,,"Te enseña $@spellname370747, obtienes ampollas de mayor calidad y aumenta tu probabilidad de descubrir recetas nuevas.",28446,370747,0,0,0
,,Obtienes un 5% de probabilidad de lograr un avance con Experimentación con ampollas.,28447,0,0,0,0
,,"Cada vez que logras un avance importante con Experimentación con ampollas, obtienes +20 p. de inspiración durante 4 horas para todas las fabricaciones de alquimia.",28448,0,0,0,0
,,Obtienes un 5% de probabilidad de lograr un avance con Experimentación con ampollas.,28449,0,0,0,0
,,Obtienes un 10% de probabilidad de lograr un avance con Experimentación con ampollas.,28450,0,0,0,0
Experimentación con ampollas,,"Optimizas la comprensión de tus componentes para mejorar la probabilidad de conseguir resultados satisfactorios con tus experimentos, y obtienes un +1% más de probabilidad de avances con la Experimentación con ampollas por cada punto en esta especialización.",28451,0,4624380,0,0
,,Aprendes a fabricar y usar el componente de retoque de $@spellname370735 para mejorar tu habilidad cuando fabricas piedras de alquimista resistentes.,28452,370735,0,0,0
,,Te enseña la última subespecialización.,28453,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas ampollas.,28454,0,0,0,0
,,Te enseña la subespecialización que elijas.,28455,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas ampollas.,28456,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas ampollas.,28457,0,0,0,0
Conocimiento de ampollas,,"Te adentras en los misterios de las ampollas y piedras de alquimista relacionadas, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",28458,0,4624658,0,0
,,Te enseña a fabricar y usar el componente de retoque $@spellname370735 para mejorar tu habilidad cuando fabricas ampollas formuladas con viento.,28459,370735,0,0,0
,,+$ev1 p. de $en1 cuando creas ampollas formuladas con viento.,28460,0,0,0,0
,,+$ev1 p. de $en1 cuando creas ampollas formuladas con viento.,28461,0,0,0,0
,,+$ev1 p. de $en1 cuando creas ampollas formuladas con viento.,28462,0,0,0,0
,,+$ev1 p. de $en1 cuando creas ampollas formuladas con viento.,28463,0,0,0,0
,,+$ev1 p. de $en1 cuando creas ampollas formuladas con viento.,28464,0,0,0,0
,,Las ampollas formuladas con viento duran 30 minutos más.,28465,0,0,0,0
Ampollas formuladas con viento,,"Mejoras en la fabricación de ampollas con aire inquieto o despierto como componente base, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",28466,0,4497584,0,0
,,Te enseña a fabricar y usar el componente de retoque $@spellname370735 para mejorar tu habilidad cuando fabricas ampollas formuladas con escarcha.,28467,370735,0,0,0
,,+$ev1 p. de $en1 cuando creas ampollas formuladas con escarcha.,28468,0,0,0,0
,,+$ev1 p. de $en1 cuando creas ampollas formuladas con escarcha.,28469,0,0,0,0
,,+$ev1 p. de $en1 cuando creas ampollas formuladas con escarcha.,28470,0,0,0,0
,,+$ev1 p. de $en1 cuando creas ampollas formuladas con escarcha.,28471,0,0,0,0
,,+$ev1 p. de $en1 cuando creas ampollas formuladas con escarcha.,28472,0,0,0,0
,,Las ampollas formuladas con escarcha duran 30 minutos más.,28473,0,0,0,0
Ampollas formuladas con escarcha,,"Mejoras en la fabricación de ampollas con escarcha inquieta o despierta como componente base, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",28474,0,4497573,0,0
,,Te enseña la última subespecialización.|n|nTe enseña a usar componentes de retoque catalizadores con recetas de ampollas y la piedra de alquimista resistente.,28475,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas ampollas.,28476,0,0,0,0
,,Te enseña la subespecialización que elijas.,28477,0,0,0,0
,,Recuperar ampollas te otorga más solución alquímica.,28478,0,0,0,0
,,Te enseña la subespecialización que elijas.,28479,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas ampollas.,28480,0,0,0,0
,,Las ampollas de las Islas Dragón duran 30 minutos más.,28481,0,0,0,0
Maestría en ampollas,,"Mejoras en la fabricación de ampollas y piedras de alquimista relacionadas, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",28482,0,4497574,0,0
Producción en lotes,,,28483,0,4624377,0,0
Experimentación con ampollas,,,28484,0,4624380,0,0
Conocimiento de ampollas,,,28485,0,4624658,0,0
Ampollas formuladas con viento,,,28486,0,4497584,0,0
Ampollas formuladas con escarcha,,,28487,0,4497573,0,0
Maestría en ampollas,,Te especializas en crear ampollas con eficiencia y de alta calidad.,28488,0,4497574,0,0
,,Te enseña a fabricar y usar el martillo de maestro para reparar hachas y armas de asta con total libertad.,29891,393853,0,0,0
,,"Te enseña a fabricar y usar el componente de retoque $@spellname376700 para mejorar tu habilidad cuando fabricas hachas, picos y armas de asta.",29892,376700,0,0,0
,,"+$ev1 p. de $en1 cuando fabricas hachas, picos y armas de asta.",29893,0,0,0,0
,,"+$ev1 p. de $en1 cuando fabricas hachas, picos y armas de asta.",29894,0,0,0,0
,,Te enseña a fabricar: $@spellname371366.,29895,371366,0,0,0
,,"+$ev1 p. de $en1 cuando fabricas hachas, picos y armas de asta.",29896,0,0,0,0
,,Te enseña a fabricar: $@spellname365734.,29897,365734,0,0,0
"Hachas, picos y armas de asta",,"Mejoras en la creación de hachas, picos y armas de asta, y obtienes +1 p. de habilidad de fabricación por cada punto en esta especialización.",29898,0,4059376,0,0
,,Te enseña a fabricar y usar el martillo de maestro para reparar mazas y martillos con total libertad.,29899,393853,0,0,0
,,Te enseña a fabricar y usar el componente de retoque $@spellname376700 para mejorar tu habilidad cuando fabricas mazas y martillos.,29900,376700,0,0,0
,,+$ev1 p. de $en1 cuando fabricas mazas y martillos.,29901,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas mazas y martillos.,29902,0,0,0,0
,,Te enseña a fabricar: $@spellname371412.,29903,371412,0,0,0
,,+$ev1 p. de $en1 cuando fabricas mazas y martillos.,29904,0,0,0,0
,,Te enseña a fabricar: $@spellname367586.,29905,367586,0,0,0
Mazas y martillos,,"Mejoras en la creación de mazas y martillos, y obtienes +1 p. de habilidad de fabricación por cada punto en esta especialización.",29906,0,4529128,0,0
,,Te enseña a usar componentes de retoque de fluido retardante con varios diseños de armas y herramientas con empuñaduras.,29907,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armas y herramientas con empuñaduras.,29908,0,0,0,0
,,Te enseña la última subespecialización.,29909,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armas y herramientas con empuñaduras.,29910,0,0,0,0
,,Te enseña la subespecialización que elijas.,29911,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armas y herramientas con empuñaduras.,29912,0,0,0,0
,,Te enseña a usar componentes opcionales para especificar las estadísticas secundarias con varios diseños de armas con empuñaduras.,29913,0,0,0,0
Empuñaduras,,"Mejoras en la creación de armas y herramientas con empuñaduras, como hachas y martillos, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",29914,0,4624387,0,0
,,Te enseña a fabricar y usar el martillo de maestro para reparar hojas largas.,29915,393853,0,0,0
,,Te enseña a fabricar y usar el componente de retoque $@spellname376700 para mejorar tu habilidad cuando fabricas hojas largas.,29916,376700,0,0,0
,,+$ev1 p. de $en1 cuando fabricas hojas largas.,29917,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas hojas largas.,29918,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas hojas largas.,29919,0,0,0,0
,,Te enseña a fabricar: $@spellname365729.,29920,365729,0,0,0
,,Te enseña a fabricar: $@spellname367585.,29921,367585,0,0,0
Hojas largas,,"Mejoras en la creación de armas y herramientas de hojas largas, como espadas, gujas y hoces, y obtienes +1 p. de habilidad de fabricación por cada punto en esta especialización.",29922,0,4044018,0,0
,,Te enseña a fabricar y usar el martillo de maestro para reparar hojas cortas con total libertad.,29923,393853,0,0,0
,,Te enseña a fabricar y usar el componente de retoque $@spellname376700 para mejorar tu habilidad cuando fabricas hojas cortas.,29924,376700,0,0,0
,,+$ev1 p. de $en1 cuando fabricas hojas cortas.,29925,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas hojas cortas.,29926,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas hojas cortas.,29927,0,0,0,0
,,Te enseña a fabricar: $@spellname365731.,29928,365731,0,0,0
,,Te enseña a fabricar: $@spellname365730.,29929,365730,0,0,0
Hojas cortas,,"Mejoras en la creación de armas y herramientas de hojas cortas, como cuchillos, dagas y armas de puño, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",29930,0,4189041,0,0
,,Te enseña a usar componentes de retoque de fluido retardante con varios diseños de hojas.,29931,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas hojas largas y cortas.,29932,0,0,0,0
,,Te enseña la última subespecialización.,29933,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas hojas largas o cortas.,29934,0,0,0,0
,,Te enseña la subespecialización que elijas.,29935,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas hojas largas y cortas.,29936,0,0,0,0
,,Te enseña a usar componentes opcionales para especificar las estadísticas secundarias con varios diseños de armas filosas.,29937,0,0,0,0
Hojas,,"Mejoras en la creación de varias armas y herramientas filosas, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",29938,0,4624383,0,0
,,La fabricación de armas es un $ev1% más rápida.|n|n+$ev2 p. de $en2 y +$ev3 p. de $en3 cuando creas armas y herramientas grandes.,29939,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armas y herramientas grandes.,29940,0,0,0,0
,,Te enseña la última subespecialización.,29941,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armas y herramientas grandes.,29942,0,0,0,0
,,Te enseña la subespecialización que elijas.,29943,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armas y herramientas grandes.,29944,0,0,0,0
,,Te enseña a usar componentes opcionales para mejorar el nivel de objeto de la mayoría de los diseños de arma.,29945,0,0,0,0
Forja de armas,,"Mejoras en la creación de armas y herramientas grandes, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",29946,0,4624393,0,0
"Hachas, picos y armas de asta",,,29947,0,4059376,0,0
Mazas y martillos,,,29948,0,4529128,0,0
Empuñaduras,,,29949,0,4624387,0,0
Hojas largas,,,29950,0,4044018,0,0
Hojas cortas,,,29951,0,4189041,0,0
Hojas,,,29952,0,4624383,0,0
Forja de armas,,Te especializas en fabricar y personalizar armas y herramientas.,29953,0,4624393,0,0
,,La fabricación múltiple te otorga hasta un $ev1% más de aleaciones y componentes.,29954,0,0,0,0
,,+$ev1 p. de $en1 cuando fundes aleaciones y otros componentes.,29955,0,0,0,0
,,+$ev1 p. de $en1 cuando fundes aleaciones y otros componentes.,29956,0,0,0,0
,,+$ev1 p. de $en1 cuando fundes aleaciones y otros componentes.,29957,0,0,0,0
,,+$ev1 p. de $en1 cuando fundes aleaciones y otros componentes.,29958,0,0,0,0
Fundición,,"Te conviertes en experto en la fundición de aleaciones y otros componentes especiales, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",29959,0,4622288,0,0
,,La fabricación múltiple te otorga hasta un $ev1% más de objetos de piedra.,29960,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de piedra.,29961,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de piedra.,29962,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de piedra.,29963,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos de piedra.,29964,0,0,0,0
Cantería,,"Te conviertes en un experto en la fabricación de mejoras hechas con piedra para armas y herramientas, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",29965,0,4622275,0,0
,,Te enseña a usar el componente de retoque fluido retardante con varios equipos de aventura.,29966,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas equipos de aventura.,29967,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas equipos de aventura.,29968,0,0,0,0
,,[NYI]Learn to craft a $@spellname367605.,29969,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas equipos de aventura.,29970,0,0,0,0
,,+$ev1 p. de $en1 cuando creas equipos de aventura.,29971,0,0,0,0
,,+$ev1 p. de $en1 cuando creas equipos de aventura.,29972,0,0,0,0
Equipo de aventura,,"Te conviertes en un experto en la fabricación de equipos de aventura, como ganchos de agarre, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",29973,0,4624386,0,0
,,Te enseña a usar el componente de retoque fluido retardante con diseños de herramientas y accesorios de profesión.,29974,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas herramientas y accesorios de profesión.,29975,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas herramientas y accesorios de profesión.,29976,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas herramientas y accesorios de profesión.,29977,0,0,0,0
,,Te enseña a fabricar: $@spellname371374.,29978,371374,0,0,0
,,+$ev1 p. de $en1 cuando fabricas herramientas y accesorios de profesión.,29979,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas herramientas y accesorios de profesión.,29980,0,0,0,0
Fabricación de herramientas,,"Te conviertes en un experto en la fabricación de herramientas y accesorios de metal para varias profesiones, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",29981,0,4374707,0,0
,,Te enseña a fabricar y usar el componente de retoque $@spellname376700 para mejorar tu habilidad cuando fabricas varios objetos que no son para el combate.,29982,376700,0,0,0
,,Te enseña la subespecialización que elijas.,29983,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos que no son para el combate.,29984,0,0,0,0
,,Te enseña a fabricar objetos que no son para el combate un +$ev1% más rápido.,29985,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos que no son para el combate.,29986,0,0,0,0
,,Te enseña la subespecialización que elijas.,29987,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos que no son para el combate.,29988,0,0,0,0
,,Te enseña la subespecialización que elijas.,29989,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas objetos que no son para el combate.,29990,0,0,0,0
Herrería de especialidad,,"Mejoras en la creación de objetos que no son para el combate, y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.",29991,0,4622273,0,0
Fundición,,,29992,0,4622288,0,0
Cantería,,,29993,0,4622275,0,0
Equipo de aventura,,,29994,0,4624386,0,0
Fabricación de herramientas,,,29995,0,4374707,0,0
Herrería de especialidad,,"Te especializas en hacer mejoras de piedra, componentes, aleaciones, herramientas de profesión y accesorios.",29996,0,4622273,0,0
,,Te enseña a fabricar y usar el martillo de maestro para reparar armaduras de placas para las manos.,30046,393853,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armaduras para las manos.,30047,0,0,0,0
,,Te enseña a fabricar y usar el componente de retoque $@spellname376700 para mejorar tu habilidad cuando fabricas armaduras para las manos.,30048,376700,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armaduras para las manos.,30049,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armaduras para las manos.,30050,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armaduras para las manos.,30051,0,0,0,0
,,Te enseña a fabricar: $@spellname367606.,30052,367606,0,0,0
Guanteletes,,Te conviertes en un experto en la fabricación de armaduras de placas para las manos y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.,30053,0,4615259,0,0
,,Te enseña a fabricar y usar el martillo de maestro para reparar armaduras de placas para las muñecas.,30054,393853,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armaduras para las muñecas.,30055,0,0,0,0
,,Te enseña a fabricar y usar el componente de retoque $@spellname376700 para mejorar tu habilidad cuando fabricas armaduras para las muñecas.,30056,376700,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armaduras para las muñecas.,30057,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armaduras para las muñecas.,30058,0,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armaduras para las muñecas.,30059,0,0,0,0
,,Te enseña a fabricar: $@spellname367601.,30060,367601,0,0,0
Avambrazos,,Te conviertes en un experto en la fabricación de armaduras de placas para las muñecas y obtienes +$ev1 p. de $en1 por cada punto en esta especialización.,30061,0,4615256,0,0
,,Te enseña a fabricar y usar el martillo de maestro para reparar armaduras de placas para la cintura con total libertad.,30062,393853,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armaduras para la cintura.,30063,0,0,0,0
,,Te enseña a fabricar y usar el componente de retoque $@spellname376700 para mejorar tu habilidad cuando fabricas armaduras para la cintura.,30064,376700,0,0,0
,,+$ev1 p. de $en1 cuando fabricas armaduras para la cintura.,30065,0,0,0,0
