Title_lang,Subtitle_lang,InstructionText_lang,SubIcon_lang,TitleTooltip_lang,SubtitleTooltip_lang,EventToastID,PlayerConditionID,UiTextureAtlasMemberID,UiTextureKitID,EventType,DisplayType,EventAsset,Field_9_1_0_38312_011,IconFileID,UiWidgetSetID,ExtraUiWidgetSetID,TitleTooltipUiWidgetSetID,SubtitleTooltipUiWidgetSetID,ShowSoundKitID,HideSoundKitID,Field_10_2_5_52554_021
Has desbloqueado una entrada de conocimiento,Consola de conocimiento,,Has desbloqueado una entrada de la consola de conocimiento,,,61,0,10757,0,13,3,0,0,4238930,0,0,0,0,0,0,0
Combatiente II,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,63,0,12015,0,20,7,206,0,2023045,0,0,0,0,0,0,0
Contendiente I,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,64,0,12015,0,20,7,3,0,2023047,0,0,0,0,0,0,0
Contendiente II,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,65,0,12015,0,20,7,207,0,2023047,0,0,0,0,0,0,0
Rival I,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,66,0,12015,0,20,7,4,0,2023049,0,0,0,0,0,0,0
Rival II,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,67,0,12015,0,20,7,208,0,2023049,0,0,0,0,0,0,0
Duelista,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,68,0,12015,0,20,7,5,0,2023051,0,0,0,0,0,0,0
Élite,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,69,0,12015,0,20,7,6,0,2023053,0,0,0,0,0,0,0
Combatiente I,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,70,0,12015,0,20,7,9,0,2023045,0,0,0,0,0,0,0
Combatiente II,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,71,0,12015,0,20,7,209,0,2023045,0,0,0,0,0,0,0
Contendiente I,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,72,0,12015,0,20,7,11,0,2023047,0,0,0,0,0,0,0
Contendiente II,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,73,0,12015,0,20,7,210,0,2023047,0,0,0,0,0,0,0
Rival I,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,74,0,12015,0,20,7,12,0,2023049,0,0,0,0,0,0,0
Rival II,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,75,0,12015,0,20,7,211,0,2023049,0,0,0,0,0,0,0
Duelista,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,76,0,12015,0,20,7,13,0,2023051,0,0,0,0,0,0,0
Élite,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,77,0,12015,0,20,7,14,0,2023053,0,0,0,0,0,0,0
Combatiente I,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,78,0,12015,0,20,7,17,0,2023045,0,0,0,0,0,0,0
Combatiente II,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,79,0,12015,0,20,7,212,0,2023045,0,0,0,0,0,0,0
Contendiente I,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,80,0,12015,0,20,7,18,0,2023047,0,0,0,0,0,0,0
Contendiente II,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,81,0,12015,0,20,7,213,0,2023047,0,0,0,0,0,0,0
Rival I,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,82,0,12015,0,20,7,19,0,2023049,0,0,0,0,0,0,0
Rival II,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,83,0,12015,0,20,7,214,0,2023049,0,0,0,0,0,0,0
Duelista,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,84,0,12015,0,20,7,20,0,2023051,0,0,0,0,0,0,0
Élite,¡Mejoras de equipo de JcJ desbloqueadas!,,,,,85,0,12015,0,20,7,21,0,2023053,0,0,0,0,0,0,0
El Desafío del Carcelero,Piso %19812w,|n+Phantasma|n+Bendiciones de resto de alma,,,,87,95418,0,5281,17,6,354094,0,0,0,0,0,0,0,0,0
Ronda ganada,Victorias: %55859yc,,,,,89,104070,0,5116,16,6,392795,0,0,0,0,0,0,0,0,0
Ronda perdida,Victorias: %55859yc,,,,,90,104070,0,5116,16,6,392796,0,0,0,0,0,0,0,0,0
Conversión de guardián sin núcleo,Comprensión del clafalés,,,Pocopoc obtiene la habilidad de convertir guardianes sin núcleo en guardianes resonantes,,101,0,12015,0,18,3,0,0,4239320,0,0,0,0,0,0,0
Mejoras avanzadas de Pocopoc,Comprensión del clasolés desbloqueada,,,,,102,0,12015,0,18,3,0,0,4239319,577,0,0,0,0,0,0
Ronda ganada,Victorias: %55859yc,,,,,104,104069,0,5117,16,6,392795,0,0,0,0,0,0,0,0,0
Ronda perdida,Victorias: %55859yc,,,,,105,104069,0,5117,16,6,392796,0,0,0,0,0,0,0,0,0
El Desafío del Carcelero,Piso %19812w,,,,,106,95419,0,5281,17,6,354094,0,0,0,0,0,0,0,0,0
Carrera completada - Bronce,|cFFFFFFFFTiempo de la carrera: %2016c.%2017c%2124c%2125c s|r|n|nTiempo de plata: %2019c.%2037c00 s|nTiempo de oro: %2020c.%2038c00 s |n|nRécord personal: %2040c.%2041c%2131c%2132c s |n|n,,,,,117,0,0,5474,17,6,369996,0,0,0,0,0,0,0,0,0
Carrera completada - Plata,|cFFFFFFFFTiempo de la carrera: %2016c.%2017c%2124c%2125c segundos|r|n|nTiempo de oro: %2020c.%2038c00 segundos |n|nRécord personal: %2040c.%2041c%2131c%2132c segundos |n|n,,,,,121,0,0,5474,17,6,370253,0,0,0,0,0,0,0,0,0
Carrera completada - Oro,|cFFFFFFFFTiempo de la carrera: %2016c.%2017c%2124c%2125c segundos|r|n|nTiempo de oro: %2020c.%2038c00 segundos |n|nRécord personal: %2040c.%2041c%2131c%2132c segundos |n|n,,,,,122,0,0,5474,17,6,370254,0,0,0,0,0,0,0,0,0
Carrera completada,|cFFFFFFFFTiempo de la carrera: %2016c.%2017c%2124c%2125c segundos|r|n|nRécord personal: %2040c.%2041c%2131c%2132c segundos |n|n,,,,,123,0,0,5474,17,6,370255,0,0,0,0,0,0,0,0,0
Carrera completada,|cFFFFFFFFTiempo de la carrera: %2016c.%2017c%2124c%2125c segundos|r|n|nRécord personal: %2040c.%2041c%2131c%2132c segundos |n|n,,,,,125,0,0,5474,17,6,370713,0,0,0,0,0,0,0,0,0
Desintegrar,Nuevo hechizo recordado,,,,,127,0,0,5268,12,3,64864,0,4622451,0,0,0,0,0,0,0
Aliento de fuego,Nuevo hechizo recordado,,,,,128,104129,0,5268,12,3,64872,0,4622458,0,0,0,0,0,0,0
Elevarse,Nuevo hechizo recordado,,,,,129,0,0,5268,12,3,64873,0,4622485,0,0,0,0,0,0,0
Aliento profundo,Nuevo hechizo recordado,,,,,130,0,0,5268,12,3,65045,0,4622450,0,0,0,0,0,0,0
Especialización,¡Función desbloqueada!,,Has desbloqueado una nueva función: |cffFF4E00|Hspecpane:|h[Especializaciones]|h|r,,,135,0,0,5268,12,3,65701,0,4574311,0,0,0,0,0,0,0
Talentos,¡Función desbloqueada!,,Has desbloqueado una nueva función: |cffFF4E00|Htalentpane:|h[Talentos]|h|r,,,136,0,0,5268,12,3,65101,0,4574311,0,0,0,0,0,0,0
Aliento de fuego,Nuevo hechizo recordado,,,,,137,92737,4690,5268,21,3,357208,0,4622458,0,0,0,0,0,0,0
Flor esmeralda,Nuevo hechizo recordado,,,,,138,92737,0,5268,21,3,355913,0,4622457,0,0,0,0,0,0,0
Elevarse,Nuevo hechizo recordado,,,,,139,92737,0,5268,21,3,369536,0,4622485,0,0,0,0,0,0,0
Sobrevolar,Nuevo hechizo recordado,,,,,145,0,0,5268,12,3,66324,0,4622463,0,0,0,0,0,0,0
Talentos,¡Función desbloqueada!,,Has desbloqueado una nueva función: |cffFF4E00|Htalentpane:|h[Talentos]|h|r,,,146,0,0,5268,12,3,65613,0,4574311,0,0,0,0,0,0,0
,,,Tu delicadeza te ayuda a recolectar más cosas:,,,147,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,Tu percepción te ayuda a encontrar más cosas:,,,148,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,Fabricar esta receta por primera vez te ha enseñado algo nuevo:,,,152,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,Tu nuevo conocimiento ha creado un poco de temple del artesano:,,,154,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
Dracoequitación desbloqueada,Surca los cielos con los|ndracos de las Islas Dragón,,,,,155,0,0,5474,16,6,376027,0,0,0,0,0,0,0,0,0
Nuevo punto de talento disponible,¡Tu poder ha aumentado!,,¡Nuevo |cff20ff20|Htalentpane:|h[punto de talento]|h|r disponible!,,,156,104401,12012,0,15,3,0,0,132222,0,0,0,0,0,0,0
Vientos de las Islas,¡Nueva habilidad de dracoequitación desbloqueada!,,,,,159,0,12014,5468,16,3,377485,0,4640500,0,0,0,0,0,0,0
Aceleración giratoria,¡Nueva habilidad de dracoequitación desbloqueada!,,,,,160,0,12014,5468,16,3,377709,0,4640477,0,0,0,0,0,0,0
Bloqueo temporal bronce,¡Nueva habilidad de dracoequitación desbloqueada!,,,,,161,0,12014,5468,16,3,377404,0,134156,0,0,0,0,0,0,0
¡Cartera rebosante de monedas!,,,Encuentras una cartera rebosante con miles de monedas de oro en el cofre: ,,,162,0,0,0,22,3,0,0,4549223,0,0,0,0,0,0,0
¡Bolsa dracónica!,,,Encuentras una bolsa de monedas de oro más en el cofre:,,,163,0,0,0,22,3,0,0,1519428,0,0,0,0,0,0,0
,,,Recibiste un objeto con un nivel más alto de lo normal:,,,164,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,Recibiste un objeto con un nivel mucho más alto de lo normal:,,,165,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
¡Caja fuerte de caravana!,,,"Por haber ayudado a la caravana en su trayecto, has conseguido el siguiente objeto:","Los centauros aylaag de la caravana te han otorgado una caja fuerte para agradecerte por tus esfuerzos. Adentro podrías encontrar equipamiento valioso, artefactos y artículos de comercio.",,166,0,0,0,22,3,0,0,1603185,0,0,0,0,0,0,0
¡Caja fuerte del Fuerte Matadragones!,,,"Por haber ayudado a recuperar el Fuerte Matadragones, has conseguido el siguiente objeto:","Jefe te ha otorgado una caja fuerte capturada que puede contener equipamiento, oro, suministros de las Islas Dragón, reputación y artículos estéticos.",,167,0,0,0,22,3,0,0,3753264,0,0,0,0,0,0,0
¡Botín de la gran cacería!,,,"Por tu destreza en la gran cacería, has recibido el siguiente objeto:","Los botines de cacería pueden incluir equipamiento, trofeos de cacería, suministros de las Islas Dragón y artículos estéticos.",,168,0,0,0,22,3,0,0,1519430,0,0,0,0,0,0,0
¡Abismo completado!,|cFF1eff00Gemas de abismo obtenidas: %2593c |nCantidad total de gemas de abismo: %2531c |TInterface\ICONS\INV_STONE_03.BLP:16:16|t|r|n|n Puntos de expedicionario obtenidos: %2591c|n Puntaje actual de expedicionario: %2592c,,,,,175,0,0,5388,17,8,414849,0,0,0,843,0,0,218671,0,0
¡Abismo completado!,,,,,,177,0,12015,0,18,7,0,0,2023053,0,0,0,0,0,0,0
Bálsamo purificador,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:434855|h[Bálsamo purificador]|r.,,,178,0,12014,0,18,3,0,0,1014025,0,0,0,0,0,0,0
Escudo sagrado,¡Eres temporalmente inmune a todo el daño!,,,,,179,0,0,0,18,6,0,0,1307018,0,0,0,0,0,0,0
Relámpagos embotellados,¡Caerán relámpagos sobre los enemigos cercanos!,,,,,180,0,0,0,18,6,0,0,1307018,0,0,0,0,0,0,0
Poción pícara,¡Los enemigos soltarán tesoros si caminas a través de ellos!,,,,,181,0,0,0,18,6,0,0,1307018,0,0,0,0,0,0,0
Descubrimiento,Extravagancia Fúngica,,,,,182,0,0,5474,18,6,0,0,0,0,0,0,0,0,0,0
Descubrimiento,¡Punto de reaparición desbloqueado!,,Descubrimiento:|cff71D5FF|Hspell:433110|h ¡[Punto de reaparición]|r desbloqueado!,,,183,0,0,5554,18,6,0,0,0,0,0,0,0,0,0,0
CASILLA DE LA GRAN BÓVEDA DESBLOQUEADA,,,,,,184,0,0,0,23,9,0,0,0,0,0,0,0,261305,0,0
CASILLA DE LA GRAN BÓVEDA MEJORADA,,,,,,185,0,0,0,24,10,0,0,0,0,0,0,0,267289,0,0
,,,,,,188,0,0,0,25,11,0,0,0,0,0,0,0,0,0,0
ELIMINADO,Quedaste en el puesto #%1986c,,,,,192,0,0,5559,18,2,0,0,0,1112,0,0,0,243383,0,0
VICTORIA,Quedaste en el primer puesto,,,,,193,0,0,5560,18,2,0,0,0,1112,0,0,0,243382,0,1
Partida completada,¡Otra vez!,,,,,194,0,0,5560,18,2,0,0,0,0,0,0,0,243383,0,1
Nivel %d,Alcanzado,,,,,198,120872,0,5571,0,2,0,0,0,1110,0,0,0,0,0,0
Talentos de héroe,¡Función desbloqueada!,,Has desbloqueado una nueva función: |cffFF4E00|Htalentpane:|h[Talentos de héroe]|h|r,,,199,123009,12015,0,15,3,0,-1,132222,0,0,0,0,0,0,0
Nuevo punto de talento de héroe disponible,¡Tu poder ha aumentado!,,¡Nuevo |cff20ff20|Htalentpane:|h[punto de talento de héroe]|h|r disponible!,,,200,123011,12012,0,15,3,0,-2,132222,0,0,0,0,0,0,0
,,,Brann Barbabronce te ayudó a conseguir algo más:,,,201,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
Prueba %3199w,,Prueba de montura,,,,203,0,0,0,16,0,452025,0,0,0,0,0,0,0,0,0
,,,Tu nuevo conocimiento ha creado un poco de agudeza del artesano:,,,204,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
,,,,,,205,0,0,5474,18,6,0,0,0,1270,0,0,0,0,0,0
¡Asignación especial desbloqueada!,Revisa el mapa de la zona para ver más información.,,,,,206,0,27650,0,18,12,0,0,0,0,0,0,0,0,0,0
,,,Tu percepción te ayuda a encontrar más cosas:,,,207,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
Singularidades de combate,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha desbloqueado: |cff71D5FF|Hspell:456542|h[Singularidades de combate]|r.,,,208,0,12015,0,18,3,0,0,3192685,0,0,0,0,0,0,0
Suministros de emergencia,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:421395|h[Suministros de emergencia]|r.,,,209,0,12014,0,18,3,0,0,1387611,0,0,0,0,0,0,0
Dardo sedante,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:421380|h[Dardo sedante]|r.,,,210,0,12014,0,18,3,0,0,1633109,0,0,0,0,0,0,0
Singularidades de utilidad,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha desbloqueado: |cff71D5FF|Hspell:456543|h[Singularidades de utilidad]|r.,,,211,0,12015,0,18,3,0,0,3192685,0,0,0,0,0,0,0
Huevo épico de Brann,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:421382|h[Huevo épico de Brann]|r.,,,212,0,12014,0,18,3,0,0,294479,0,0,0,0,0,0,0
Reliquia de Uldum,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:421376|h[Reliquia de Uldum]|r.,,,213,0,12014,0,18,3,0,0,454069,0,0,0,0,0,0,0
Égida de Forjaz,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:434904|h[Égida de Forjaz]|r.,,,214,0,12014,0,18,3,0,0,3155390,0,0,0,0,0,0,0
Treinta metros de cuerda,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:421378|h[Treinta metros de cuerda]|r.,,,215,0,12014,0,18,3,0,0,1119938,0,0,0,0,0,0,0
Diario médico de expedicionario,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido un nuevo efecto pasivo: |cff71D5FF|Hspell:448286|h[Diario médico de expedicionario]|r.,,,216,0,12014,0,18,3,0,0,4624733,0,0,0,0,0,0,0
Látigo confiable,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:421285|h[Látigo confiable]|r.,,,217,0,12014,0,18,3,0,0,460858,0,0,0,0,0,0,0
Aceite para armas antiguo,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:449666|h[Aceite para armas antiguo]|r.,,,218,0,12014,0,18,3,0,0,134726,0,0,0,0,0,0,0
Disparo mortal,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:435163|h[Disparo mortal]|r.,,,219,0,12014,0,18,3,0,0,236174,0,0,0,0,0,0,0
Trampa de hielo,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:421389|h[Trampa de hielo]|r.,,,220,0,12014,0,18,3,0,0,612394,0,0,0,0,0,0,0
Correa de mono,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:421387|h[Correa de mono]|r.,,,221,0,12014,0,18,3,0,0,1392562,0,0,0,0,0,0,0
Arnés de batalla de Grifadin,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido una nueva habilidad: |cff71D5FF|Hspell:421397|h[Arnés de batalla de Grifadin]|r.,,,222,0,12014,0,18,3,0,0,773275,0,0,0,0,0,0,0
Diario de municiones de expedicionario,¡Habilidad de Brann desbloqueada!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aprendido un nuevo efecto pasivo: |cff71D5FF|Hspell:448287|h[Diario de municiones de expedicionario]|r.,,,223,0,12014,0,18,3,0,0,4624728,0,0,0,0,0,0,0
Diario de municiones de expedicionario,¡El poder de Brann ha aumentado!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aumentado su rango de: |cff71D5FF|Hspell:448287|h[Diario de municiones de expedicionario]|r.,,,224,0,12012,0,18,3,0,0,4624728,0,0,0,0,0,0,0
Diario médico de expedicionario,¡El poder de Brann ha aumentado!,,|cff20ff20|Hdelvecompanionconfig:|h[Brann Barbabronce]|h|r ha aumentado su rango de: |cff71D5FF|Hspell:448286|h[Diario médico de expedicionario]|r.,,,225,0,12012,0,18,3,0,0,4624733,0,0,0,0,0,0,0
Ecos Radiantes,,Derrota a los recuerdos que se reúnen en Cementerio de Dragones,,,,227,0,0,5623,16,6,458297,0,0,0,0,0,0,0,0,0
Ecos Radiantes,,Derrota a Arthas,,,,228,0,0,5623,16,6,458298,0,0,0,0,0,0,0,0,0
Ecos Radiantes,,Derrota a los recuerdos que se reúnen en la Garganta de Fuego,,,,232,0,0,5623,16,6,458336,0,0,0,0,0,0,0,0,0
Ecos Radiantes,,Derrota a los recuerdos que se reúnen en Marjal Revolcafango,,,,233,0,0,5623,16,6,458331,0,0,0,0,0,0,0,0,0
Ecos Radiantes,,Derrota a Ragnaros,,,,234,0,0,5623,16,6,458337,0,0,0,0,0,0,0,0,0
