ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,QuestID,PlayerConditionID
64,,,Доступна новая иллюзия для трансмогрификации,3,34,0,0,0,0,0,0,113566,0,0,0,0,0,0
67,,"Поговорите с Коросом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,1,4,0,0,0,0,0,0,0,0,0,1270,0,0,85540
68,,"Поговорите с Коросом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,1,4,0,0,0,0,0,0,0,0,0,1271,0,0,85541
69,Улучшение для медиума: Пелагий,Доступ к третьему ряду талантов Пелагия.,Открыт ряд талантов Пелагия,1,3,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
75,Награды за локальные задания,Вы получаете предметы более высокого уровня за выполнение локальных заданий.,Максимальный уровень наград за локальные задания повышен.,1,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
78,Награды за локальные задания,Вы получаете предметы более высокого уровня за выполнение локальных заданий.,Максимальный уровень наград за локальные задания повышен.,1,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
81,Улучшение для медиума: Пелагий,Доступ к четвертому ряду талантов Пелагия.,Открыт ряд талантов Пелагия,1,7,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
82,Улучшение для медиума: Пелагий,Доступ к пятому ряду талантов Пелагия.,Открыт ряд талантов Пелагия,1,10,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
83,Улучшение для медиума: Пелагий,Доступ к шестому ряду талантов Пелагия.,Открыт ряд талантов Пелагия,1,21,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
84,Улучшение для медиума: Пелагий,Доступ к седьмому ряду талантов Пелагия.,Открыт ряд талантов Пелагия,1,25,3684898,2,0,0,0,0,0,0,0,0,0,64508,0
85,Улучшение для медиума: Клейя,Доступ к четвертому ряду талантов Клейи.,Открыт ряд талантов Клейи,1,9,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
86,Улучшение для медиума: Клейя,Доступ к пятому ряду талантов Клейи.,Открыт ряд талантов Клейи,1,13,3684897,2,1,0,0,0,0,0,0,0,0,0,0
87,Улучшение для медиума: Клейя,Доступ к шестому ряду талантов Клейи.,Открыт ряд талантов Клейи,1,18,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
88,Улучшение для медиума: Клейя,Доступ к седьмому ряду талантов Клейи.,Открыт ряд талантов Клейи,1,28,3684897,2,0,0,0,0,0,0,0,0,0,64508,0
90,Улучшение для медиума: Миканикос,Доступ к седьмому ряду талантов Миканикоса.,Открыт ряд талантов Миканикоса,1,29,3684894,2,0,0,0,0,0,0,0,0,0,64508,0
91,,"Поговорите с Коросом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,1,12,0,0,0,0,0,0,0,0,0,1272,0,64508,0
92,,"Поговорите с Коросом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,1,17,0,0,1,0,0,0,0,0,0,1273,0,0,0
93,,"Поговорите с Коросом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,1,27,0,0,0,0,0,0,0,0,0,1276,0,64508,0
94,,"Поговорите с Коросом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,1,33,0,0,0,0,0,0,0,0,0,1275,0,64508,0
95,,"Поговорите с Коросом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,1,38,0,0,0,0,0,0,0,0,0,1274,0,64508,0
100,,Это возвращенное воспоминание можно будет купить у торговца товарами за известность.,Доступно новое возвращенное воспоминание,1,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
103,,Вы сможете приобрести Хохолка у торговца товарами за известность.,Доступен питомец,1,27,0,0,1,184350,0,0,0,0,0,0,0,0,0
104,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Наручи|n- Перчатки|n- Пояс,Доступны новые иллюзии для трансмогрификации,1,16,0,0,1,0,0,0,0,2124,0,0,0,64508,0
105,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Плащ|n- Поножи|n- Ботинки,Доступны новые иллюзии для трансмогрификации,1,26,0,0,0,0,0,0,0,2125,0,0,0,64508,0
106,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Шлем|n- Наплеч|n- Нагрудник,Доступны новые иллюзии для трансмогрификации,1,32,0,0,1,0,0,0,0,2126,0,0,0,64508,0
108,,,Доступна новая иллюзия для трансмогрификации,1,34,0,0,0,0,0,0,113552,0,0,0,0,0,0
109,,,Открыт транспорт,1,39,0,0,0,0,0,1399,0,0,0,0,0,62927,0
110,,,Открыт титул,1,40,3641395,1,0,0,0,0,0,0,678,0,0,64508,0
112,,,Доступна новая иллюзия для трансмогрификации,1,6,0,0,0,0,0,0,113546,0,0,0,0,64508,0
113,,Кирийский камень возвращения можно будет купить у торговца товарами за известность.,Доступен кирийский камень возвращения,1,11,0,0,1,184353,0,0,0,0,0,0,0,0,0
114,,"Иллюзию ""Трансцендентная душа"" можно будет купить у торговца товарами за известность.","Доступна иллюзия ""Трансцендентная душа""",1,36,0,0,0,0,0,0,0,0,0,0,66,64508,0
117,Улучшение для медиума: Наджия,Доступ к третьему ряду талантов Наджии.,Открыт ряд талантов Наджии,2,3,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
118,Улучшение для медиума: Наджия,Доступ к четвертому ряду талантов Наджии.,Открыт ряд талантов Наджии,2,7,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
119,Улучшение для медиума: Наджия,Доступ к пятому ряду талантов Наджии.,Открыт ряд талантов Наджии,2,10,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
120,Улучшение для медиума: Наджия,Доступ к шестому ряду талантов Наджии.,Открыт ряд талантов Наджии,2,21,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
121,Улучшение для медиума: Наджия,Доступ к седьмому ряду талантов Наджии.,Открыт ряд талантов Наджии,2,25,3485243,2,0,0,0,0,0,0,0,0,0,64508,0
123,Улучшение для медиума: Теотар,Доступ к четвертому ряду талантов Теотара.,Открыт ряд талантов Теотара,2,9,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
124,Улучшение для медиума: Теотар,Доступ к пятому ряду талантов Теотара.,Открыт ряд талантов Теотара,2,13,3485244,2,1,0,0,0,0,0,0,0,0,0,0
125,Улучшение для медиума: Теотар,Доступ к шестому ряду талантов Теотара.,Открыт ряд талантов Теотара,2,18,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
126,Улучшение для медиума: Теотар,Доступ к седьмому ряду талантов Теотара.,Открыт ряд талантов Теотара,2,28,3485244,2,0,0,0,0,0,0,0,0,0,64508,0
128,Улучшение для медиума: генерал Дрейвен,Доступ к седьмому ряду талантов генерала Дрейвена.,Открыт ряд талантов Дрейвена,2,29,3485245,2,0,0,0,0,0,0,0,0,0,64508,0
129,,"Поговорите с тактиком Сакаа, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,2,4,0,0,0,0,0,0,0,0,0,1250,0,64508,0
130,,"Поговорите с тактиком Сакаа, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,2,12,0,0,0,0,0,0,0,0,0,1251,0,64508,0
131,,"Поговорите с тактиком Сакаа, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,2,17,0,0,1,0,0,0,0,0,0,1252,0,0,0
132,,"Поговорите с тактиком Сакаа, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,2,27,0,0,0,0,0,0,0,0,0,1254,0,64508,0
133,,"Поговорите с тактиком Сакаа, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,2,33,0,0,0,0,0,0,0,0,0,1255,0,64508,0
134,,"Поговорите с тактиком Сакаа, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,2,38,0,0,0,0,0,0,0,0,0,1253,0,64508,0
139,Награды за локальные задания,Вы получаете предметы более высокого уровня за выполнение локальных заданий.,Максимальный уровень наград за локальные задания повышен.,2,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
142,Награды за локальные задания,Вы получаете предметы более высокого уровня за выполнение локальных заданий.,Максимальный уровень наград за локальные задания повышен.,2,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
149,,Это возвращенное воспоминание можно будет купить у торговца товарами за известность.,Доступно новое возвращенное воспоминание,2,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
152,,Этот вариант внешности можно будет приобрести позднее.,Доступна новая иллюзия для трансмогрификации,2,6,0,0,0,0,0,0,114934,0,0,0,0,64508,0
153,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Наручи|n- Перчатки|n- Пояс,Доступны новые иллюзии для трансмогрификации,2,16,0,0,1,0,0,0,0,2099,0,0,0,64508,0
154,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Плащ|n- Поножи|n- Ботинки,Доступны новые иллюзии для трансмогрификации,2,26,0,0,0,0,0,0,0,2100,0,0,0,64508,0
155,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Шлем|n- Наплеч|n- Нагрудник,Доступны новые иллюзии для трансмогрификации,2,32,0,0,1,0,0,0,0,2101,0,0,0,64508,0
156,,,Доступна новая иллюзия для трансмогрификации,2,34,0,0,0,0,0,0,114927,0,0,0,0,0,0
158,,,Открыт транспорт,2,39,0,0,0,0,0,1388,0,0,0,0,0,62925,0
159,,,Открыт титул,2,40,3641397,1,0,0,0,0,0,0,682,0,0,0,88267
160,,,Открыт титул,2,40,3641397,1,0,0,0,0,0,0,683,0,0,64508,88266
161,,Вы сможете приобрести Грехосерда у торговца товарами за известность.,Доступен питомец,2,27,0,0,1,181555,0,0,0,0,0,0,0,0,0
162,,"Иллюзию ""Ярость греха"" можно будет купить у торговца товарами за известность.","Доступна иллюзия ""Ярость греха""",2,36,0,0,0,0,0,0,0,0,0,0,67,64508,0
163,,Вентирский камень грехов можно будет купить у торговца товарами за известность.,Доступен вентирский камень грехов,2,11,0,0,1,183716,0,0,0,0,0,0,0,0,0
166,Улучшение для медиума: Марилет,Доступ к третьему ряду талантов изобретателя чумы Марилета.,Открыт ряд талантов Марилета,4,3,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
167,Улучшение для медиума: Марилет,Доступ к четвертому ряду талантов изобретателя чумы Марилета.,Открыт ряд талантов Марилета,4,9,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
168,Улучшение для медиума: Марилет,Доступ к пятому ряду талантов изобретателя чумы Марилета.,Открыт ряд талантов Марилета,4,10,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
169,Улучшение для медиума: Марилет,Доступ к шестому ряду талантов изобретателя чумы Марилета.,Открыт ряд талантов Марилета,4,21,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
170,Улучшение для медиума: Марилет,Доступ к седьмому ряду талантов изобретателя чумы Марилета.,Открыт ряд талантов Марилета,4,25,3684879,2,0,0,0,0,0,0,0,0,0,64508,0
172,Улучшение для медиума: Эмени,Доступ к четвертому ряду талантов принцессы Эмени.,Открыт ряд талантов Эмени,4,7,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
173,Улучшение для медиума: Эмени,Доступ к пятому ряду талантов принцессы Эмени.,Открыт ряд талантов Эмени,4,13,3684875,2,1,0,0,0,0,0,0,0,0,0,0
174,Улучшение для медиума: Эмени,Доступ к шестому ряду талантов принцессы Эмени.,Открыт ряд талантов Эмени,4,18,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
175,Улучшение для медиума: Эмени,Доступ к седьмому ряду талантов принцессы Эмени.,Открыт ряд талантов Эмени,4,28,3684875,2,0,0,0,0,0,0,0,0,0,64508,0
177,Улучшение для медиума: Гейрмир,Доступ к седьмому ряду талантов костоплава Гейрмир.,Открыт ряд талантов Гейрмир,4,29,3684892,2,0,0,0,0,0,0,0,0,0,64508,0
183,Награды за локальные задания,Вы получаете предметы более высокого уровня за выполнение локальных заданий.,Максимальный уровень наград за локальные задания повышен.,4,10,236668,0,1,0,0,0,0,0,0,0,0,63220,88686
186,Награды за локальные задания,Вы получаете предметы более высокого уровня за выполнение локальных заданий.,Максимальный уровень наград за локальные задания повышен.,4,19,236668,0,1,0,0,0,0,0,0,0,0,63221,88687
193,,"Поговорите с Мериком Боевым Шрамом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,4,4,0,0,0,0,0,0,0,0,0,1300,0,64508,0
194,,"Поговорите с Мериком Боевым Шрамом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,4,12,0,0,0,0,0,0,0,0,0,1301,0,64508,0
195,,"Поговорите с Мериком Боевым Шрамом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,4,17,0,0,1,0,0,0,0,0,0,1302,0,0,0
196,,"Поговорите с Мериком Боевым Шрамом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,4,27,0,0,0,0,0,0,0,0,0,1303,0,64508,0
197,,"Поговорите с Мериком Боевым Шрамом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,4,33,0,0,0,0,0,0,0,0,0,1304,0,64508,0
198,,"Поговорите с Мериком Боевым Шрамом, чтобы завербовать этого искателя приключений.",Доступен новый искатель приключений,4,38,0,0,0,0,0,0,0,0,0,1305,0,64508,0
199,,Это возвращенное воспоминание можно будет купить у торговца товарами за известность.,Доступно новое возвращенное воспоминание,4,14,0,0,0,183249,0,0,0,0,0,0,0,64508,0
202,,,Доступна новая иллюзия для трансмогрификации,4,6,0,0,0,0,0,0,113745,0,0,0,0,64508,0
203,,,Доступна новая иллюзия для трансмогрификации,4,34,0,0,0,0,0,0,113749,0,0,0,0,0,0
204,,"Иллюзию ""Несокрушимая стойкость"" можно будет купить у торговца товарами за известность.","Доступна иллюзия ""Несокрушимая стойкость""",4,36,0,0,0,0,0,0,0,0,0,0,70,64508,0
205,,Камень возвращения некролордов можно будет купить у торговца товарами за известность.,Доступен камень возвращения некролордов,4,11,0,0,1,182773,0,0,0,0,0,0,0,0,0
206,,Вы сможете приобрести Дрожарика у торговца товарами за известность.,Доступен питомец,4,27,0,0,1,183601,0,0,0,0,0,0,0,0,0
207,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Наручи|n- Перчатки|n- Пояс,Доступны новые иллюзии для трансмогрификации,4,16,0,0,1,0,0,0,0,2111,0,0,0,64508,0
208,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Плащ|n- Поножи|n- Ботинки,Доступны новые иллюзии для трансмогрификации,4,26,0,0,0,0,0,0,0,2112,0,0,0,64508,0
209,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Шлем|n- Наплеч|n- Нагрудник,Доступны новые иллюзии для трансмогрификации,4,32,0,0,1,0,0,0,0,2113,0,0,0,64508,0
210,,,Открыт транспорт,4,39,0,0,0,0,0,1369,0,0,0,0,0,62926,0
212,,,Открыт титул,4,40,3641396,1,0,0,0,0,0,0,679,0,0,0,88267
213,,,Открыт титул,4,40,3641396,1,0,0,0,0,0,0,680,0,0,64508,88266
216,,Этот транспорт можно будет купить у торговца товарами за известность.,Доступен новый транспорт,3,23,0,0,0,0,0,1354,0,0,0,0,0,64508,0
225,"Кампания кирий: ""Колокольный звон""","Вы можете начать следующую главу кампании кирий. Завершив ее, вы сможете установить связь душ с верховным автоматургом Миканикосом.",Доступно новое задание кампании,1,22,1500886,1,0,0,0,0,0,0,0,0,0,64508,0
226,"Кампания некролордов: ""Штурм дома Ритуалов""","Вы можете начать следующую главу кампании некролордов. Завершив ее, вы сможете установить связь душ с костоплавом Гейрмир.",Доступно новое задание кампании,4,22,1500887,1,0,0,0,0,0,0,0,0,0,64508,0
227,"Кампания вентиров: ""Господство""","Вы можете начать следующую главу кампании вентиров. Завершив ее, вы сможете установить связь душ с генералом Дрейвеном.",Доступно новое задание кампании,2,22,1500885,1,0,0,0,0,0,0,0,0,0,64508,0
228,,Этот транспорт можно будет купить у торговца товарами за известность.,Доступен новый транспорт,1,23,0,0,0,0,0,1398,0,0,0,0,0,64508,0
229,,Этот транспорт можно будет купить у торговца товарами за известность.,Доступен новый транспорт,4,23,0,0,0,0,0,1365,0,0,0,0,0,64508,0
230,,Этот транспорт можно будет купить у торговца товарами за известность.,Доступен новый транспорт,2,23,0,0,0,0,0,1384,0,0,0,0,0,64508,0
231,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Наручи|n- Перчатки|n- Пояс,Доступны новые иллюзии для трансмогрификации,4,16,0,0,1,0,0,0,0,2114,0,0,0,0,0
232,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Наручи|n- Перчатки|n- Пояс,Доступны новые иллюзии для трансмогрификации,4,16,0,0,1,0,0,0,0,2117,0,0,0,0,0
233,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Наручи|n- Перчатки|n- Пояс,Доступны новые иллюзии для трансмогрификации,4,16,0,0,1,0,0,0,0,2120,0,0,0,0,0
234,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Наручи|n- Перчатки|n- Пояс,Доступны новые иллюзии для трансмогрификации,3,16,0,0,1,0,0,0,0,2090,0,0,0,0,0
235,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Наручи|n- Перчатки|n- Пояс,Доступны новые иллюзии для трансмогрификации,3,16,0,0,1,0,0,0,0,2093,0,0,0,0,0
236,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Наручи|n- Перчатки|n- Пояс,Доступны новые иллюзии для трансмогрификации,3,16,0,0,1,0,0,0,0,2096,0,0,0,0,0
237,,"Ваша связь с ночным народцем становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,3,2,0,0,0,0,344052,0,0,0,0,0,0,62745,0
238,,"Ваша связь с ночным народцем становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,3,19,0,0,0,0,344053,0,0,0,0,0,0,62746,0
239,,"Ваша связь с ночным народцем становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,3,35,0,0,0,0,344057,0,0,0,0,0,0,62747,0
240,,"Ваша связь с некролордами становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,4,2,0,0,0,0,344076,0,0,0,0,0,0,62752,0
241,,"Ваша связь с некролордами становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,4,19,0,0,0,0,344077,0,0,0,0,0,0,62753,0
242,,"Ваша связь с некролордами становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,4,35,0,0,0,0,344078,0,0,0,0,0,0,62754,0
243,,"Ваша связь с вентирами становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,2,2,0,0,0,0,344068,0,0,0,0,0,0,62749,0
244,,"Ваша связь с вентирами становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,2,19,0,0,0,0,344069,0,0,0,0,0,0,62750,0
245,,"Ваша связь с вентирами становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,2,35,0,0,0,0,344070,0,0,0,0,0,0,62751,0
246,,"Ваша связь с кириями становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,1,2,0,0,0,0,344087,0,0,0,0,0,0,62755,0
247,,"Ваша связь с кириями становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,1,19,0,0,0,0,344089,0,0,0,0,0,0,62756,0
248,,"Ваша связь с кириями становится сильнее, повышая скорость передвижения на 1%.",Скорость передвижения повышена,1,35,0,0,0,0,344091,0,0,0,0,0,0,62757,0
250,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Плащ|n- Поножи|n- Ботинки,Доступны новые иллюзии для трансмогрификации,3,26,0,0,0,0,0,0,0,2091,0,0,0,0,0
251,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Плащ|n- Поножи|n- Ботинки,Доступны новые иллюзии для трансмогрификации,3,26,0,0,0,0,0,0,0,2094,0,0,0,0,0
252,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Плащ|n- Поножи|n- Ботинки,Доступны новые иллюзии для трансмогрификации,3,26,0,0,0,0,0,0,0,2097,0,0,0,0,0
253,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Шлем|n- Наплеч|n- Нагрудник,Доступны новые иллюзии для трансмогрификации,3,32,0,0,1,0,0,0,0,2092,0,0,0,0,0
254,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Шлем|n- Наплеч|n- Нагрудник,Доступны новые иллюзии для трансмогрификации,3,32,0,0,1,0,0,0,0,2095,0,0,0,0,0
255,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Шлем|n- Наплеч|n- Нагрудник,Доступны новые иллюзии для трансмогрификации,3,32,0,0,1,0,0,0,0,2098,0,0,0,0,0
256,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Плащ|n- Поножи|n- Ботинки,Доступны новые иллюзии для трансмогрификации,4,26,0,0,0,0,0,0,0,2115,0,0,0,0,0
257,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Плащ|n- Поножи|n- Ботинки,Доступны новые иллюзии для трансмогрификации,4,26,0,0,0,0,0,0,0,2118,0,0,0,0,0
258,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Плащ|n- Поножи|n- Ботинки,Доступны новые иллюзии для трансмогрификации,4,26,0,0,0,0,0,0,0,2121,0,0,0,0,0
259,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Шлем|n- Наплеч|n- Нагрудник,Доступны новые иллюзии для трансмогрификации,4,32,0,0,1,0,0,0,0,2116,0,0,0,0,0
260,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Шлем|n- Наплеч|n- Нагрудник,Доступны новые иллюзии для трансмогрификации,4,32,0,0,1,0,0,0,0,2119,0,0,0,0,0
261,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Шлем|n- Наплеч|n- Нагрудник,Доступны новые иллюзии для трансмогрификации,4,32,0,0,1,0,0,0,0,2122,0,0,0,0,0
262,,Эти иллюзии для трансмогрификации можно будет купить у торговца товарами за известность:|n- Наручи|n- Перчатки|n- Пояс,Доступны новые иллюзии для трансмогрификации,2,16,0,0,1,0,0,0,0,2102,0,0,0,0,0
