ID,Name_lang,AreaTableID,Type,Flags,UiTextureKitID
1097,암흑의 속삭임,0,0,0,0
1099,절대로 혼자 사냥하지 않아,0,0,0,0
1101,마력의 금고,0,0,0,0
1108,아샤메인의 송곳니,0,0,0,0
1122,마법사 사냥꾼,0,0,0,0
1123,보이지 않는 검,0,0,0,0
1124,검은 사원에서의 대면,0,0,0,0
1125,마그니 찾기,0,0,0,0
1131,검은 사원에서의 대면,0,0,0,0
1132,전투 훈련,0,5,2,0
1133,전투 훈련,0,5,2,0
1134,콜티라 구출,0,0,0,0
1135,마력의 눈,0,0,0,0
1136,보랏빛 요새,0,0,0,0
1137,뱀과 악마,0,0,0,0
1138,엑소다르 전투,0,0,2,0
1144,니스카라 침공,0,0,0,0
1145,니스카라 침공,0,0,0,0
1146,호디르의 운명,0,0,0,0
1148,울두아르 전사 시나리오,0,0,0,0
1150,붕괴,0,0,0,0
1155,홀의 눈,0,0,0,0
1157,네 번째 기사,0,0,0,0
1159,최후의 수단,0,0,0,0
1160,황천빛 사원 방어,0,0,0,0
1166,검은 떼까마귀 요새,0,1,19,0
1168,황천빛 사원 방어,0,0,0,0
1169,아즈샤라의 눈,0,1,19,0
1170,실현되지 않은 운명,0,0,0,0
1172,어둠심장 숲,0,1,19,0
1173,감시관의 금고,0,1,19,0
1174,넬타리온의 둥지,0,1,19,0
1175,영혼의 아귀,0,1,19,0
1177,비전로,0,1,19,0
1178,별의 궁정,0,1,19,0
1179,레이븐크레스트의 유산,0,5,2,0
1181,전투 훈련,0,5,2,0
1182,전투 훈련,0,5,2,0
1189,부서진 해변 전투,0,4,0,0
1202,질서의 성소 공격,0,0,0,0
1203,수라마르 공성전,0,0,0,0
1204,대마법사 심판,0,0,0,0
1214,전투 훈련,0,5,2,0
1219,오류 - 라이브 업데이트 시험용,0,0,0,0
1220,발사 직전,0,0,0,0
1221,임프 어미와 전투,0,0,0,0
1230,원반 병합하기,0,0,0,0
1235,통곡의 생물들,0,0,0,0
1236,공포의 양조장,0,0,0,0
1244,전함: 폐허호,0,0,2,0
1251,보랏빛 요새,0,3,26,0
1252,별의 궁정,0,3,10,0
1253,어둠심장 숲,0,3,18,0
1254,아즈샤라의 눈,0,3,26,0
1255,용맹의 전당,0,3,26,0
1256,영혼의 아귀,0,3,26,0
1257,넬타리온의 둥지,0,3,26,0
1258,감시관의 금고,0,3,10,0
1259,크룰의 꿍꿍이,0,0,2,0
1265,여신왕의 분노,0,0,0,0
1266,지옥토템의 몰락,0,0,0,0
1271,전세 역전: 발샤라,0,0,0,0
1273,쌍둥이의 싸움 막기,0,0,0,0
1274,가라앉은 석실,0,0,2,0
1275,그림자의 동요,0,0,0,0
1280,부서진 해변 공격,0,4,0,0
1281,되살아난 위협의 끝,0,0,0,0
1282,전세 역전: 스톰하임,0,0,0,0
1283,용맹의 시합,0,0,0,0
1288,다시 찾은 카라잔 상층,0,3,26,0
1289,다시 찾은 카라잔 하층,0,3,26,0
1290,전세 역전: 아즈스나,0,0,0,0
1292,눈마루 대격변지,0,0,0,0
1293,죽음의 폐광,0,0,0,0
1298,분노마 부르기,0,0,0,0
1299,전세 역전: 높은산,0,0,0,0
1303,지옥날개 마루,0,0,0,0
1304,아제로스의 경고,0,0,0,0
1305,야생의 밤,0,0,0,0
1306,아비아나 방어,0,0,0,0
1307,모여드는 폭풍,0,0,0,0
1308,다시 찾은 카라잔 상층,0,1,19,0
1309,다시 찾은 카라잔 하층,0,1,19,0
1310,아카잠자락의 모자,0,0,0,0
1312,내게서 하늘을 빼앗을 순 없다,0,0,0,0
1321,영원한 밤의 대성당,0,3,26,0
1323,영원한 밤의 대성당,0,1,11,0
1328,잃어버린 빙하,0,0,0,0
1329,멋의 대제전,0,0,2,0
1335,영원한 밤의 대성당,0,1,27,0
1336,살게라스의 무덤,0,3,26,0
1337,살게라스의 무덤,0,3,26,0
1338,살게라스의 무덤,0,3,26,0
1339,살게라스의 무덤,0,3,26,0
1340,알카트라즈,0,0,0,0
1346,격전의 스트롬가드,9439,6,2,5117
1351,크로미의 죽음,0,0,0,0
1352,삼두정의 권좌,0,3,26,0
1354,삼두정의 권좌,0,3,27,0
1360,크로미의 죽음,0,0,0,0
1361,크로미의 죽음,0,0,0,0
1371,로데론 공성전,0,0,2,5116
1376,황금 도시,0,3,18,0
1377,황금 도시,0,3,18,0
1378,황금 도시,0,3,18,0
1379,침공 거점: 스포러스,9025,4,0,0
1380,재료 모으기,0,0,0,0
1391,침공 거점: 아우리노르,9100,4,0,0
1394,침공 거점: 센구아,9128,4,0,0
1402,침공 거점: 재점화,9126,4,0,0
1404,침공 거점: 센가르,9126,4,0,0
1406,침공 거점: 밸,9127,4,0,0
1409,침공 거점: 보니크,9180,4,0,0
1410,텔로그러스 균열,0,0,0,0
1411,침공 거점: 나익탈,9102,4,0,0
1412,상급 침공 거점: 대모 폴누나,9295,4,0,0
1418,상급 침공 거점: 소타나토르,9299,4,0,0
1419,상급 침공 거점: 오큘라러스,9298,4,0,0
1420,상급 침공 거점: 심문관 메토,9297,4,0,0
1421,상급 침공 거점: 지옥의 군주 바일머스,9296,4,0,0
1422,상급 침공 거점: 여군주 알루라델,9300,4,0,0
1423,수라마르,0,0,0,0
1424,자유지대,0,3,18,0
1426,이레이시스: 흡혈의 힘,9128,4,0,0
1428,삼두정의 권좌,0,1,27,0
1434,영혼의 제련,0,0,2,0
1435,안토러스 - 불타는 왕좌,0,3,26,0
1436,안토러스 - 불타는 왕좌,0,3,26,0
1437,안토러스 - 불타는 왕좌,0,3,26,0
1438,안토러스 - 불타는 왕좌,0,3,26,0
1443,태양샘을 기억하며,0,0,2,0
1448,왕노다지 광산!!,0,3,18,0
1449,왕노다지 광산!!,0,3,18,0
1450,왕노다지 광산!!,0,3,10,0
1451,보랄러스 던전,0,3,18,0
1452,보랄러스 던전,0,3,18,0
1453,보랄러스 던전,0,3,18,0
1458,보랄러스 던전,0,3,18,0
1459,보랄러스 던전,0,3,18,0
1460,보랄러스 던전,0,3,18,0
1461,전투 기본,0,0,0,0
1482,로데론의 몰락,0,0,2,5117
1484,전투 훈련,0,5,2,0
1489,톨 다고르,0,3,26,0
1490,톨 다고르,0,3,26,0
1491,톨 다고르,0,3,26,0
1496,웨이크레스트 저택,0,3,26,0
1497,웨이크레스트 저택,0,3,26,0
1498,웨이크레스트 저택,0,3,26,0
1500,반격!,0,0,0,0
1516,썩은굴,0,3,18,0
1522,스톰윈드 침투,0,0,0,0
1523,폭풍의 사원,0,3,26,0
1524,잔달라를 위하여!,0,0,0,0
1525,세스랄리스 사원,0,3,18,0
1528,아탈다자르,0,1,19,0
1529,톨 다고르,0,1,19,0
1534,자유지대,0,1,19,0
1548,울디르,0,3,26,0
1549,울디르,0,3,26,0
1550,울디르,0,3,26,0
1551,파멸의 땅 트로스,0,0,0,0
1553,왕노다지 광산!!,0,1,19,0
1554,웨이크레스트 저택,0,1,19,0
1560,왕들의 안식처,0,1,19,0
1562,세스랄리스 사원,0,1,19,0
1563,썩은굴,0,1,19,0
1564,폭풍의 사원,0,1,19,0
1565,왕들의 안식처,0,3,18,0
1568,격전의 스트롬가드,9679,6,2,5116
1570,미지의 섬,0,0,0,0
1571,검은바위 나락,0,0,2,0
1573,미지의 섬,0,0,0,0
1575,빛의 압제,9786,0,2,0
1685,보랄러스 공성전,0,1,19,0
1690,고르그론드,0,0,0,0
1691,불의 땅,0,0,2,0
1697,격전의 어둠해안,10058,6,2,5116
1699,태양샘의 몰락,0,0,2,0
1700,티란데의 승천,0,0,0,5116
1701,격전의 어둠해안,10084,6,2,5117
1702,금고 털이,0,0,2,0
1703,놈리건,0,0,0,0
1704,저주받은 자의 간수,0,0,0,5117
1705,톨 다고르 탈출,0,0,2,5117
1710,Prototype [DNT],10348,0,2,0
1711,영혼 사냥,0,0,0,5117
1712,저주받은 자의 탑 토르가스트,0,0,2,5281
1713,다자알로 전투,0,3,26,0
1714,다자알로 전투,0,3,26,0
1715,다자알로 전투,0,3,26,0
1716,다자알로 전투,0,3,26,0
1718,다자알로 전투,0,3,26,0
1719,다자알로 전투,0,3,26,0
1720,굴착기 방어,10428,0,2,0
1721,무역풍과 까마귀: 꿈숲의 명탐정,0,0,0,0
1722,사라진 제자,0,0,0,0
1724,스트라솔름,0,0,0,0
1729,진홍빛 날개의 그림자 속에서,0,0,0,0
1731,스톰윈드의 환영,10488,0,2,5278
1732,길니아스인의 꿈,0,0,2,0
1733,오그리마의 환영,10492,0,2,5278
1734,집행 유예,0,0,10,0
1735,폭풍의 용광로,0,3,26,0
1736,영원의 정수,0,0,0,0
1737,강화된 거대 서슬껍질,10052,0,0,0
1738,집행 유예,0,0,10,0
1739,집행 유예,0,0,10,0
1741,원시 딱딱가시 분쇄꾼,10052,0,0,0
1742,공포의 치악룡 우두머리,10052,0,0,0
1743,거대한 심연갈퀴 대왕비단뱀,10052,0,0,0
1744,거대한 동굴 반짝껍질,10052,0,0,0
1745,늙은 해구 가오리,10052,0,0,0
1746,침략하는 암초지기,10052,0,0,0
1747,거대한 대왕뱀장어,10052,0,0,0
1754,심연의 부름,11383,0,0,0
1755,용광로 탈환,0,0,0,0
1756,작전명: 메카곤,0,3,18,0
1757,나락샤의 동력장치,0,0,0,0
1759,고통의 영역,0,0,2,0
1760,성대한 환영,0,3,18,0
1761,헌신한 자의 심연,0,3,26,0
1762,별들의 원,0,3,25,0
1763,광휘의 칼날,0,0,0,0
1764,검은날개 강림지,0,0,0,0
1765,쓰레기 광장,0,0,0,0
1766,느조스의 환영,0,0,0,0
1767,거짓의 주인,0,0,0,0
1768,메카곤 고철장,0,1,19,0
1769,메카곤 작업장,0,1,19,0
1770,작전명: 메카곤 - 고철장,0,3,18,0
1771,작전명: 메카곤 - 작업장,0,3,18,0
1773,운명의 환영,0,3,26,0
1774,헌신의 전당,0,3,26,0
1775,육체의 축복,0,3,26,0
1776,깨어나는 꿈,0,3,26,0
1777,검은바위 나락,0,0,0,0
1779,암흑망치 성채,0,0,18,0
1780,심장을 꿰뚫고,0,0,0,0
1781,꿈의 결말,0,0,0,0
1782,시초자의 칼날,0,0,0,0
1783,티르너 글레인 전투,0,0,0,0
1784,완전성의 길,0,0,0,0
1785,티란데 위스퍼윈드의 회생,0,0,0,0
1786,핏빛 심연,0,3,18,0
1788,핏빛 심연,0,3,18,0
1789,핏빛 심연,0,3,18,0
1790,더 큰 대의,0,0,0,5361
1791,잿불 궁정,0,0,2,5349
1792,의식의 의회 공격,0,0,0,0
1793,죽음의 상흔,0,3,18,0
1794,각성의 숲 전투,0,0,2,0
1795,승천의 첨탑,0,3,18,0
1796,승천의 첨탑,0,1,19,0
1798,속죄의 전당,0,3,18,0
1799,속죄의 전당,0,3,18,0
1800,속죄의 전당,0,3,18,0
1801,죽음의 상흔,0,3,18,0
1802,죽음의 상흔,0,3,18,0
1803,승천의 길,0,0,2,5361
1804,역병 몰락지,0,3,18,0
1805,역병 몰락지,0,3,18,0
1806,역병 몰락지,0,3,18,0
1808,지배의 메달,0,0,0,0
1809,고통의 투기장,0,3,18,0
1811,고통의 투기장,0,3,18,0
1812,고통의 투기장,0,3,18,0
1813,티르너 사이드의 안개,0,1,19,0
1814,죽음의 상흔,0,1,19,0
1815,저편,0,1,19,0
1816,속죄의 전당,0,1,19,0
1817,역병 몰락지,0,1,19,0
1818,핏빛 심연,0,1,19,0
1819,고통의 투기장,0,1,19,0
1820,잿불 궁정 예행 연습,0,0,2,5349
1826,승천의 길,0,0,2,5361
1827,저편,0,3,18,0
1828,저편,0,3,18,0
1829,저편,0,3,18,0
1830,티르너 사이드의 안개,0,0,19,0
1832,티르너 사이드의 안개,0,0,19,0
1833,티르너 사이드의 안개,0,0,19,0
1836,저주받은 자의 탑 토르가스트,0,0,2,0
1837,사냥: 영혼탐식자,0,0,2,5281
1838,사냥: 죽음의 정령,11525,0,2,5281
1839,사냥: 그늘사냥개,11525,0,2,5281
1842,저주받은 자의 탑 토르가스트,0,0,2,5281
1845,사냥: 영혼탐식자,11525,0,2,5281
1846,착취의 금고,0,3,26,0
1848,저주받은 자의 탑 토르가스트,0,0,2,5281
1849,저주받은 자의 탑 토르가스트,0,0,2,5281
1850,저주받은 자의 탑 토르가스트,0,0,2,5281
1851,저주받은 자의 탑 토르가스트,0,0,2,5281
1852,저주받은 자의 탑 토르가스트,0,0,2,5281
1853,저주받은 자의 탑 토르가스트,0,0,2,5281
1854,부유의 성물,0,3,26,0
1855,돌의 선혈,0,3,26,0
1856,교만과의 대면,0,3,26,0
1857,저주받은 자의 탑 토르가스트,0,0,2,5281
1859,저주받은 자의 탑 토르가스트,0,0,2,5281
1860,저주받은 자의 탑 토르가스트,0,0,2,5281
1861,저주받은 자의 탑 토르가스트,0,0,2,5281
1863,저주받은 자의 탑 토르가스트,0,0,2,5281
1865,저주받은 자의 탑 토르가스트,0,0,2,5281
1866,저주받은 자의 탑 토르가스트,0,0,2,5281
1867,저주받은 자의 탑 토르가스트,0,0,2,5281
1868,저주받은 자의 탑 토르가스트,0,0,2,5281
1869,저주받은 자의 탑 토르가스트,0,0,2,5281
1870,저주받은 자의 탑 토르가스트,0,0,2,5281
1871,저주받은 자의 탑 토르가스트,0,0,2,5281
1872,저주받은 자의 탑 토르가스트,0,0,2,5281
1873,저주받은 자의 탑 토르가스트,0,0,2,5281
1874,저주받은 자의 탑 토르가스트,0,0,2,5281
1875,저주받은 자의 탑 토르가스트,0,0,2,5281
1876,저주받은 자의 탑 토르가스트,0,0,2,5281
1877,저주받은 자의 탑 토르가스트,0,0,2,5281
1878,저주받은 자의 탑 토르가스트,0,0,2,5281
1879,저주받은 자의 탑 토르가스트,0,0,2,5281
1880,저주받은 자의 탑 토르가스트,0,0,2,5281
1881,저주받은 자의 탑 토르가스트,0,0,2,5281
1882,저주받은 자의 탑 토르가스트,0,0,2,5281
1883,저주받은 자의 탑 토르가스트,0,0,2,5281
1884,저주받은 자의 탑 토르가스트,0,0,2,5281
1885,저주받은 자의 탑 토르가스트,0,0,2,5281
1886,저주받은 자의 탑 토르가스트,0,0,2,5281
1887,저주받은 자의 탑 토르가스트,0,0,2,5281
1888,저주받은 자의 탑 토르가스트,0,0,2,5281
1889,저주받은 자의 탑 토르가스트,0,0,2,5281
1890,저주받은 자의 탑 토르가스트,0,0,2,5281
1891,저주받은 자의 탑 토르가스트,0,0,2,5281
1892,저주받은 자의 탑 토르가스트,0,0,2,5281
1893,저주받은 자의 탑 토르가스트,0,0,2,5281
1894,저주받은 자의 탑 토르가스트,0,0,2,5281
1895,저주받은 자의 탑 토르가스트,0,0,2,5281
1896,저주받은 자의 탑 토르가스트,0,0,2,5281
1897,저주받은 자의 탑 토르가스트,0,0,2,5281
1898,저주받은 자의 탑 토르가스트,0,0,2,5281
1899,저주받은 자의 탑 토르가스트,0,0,2,5281
1900,저주받은 자의 탑 토르가스트,0,0,2,5281
1901,저주받은 자의 탑 토르가스트,0,0,2,5281
1902,저주받은 자의 탑 토르가스트,0,0,2,5281
1903,저주받은 자의 탑 토르가스트,0,0,2,5281
1904,저주받은 자의 탑 토르가스트,0,0,2,5281
1905,저주받은 자의 탑 토르가스트,0,0,2,5281
1906,저주받은 자의 탑 토르가스트,0,0,2,5281
1907,저주받은 자의 탑 토르가스트,0,0,2,5281
1908,저주받은 자의 탑 토르가스트,0,0,2,5281
1909,저주받은 자의 탑 토르가스트,0,0,2,5281
1910,저주받은 자의 탑 토르가스트,0,0,2,5281
1911,저주받은 자의 탑 토르가스트,0,0,2,5281
1912,저주받은 자의 탑 토르가스트,0,0,2,5281
1913,사냥: 날개 달린 영혼탐식자,11525,0,2,5281
1914,간수의 분노,13569,0,2,0
