ID,Text_lang,SortIndex,Min_level,Max_level,ContentTuningID
388,|cffffd100오늘의 팁:|r 대화 창에 다른 플레이어가 링크하는 아이템을 클릭하면 해당 아이템에 대한 자세한 정보를 살펴볼 수 있습니다.,57,0,0,0
389,"|cffffd100오늘의 팁:|r 전문 기술은 최대 2개까지 배울 수 있지만, 요리, 낚시, 고고학 같은 보조 기술은 개수에 제한 없이 배울 수 있습니다.",19,10,49,0
390,|cffffd100오늘의 팁:|r 파티에 초대하거나 거래를 요청하기 전에 먼저 상대방의 의사를 물어보는 것이 좋습니다.,58,0,0,0
392,|cffffd100오늘의 팁:|r 적 진영의 플레이어에게 처치당할 경우엔 아이템의 내구도가 감소되지 않습니다.,60,20,250,0
393,|cffffd100오늘의 팁:|r 퀘스트 목록에서 퀘스트 제목에 <Shift> + 왼쪽 클릭을 하면 화면에 퀘스트 알림 내용이 표시되어 쉽게 상황을 살펴볼 수 있습니다.,61,10,250,0
394,|cffffd100오늘의 팁:|r 퀘스트를 완료할 수 있는 NPC가 근처에 있다면 미니맵에 노란색 물음표로 표시됩니다.,63,1,20,0
396,|cffffd100오늘의 팁:|r 퀘스트를 완료할 수 있는 NPC가 근처에 있다면 미니맵에 물음표로 표시됩니다.,1,1,15,0
398,|cffffd100오늘의 팁:|r 퀘스트 추적 창의 숫자 아이콘을 클릭하면 추적할 퀘스트를 선택할 수 있습니다.,41,5,49,0
399,|cffffd100오늘의 팁:|r 최고 레벨에 도달한 후 퀘스트를 완료하면 경험치 대신 추가 골드로 보상을 받습니다.,64,50,60,0
403,|cffffd100오늘의 팁:|r 기본 설정에서는 B 키를 누르면 모든 가방을 한번에 엽니다.,65,20,49,0
404,|cffffd100오늘의 팁:|r 플레이어에게 친절하게 대한다면 오래도록 함께할 동료를 얻게될 것입니다.,156,0,0,0
405,|cffffd100오늘의 팁:|r 여행 중에 길을 따라가면 몬스터의 습격을 받을 위험이 거의 없습니다.,42,5,49,0
406,|cffffd100오늘의 팁:|r 던전 찾기를 이용하여 빠르게 5인 던전 탐험에 참가하세요!,28,15,49,0
407,|cffffd100오늘의 팁:|r 친구를 아제로스로 초대하셨나요? 그렇다면 꼭 친구와 함께 모험을 즐겨보세요.,66,0,0,0
409,|cffffd100오늘의 팁:|r 미니맵 주위에 편지 봉투 아이콘이 표시되면 새로운 우편이 도착했다는 뜻입니다.,67,0,0,0
410,|cffffd100오늘의 팁:|r 절대 다른 플레이어에게 계정 정보를 알려주지 마십시오.,68,0,0,0
411,|cffffd100오늘의 팁:|r 계정 정보를 타인과 공유하면 보안상 치명적인 문제가 발생할 수 있습니다.,35,0,0,0
419,"|cffffd100오늘의 팁:|r 생명력바가 회색으로 표시되는 대상은 이미 다른 플레이어에 의해 선점된 상태로, 전리품이나 경험치를 주지 않습니다.",70,10,59,0
422,|cffffd100오늘의 팁:|r 지도를 펼쳐 보려면 미니맵 우측 상단의 지도 버튼이나 키보드의 'M' 키를 누릅니다.,72,1,20,0
423,"|cffffd100오늘의 팁:|r 고레벨 던전에는 신화 난이도가 있는 경우가 많습니다. 이 난이도는 던전 찾기로 플레이할 수 없지만, 용감한 탐험가들에게 큰 보상을 제공합니다.",73,60,250,0
426,|cffffd100오늘의 팁:|r 던전 찾기를 이용하면 던전 안으로 순간이동할 수 있습니다. 던전 앞에 있는 만남의 돌을 사용하여 멀리 떨어진 파티원을 소환할 수도 있습니다.,77,25,250,0
427,|cffffd100오늘의 팁:|r 계정 관리의 보호자 관리 서비스를 이용하여 플레이 시간을 관리할 수 있습니다.,78,10,250,0
428,|cffffd100오늘의 팁:|r <Shift> 키를 누른 상태에서 전역 퀘스트를 마우스 왼쪽 클릭하면 하나 이상의 전역 퀘스트를 추적할 수 있습니다.,79,60,60,0
429,|cffffd100오늘의 팁:|r 퀘스트 목록에 (실패)라고 표시된 퀘스트는 퀘스트 NPC에게 다시 퀘스트를 받을 수 있습니다.,80,20,59,0
430,"|cffffd100오늘의 팁:|r 파티에 소속된 상태로 퀘스트 목록을 확인할 때, 퀘스트 이름 옆에 표시되는 숫자는 같은 퀘스트를 수행하는 파티원의 수를 나타냅니다.",81,40,250,0
431,|cffffd100오늘의 팁:|r 공격대에 참여한 상태로는 (공격대) 퀘스트 임무만 수행할 수 있습니다.,82,50,250,0
432,|cffffd100오늘의 팁:|r 경매장에서 한번 입찰하면 취소할 수 없습니다. 입찰 여부는 신중히 결정하세요.,83,30,250,0
434,|cffffd100오늘의 팁:|r 우편물은 최대 30일까지만 보관되며 그 이후엔 사라집니다.,85,40,250,0
435,|cffffd100오늘의 팁:|r 대도시에 있는 형상변환사를 찾아가면 방어구나 무기의 겉모습을 바꿀 수 있습니다.,86,40,250,0
438,|cffffd100오늘의 팁:|r 최근에 상인에게 판 물건은 재매입 탭을 클릭하여 다시 구입할 수 있습니다.,88,10,250,0
439,|cffffd100오늘의 팁:|r 파티장은 자신의 초상화를 오른쪽 클릭하여 인스턴스를 초기화하거나 던전 난이도를 변경할 수 있습니다.,89,50,250,0
440,|cffffd100오늘의 팁:|r 귀환석을 잃어버렸을 때는 아무 여관주인에게나 말을 걸면 새로 받을 수 있습니다.,90,10,250,0
442,"|cffffd100오늘의 팁:|r 플레이어는 뒤에서 가해지는 공격을 피하거나, 무기나 방패로 막을 수 없습니다.",92,30,250,0
444,|cffffd100오늘의 팁:|r 보석 장착 창에서 이미 보석이 장착된 보석 홈에 새로운 보석을 장착시키면 새 보석을 사용할 수 있습니다.,93,40,250,0
446,|cffffd100오늘의 팁:|r 전투 비약과 강화 비약 효과는 한 번에 각각 하나씩만 적용됩니다.,95,50,250,0
447,|cffffd100오늘의 팁:|r 아이템에 마우스를 가져간 후 <Shift> 키를 누르면 자신이 착용 중인 해당 부위 아이템과 비교해서 볼 수 있습니다.,96,40,250,0
448,|cffffd100오늘의 팁:|r 서버당 최대 18개의 캐릭터를 생성할 수 있고 모든 서버에서 생성할 수 있는 최대 캐릭터 개수는 50개입니다.,97,250,250,0
449,|cffffd100오늘의 팁:|r 최근 입력한 텍스트는 다시 사용할 수 있습니다. Enter 키를 누르신 후 Alt + 위 화살표 키를 누르면 전에 입력한 문구가 나타납니다.,98,40,250,0
450,|cffffd100오늘의 팁:|r 탈것과 애완동물은 전투부대 간에 공유됩니다.,101,30,250,0
451,|cffffd100오늘의 팁:|r 월드 오브 워크래프트를 플레이해 주셔서 감사합니다! 영웅은 언제나 환영입니다!,102,10,250,0
452,"|cffffd100오늘의 팁:|r 적 플레이어를 쓰러뜨리고 명예 레벨을 올려, 명망 높은 외형 보상을 잠금 해제하십시오.",103,20,250,0
453,|cffffd100오늘의 팁:|r 30 레벨이 되면 비행 탈것 타는 법을 배울 수 있습니다.,108,20,59,0
454,|cffffd100오늘의 팁:|r 일부 업적을 성취하면 보상으로 전투에 영향을 안 미치는 고유 아이템을 얻을 수 있습니다.,109,40,250,0
456,"|cffffd100오늘의 팁:|r 적에게 피해를 주거나 아군을 치유하면 몬스터를 상대로 위협 수준이 생성되며, 이 몬스터는 위협 수준이 가장 높은 플레이어를 공격합니다. 방어 전담 캐릭터들은 추가 위협 수준을 생성하기 때문에 적들의 주의를 끌 수 있습니다.",111,15,59,0
457,|cffffd100오늘의 팁:|r 신화 던전에서는 친구들과 함께 영웅적이고 전설적인 모험을 즐길 수 있습니다.,112,250,250,0
458,|cffffd100오늘의 팁:|r 새로운 직업을 경험해 보고 싶으신가요? 직업 체험 캐릭터를 생성하여 원하는 직업을 체험해 보세요!,113,60,70,0
459,|cffffd100오늘의 팁:|r 여러 도시에 있는 미용실에서 캐릭터 외형을 완전히 새롭게 꾸밀 수 있습니다. 비용도 무료랍니다!,114,40,250,0
460,|cffffd100오늘의 팁:|r 친구를 초대하면 게임 상에서 자신과 친구 모두 혜택을 받을 수 있습니다.,115,20,250,0
461,|cffffd100오늘의 팁:|r 던전 찾기를 이용하여 영웅 던전에 들어갈 때는 최소 아이템 레벨을 만족시켜야 합니다. 하지만 친구들과 함께 5인 파티를 구성하면 해당 조건을 무시할 수 있습니다.,117,60,250,0
462,|cffffd100오늘의 팁:|r 많은 퀘스트 보상 아이템은 획득 시 일정 확률로 강화되어 성능이 크게 증가하기도 합니다!,116,20,250,0
464,"|cffffd100오늘의 팁:|r 달력을 이용하면 다가오는 축제를 확인할 수도 있고, 길드, 커뮤니티, 친구들과 활동 일정을 짤 수 있습니다.",99,40,250,0
465,|cffffd100오늘의 팁:|r 미니맵 아래에 있는 시계를 클릭하면 경보를 설정하거나 초시계를 불러올 수 있습니다.,100,20,250,0
466,"|cffffd100오늘의 팁:|r 혼자임이 왠지 외로운 날에는, 따사로운 햇살을 받으며 푸르른 초원을 달려 보세요. 아무 걱정 마세요. 당신은 아제로스에 있습니다.",104,20,250,0
467,|cffffd100오늘의 팁:|r 무언가 색다른 일을 하고 싶다면 특이한 업적을 찾아 시도해 보십시오.,105,50,250,0
468,"|cffffd100오늘의 팁:|r 대화를 시작한 후 <Shift> 키를 누른 상태에서 퀘스트, 아이템, 업적 등 원하는 항목을 마우스 왼쪽 클릭하면 대화 창에 링크할 수 있습니다.",106,60,250,0
469,|cffffd100오늘의 팁:|r 진행 중인 퀘스트나 업적을 <Shift> + 클릭하면 진행 상황을 추적할 수 있습니다.,107,40,250,0
470,|cffffd100오늘의 팁:|r 미니맵에 있는 돋보기를 클릭하면 저레벨 퀘스트나 상인 등 여러 종류의 대상을 추적할 수 있습니다.,16,11,250,0
471,"|cffffd100오늘의 팁:|r 성역은 플레이어 간 분쟁이 금지되는 지역으로, 강력한 중립 세력의 본거지가 대체로 이에 해당합니다.",119,60,250,0
472,|cffffd100오늘의 팁:|r 거의 모든 진영이 병참장교를 보유하고 있습니다. 이들은 높은 평판을 달성한 플레이어에게 다양한 아이템을 제공합니다.,120,40,250,0
473,|cffffd100오늘의 팁:|r 달력으로 공격대 초기화 일정을 확인할 수 있습니다. 공격대 정보창을 이용해 기간을 연장하고 진행 상황을 이어갈 수도 있습니다.,121,60,250,0
475,"|cffffd100오늘의 팁:|r 던전에서 다수의 몬스터를 처치하기가 어렵다면, 변이나 혼절시키기와 같은 ""군중 제어 능력""을 사용하여 적을 전투에서 제외시키세요. 선택과 집중이 필요합니다!",154,15,69,0
476,"|cffffd100오늘의 팁:|r 미니맵에 표시되는 대상이 자신보다 위쪽이나 아래쪽에 있으면, 위아래 화살표가 함께 표시됩니다.",15,0,0,0
479,|cffffd100오늘의 팁:|r 장비 관리창 기능을 이용하면 자주 사용하는 장비 구성을 빠르게 바꿀 수 있습니다.,124,50,250,0
483,"|cffffd100오늘의 팁:|r 자신의 캐릭터에 있는 아이템 칸에 마우스 커서를 올리고 <Alt> 키를 누르면, 해당 칸에 착용할 수 있는 아이템 목록을 확인할 수 있습니다.",128,20,250,0
489,"|cffffd100오늘의 팁:|r 적의 주문 시전바가 회색이거나, 그 주위에 방패 아이콘이 있으면 해당 주문은 방해할 수 없습니다.",129,40,250,0
490,|cffffd100오늘의 팁:|r 길드에서는 게임 내 달력을 사용하여 길드 일정을 계획할 수 있습니다. 초대가 올 때까지 기다리지 말고 여러분의 길드 일정에 직접 참가 신청을 해보세요.,157,25,250,0
491,|cffffd100오늘의 팁:|r 자동 완성 기능을 통해 캐릭터 이름이 완성되면 Tab 또는 <Shift> Tab 키를 눌러 목록에서 이름을 선택할 수 있습니다.,131,40,250,0
500,|cffffd100오늘의 팁:|r 계정 정보를 입력할 때는 해당 사이트가 블리자드 공식 웹사이트인지 다시 한 번 확인하세요.,132,0,0,0
501,|cffffd100오늘의 팁:|r 블리자드에서 발송된 정식 이메일은 발신인에 blizzard.co.kr 또는 blizzard.com이 표기되어 있습니다.,133,5,250,0
504,|cffffd100오늘의 팁:|r 블리자드 모바일 인증기를 사용하면 계정 도용으로부터 여러분의 월드 오브 워크래프트 계정을 보호할 수 있습니다.,136,10,250,0
505,|cffffd100오늘의 팁:|r 여러 사람이 사용하는 컴퓨터에는 악성 소프트웨어가 설치되어 있을 수 있습니다.,137,10,250,0
506,|cffffd100오늘의 팁:|r 공식 사이트가 아닌 곳에서 월드 오브 워크래프트의 유료 서비스를 광고한다면 주의하세요. 이들 사이트에는 계정 도용을 유발하는 악성 소프트웨어가 설치되어 있을 수 있습니다.,138,10,250,0
508,|cffffd100오늘의 팁:|r 지도를 열면 퀘스트 수행 장소와 퀘스트 NPC를 볼 수 있습니다.,140,1,15,0
509,|cffffd100오늘의 팁:|r 던전 찾기를 이용하여 무작위 던전을 완료하면 보상을 획득할 수 있습니다. 친구들과 던전을 즐기거나 파티를 구할 때 던전 찾기를 이용해 보세요.,141,20,49,0
538,|cffffd100오늘의 팁:|r 캐릭터의 방향을 바꾸려면 오른쪽 마우스 버튼을 누른 채로 마우스를 움직입니다. 주변을 둘러보려면 왼쪽 마우스 버튼을 누른 채로 마우스를 움직입니다.,142,1,9,0
543,|cffffd100오늘의 팁:|r 불에 너무 가까이 다가가지 마세요!,145,50,250,0
578,"|cffffd100오늘의 팁:|r 모의전에서는 파티장이 다른 파티에 도전하여, 선택한 투기장 또는 전장에서 대결을 펼칩니다. 플레이어 간 전투 메뉴에서 모의전을 시작할 수 있습니다.",162,249,250,0
589,|cffffd100오늘의 팁:|r 공격대 찾기 기능을 사용하면 월드 오브 워크래프트에서 가장 장엄한 전투를 경험할 수 있는 25인 공격대에 참여할 수 있습니다.,164,70,70,0
596,|cffffd100오늘의 팁:|r 전투부대로 획득할 수 있는 업적은 무척이나 다양합니다. 모든 캐릭터가 전투부대 업적 진척도에 공헌할 수 있습니다.,167,10,250,0
597,|cffffd100오늘의 팁:|r 전투 애완동물 전문가를 찾아가면 애완동물을 수집하거나 애완동물 전투에 참여할 수 있습니다.,168,15,250,0
601,|cffffd100오늘의 팁:|r 애완동물은 전투부대 간에 공유됩니다. 한 캐릭터가 수집한 애완동물은 다른 캐릭터 모두 사용할 수 있습니다.,172,35,250,0
602,"|cffffd100오늘의 팁:|r 마법책, 전문화 창, 특성 창에 표시되는 기술을 마우스로 끌어 행동 단축바에 올려놓을 수 있습니다.",173,10,30,0
603,"|cffffd100오늘의 팁:|r 다른 직업이나 종족, 진영을 선택하여 새 캐릭터를 만들어 보세요. 이런 캐릭터를 ""부 캐릭터""라고 부르기도 합니다.",174,10,59,0
604,|cffffd100오늘의 팁:|r 파티 플레이 시 방어 전담의 역할은 다수의 적을 통제하는 것에 초점을 맞춥니다. 방어 전담은 공격력을 희생하여 생존률을 높입니다.,175,10,59,0
605,|cffffd100오늘의 팁:|r 파티 플레이 시 치유 전담의 역할은 자신과 동료들이 죽지 않게 치유하는 것입니다.,176,10,59,0
606,|cffffd100오늘의 팁:|r 공격 전담의 역할은 방어 전담과 치유 전담의 지원을 받아 적을 처치하는 데 초점을 맞춥니다.,177,10,59,0
612,|cffffd100오늘의 팁:|r 퀘스트 수행 중 길이 막혔나요? 어떤 NPC를 찾지 못하시겠나요? 특정 아이템의 능력치를 확인하고 싶으세요? WoW 토론장과 기타 팬사이트에는 이와 관련된 정보가 가득합니다!,181,0,0,0
620,|cffffd100오늘의 팁:|r 전리품을 받을 때 현재 활성화된 직업 전문화가 아닌 다른 전문화용 보상을 받으려면 캐릭터 창을 오른쪽 클릭한 후 '전리품 획득 시 전문화'를 선택하십시오.,185,35,250,0
624,"|cffffd100오늘의 팁:|r 일반 및 영웅 공격대는 10인에서 30인 사이의 인원으로도 구성할 수 있으며, 인원에 따라 난이도와 보상이 자동 조정됩니다. 모두 함께 공격대를 즐기세요!",186,60,250,0
626,|cffffd100오늘의 팁:|r 수집품 메뉴에 장난감 상자가 추가되었습니다. 수집한 장식용 아이템들과 장난감들은 모두 그곳에 보관됩니다.,187,30,250,0
630,|cffffd100오늘의 팁:|r 친구들과 던전 찾기를 이용하면 추가 골드를 얻을 수 있습니다.,191,250,250,0
631,|cffffd100오늘의 팁:|r 회색으로 표시된 아이템 속성은 캐릭터 능력에 기여하지 않습니다.,192,15,250,0
632,"|cffffd100오늘의 팁:|r 파티 구성하기를 이용하면 던전, 공격대, 퀘스트, 플레이어 간 전투를 비롯한 다양한 그룹 활동을 함께 할 동료를 구할 수 있습니다!",193,60,250,0
643,"|cffffd100오늘의 팁:|r 적을 쓰러뜨리느라 애를 먹고 계신가요? 이것만 기억하세요. 나의 생명력이 0이 되지 않게 하면서, 적의 생명력을 0으로 떨어뜨리기만 하면 됩니다. 언제나 통하는 방법이죠!",197,60,250,0
746,"|cffffd100오늘의 팁:|r 워크래프트에서 진정한 전쟁을 경험하고 싶으신가요? 자기 진영의 대도시에서 전쟁 모드를 활성화하고, 플레이어 간 전투의 세계로 용감히 나아가세요. 추가 경험치와 퀘스트 보상이 여러분을 기다립니다!",200,30,250,0
749,"|cffffd100오늘의 팁:|r 커뮤니티에서 제공하는 대화 채널, 음성 대화 지원, 이벤트 달력을 활용하여 함께할 새로운 동료들도 찾고, 다른 서버의 친구들과도 소식을 주고받으세요.",203,50,250,0
754,"|cffffd100오늘의 팁:|r 성약의 단 가입은 중대한 결정이지만, 영구적인 사항은 아닙니다. 한 성약의 단에서 영예 최대 레벨을 달성하면 오리보스에서 성약의 단을 바꿀 수 있습니다.",205,250,250,0
755,"|cffffd100오늘의 팁:|r 월드 오브 워크래프트가 처음이십니까? 머리 위에 녹색 깃발이 표시되는 플레이어는 안내자로, 아제로스 정착을 도와줄 것입니다!",206,1,20,0
757,|cffffd100오늘의 팁:|r 낮은 레벨의 캐릭터는 진영 수도에 있는 크로미를 찾아 지나간 확장팩의 세계와 이야기 전개를 다시 체험할 수 있습니다.,208,50,60,0
758,|cffffd100오늘의 팁:|r 파티 소속일 때 파티 동기화를 활성화하여 친구와 함께 퀘스트나 낮은 레벨의 콘텐츠를 수행할 수 있습니다. 심지어 이전에 완료한 전적이 있어도 가능합니다.,209,60,250,0
760,|cffffd100오늘의 팁:|r 대장정과 관련된 퀘스트는 아이콘이 좀 더 화려하고 퀘스트 목록 최상단에 정렬됩니다. 이와 같은 퀘스트를 완료할수록 주 이야기가 전개되면서 새로운 게임 시스템이 잠금 해제됩니다.,211,50,250,0
761,|cffffd100오늘의 팁:|r 토르가스트에 자리한 수수께끼의 룬조각사는 플레이어의 전문 기술로 만들어진 아이템에 강력한 힘을 불어넣어 전설 장비로 탈바꿈시킬 수 있습니다!,212,250,250,0
762,|cffffd100오늘의 팁:|r 일부 능력과 주문은 플레이어 간 전투(PvP)에서 효과가 감소합니다.,213,25,250,0
763,|cffffd100오늘의 팁:|r 지도를 볼 때 <Ctrl> 키를 누른 채로 클릭해 이동 지점을 설정하면 편리한 이동이 가능합니다. 또한 <Shift> 키를 누른 채 이동 지점을 클릭하면 다른 이들과 위치를 공유할 수 있습니다.,214,20,250,0
764,|cffffd100오늘의 팁:|r 임무 추적기에서 특정 퀘스트 옆의 숫자를 클릭하면 탐색 안내 표시기가 활성화되어 목표를 찾아가는 데 도움이 됩니다.,215,10,69,0
765,"|cffffd100오늘의 팁:|r 설정 메뉴의 손쉬운 사용 항목에 색각 이상 보정 필터, 멀미 방지, 시각 장애 완화 등 여러 유용한 도구가 마련되어 있습니다.",216,10,250,0
766,|cffffd100오늘의 팁:|r 재봉술 전문 기술을 보유한 플레이어는 상인이 판매하는 것보다 훨씬 큰 가방을 만들 수 있습니다. 이러한 가방은 일반적으로 경매장에서 구매가 가능합니다.,217,15,49,0
767,"|cffffd100오늘의 팁:|r 길드 & 커뮤니티 찾기(기본 단축키 ""J"")는 월드 오브 워크래프트에서 공통된 관심사와 목표를 가진 우호적인 플레이어 모임을 찾는 데 보탬이 됩니다.",218,15,250,0
768,"|cffffd100오늘의 팁:|r 모험 안내서(기본 단축키 ""SHIFT 키를 누른 상태로 J"")에서 현재 레벨에 적합한 콘텐츠 추천과 더불어 진행 중인 기간 제한 이벤트 관련 내용을 찾아볼 수 있습니다.",219,20,250,0
772,|cffffd100오늘의 팁:|r 레벨이 오를 때마다 직업 또는 전문화 특성 점수를 얻습니다. 이걸 사용해 전투 능력을 취향껏 조정하거나 강화할 수 있습니다.,223,10,69,0
773,|cffffd100오늘의 팁:|r WoW를 나만의 방식으로 만끽해 보세요. <ESC> 키를 누르고 편집 모드를 선택해 사용자 인터페이스의 여러 요소를 옮기거나 크기를 조정할 수 있습니다.,224,40,250,0
775,|cffffd100오늘의 팁:|r 업적 점수는 전투부대 전체가 공유합니다. 특정 캐릭터로만 획득한 업적 점수도 포함됩니다.,225,10,250,0
776,|cffffd100오늘의 팁:|r 전투부대 은행에 보관된 재료로 물품을 제작할 수 있습니다. 즉 서로 다른 전문 기술을 배운 여러 캐릭터가 손쉽게 협력할 수 있습니다.,226,10,250,0
777,"|cffffd100오늘의 팁:|r 전투부대는 계정에 속한 모든 캐릭터로 구성됩니다. 전투부대는 수집품, 비행 지점, 일부 평판 진행 상황 등 수많은 요소를 공유합니다.",227,10,250,0
778,"|cffffd100오늘의 팁:|r ""전투부대"" 꼬리표가 붙은 아이템은 계정 내 모든 캐릭터와 공유 가능합니다.",228,10,250,0
779,"|cffffd100오늘의 팁:|r ""전투부대 이전 가능"" 화폐는 다른 캐릭터에게 이전이 가능합니다. 화폐 메뉴에서 이전할 화폐를 선택해 보세요.",229,10,250,0
780,|cffffd100오늘의 팁:|r 캐릭터가 사용할 수 없는 아이템을 획득했나요? 전투귀속 아이템이라면 다른 캐릭터에게 이전하거나 착용이 가능한 새로운 직업을 육성해 보세요.,230,10,250,0
781,|cffffd100오늘의 팁:|r 착용이 불가능하지만 형상은 갖고 싶은 착용 시 귀속 아이템이 있나요? 우클릭을 하거나 캐릭터 메뉴로 끌어다 놓아보세요.,231,10,250,0
782,|cffffd100오늘의 팁:|r 현재 플레이 중인 캐릭터가 착용할 수 없는 장비라고 해도 전투부대 수집품으로 삼아 형상을 수집할 수 있습니다.,232,10,250,0
783,|cffffd100오늘의 팁:|r 전투부대로 완료한 퀘스트 대부분은 지도에서 숨김 처리됩니다. 이 기능을 비활성화하고 싶다면 추적 또는 지도 필터 메뉴를 확인하세요.,233,60,250,0
