ID,DisplayName_lang,Description_lang,Field_9_0_1_33978_001,MatQualityWeight,Field_10_0_0_44649_004
393,독소 중독 방어구 도구,장식되지 않은 대부분의 영웅급 가죽 및 사슬 방어구를 만들 수 있는 용의 섬 제작법,0,0,0
394,송곳니 장식,장식되지 않은 대부분의 영웅급 무기와 보조 장비를 만들 수 있는 용의 섬 제작법,0,0,0
395,대지의 열정,대부분의 용의 섬 열정 제작법,0,5,1
396,끈적끈끈 초콜릿,용의 섬 요리 조리법,0,0,2
399,오색 광석,,0,2,1
400,10.0 Optional Reagent - Outdoor Upgrade Dungeon - All,대부분의 희귀(파란색) 장비를 만들 수 있는 용의 섬 제작법,0,0,0
401,DEPRECATED [DNT],,0,0,2
403,놀라울 정도로 날카로운 칼,용의 섬 1인분 요리 조리법,0,0,2
404,곁들임 샐러드,용의 섬 1인분 요리 조리법,0,0,2
405,장식의 잉크,,0,14,1
406,우주의 잉크,,0,42,1
407,이글거리는 잉크,,0,14,1
408,차분한 잉크,,0,14,1
409,광택내는 잉크,,0,24,1
410,평온의 안료,,0,16,1
411,타오르는 안료,,0,16,1
412,울창한 안료,,0,16,1
413,일렁이는 안료,,0,6,1
414,세레바이트 나사 한 줌,,0,7,1
415,충격 용수철 코일,,0,9,1
416,영원히 타오르는 화약,,0,13,1
417,기름친 톱니바퀴,,0,26,1
418,전깃불 축전기,,0,51,1
419,강화된 금속 골격대,,0,75,1
420,각종 안전 도화선,,0,19,1
422,10.0 Inscription - Optional Reagent - Azurescale Sigil,다크문 카드 한 벌 상자를 만들 수 있는 용의 섬 제작법,0,0,0
424,용족 총기 장착 신발,,0,60,1
425,중력 변위 장치,,0,20,1
426,한기를 머금은 룬,,0,34,1
427,룬새김 격통껍질,,0,46,1
429,독창성 지정,대부분의 용의 섬 제작 도구 제작법,0,0,0
430,생물 발화 용기,,0,21,1
431,원시 분해 폭탄,,0,22,1
432,땜장이 안전 도화선,영웅급 고글과 팔보호구를 만들 수 있는 용의 섬 기계공학 제작법,0,0,0
433,대실패 방지 기기,영웅급 고글과 팔보호구를 만들 수 있는 용의 섬 기계공학 제작법,0,0,0
434,용수철식 축전기 외장,영웅급 고글과 팔보호구를 만들 수 있는 용의 섬 기계공학 제작법,0,0,0
435,서슬 칼날 톱니바퀴,영웅급 고글과 팔보호구를 만들 수 있는 용의 섬 기계공학 제작법,0,0,0
436,빠르게 똑딱이는 톱니바퀴,영웅급 고글과 팔보호구를 만들 수 있는 용의 섬 기계공학 제작법,0,0,0
437,정교하게 조율된 톱니바퀴,영웅급 고글과 팔보호구를 만들 수 있는 용의 섬 기계공학 제작법,0,0,0
438,만능형 전천후 톱니바퀴,영웅급 고글과 팔보호구를 만들 수 있는 용의 섬 기계공학 제작법,0,0,0
439,마구잡이로 엮은 전선,대부분의 용의 섬 기계공학 제작법,0,0,2
440,과충전된 과부하 장치,대부분의 용의 섬 기계공학 제작법,0,0,2
441,치유 화살 탄창,장식되지 않은 대부분의 영웅급 장비를 만들 수 있는 용의 섬 제작법,0,0,0
442,10.0 Inscription - Optional Reagent - Emberscale Sigil,다크문 카드 한 벌 상자를 만들 수 있는 용의 섬 제작법,0,0,0
443,10.0 Inscription - Optional Reagent - Bronzescale Sigil,다크문 카드 한 벌 상자를 만들 수 있는 용의 섬 제작법,0,0,0
444,10.0 Inscription - Optional Reagent - Sagescale Sigil,다크문 카드 한 벌 상자를 만들 수 있는 용의 섬 제작법,0,0,0
445,10.0 Inscription - Optional Reagent - Jetscale Sigil,다크문 카드 한 벌 상자를 만들 수 있는 용의 섬 제작법,0,0,0
450,지혜 지정,대부분의 용의 섬 제작 도구 제작법,0,0,0
451,복수 제작 지정,대부분의 용의 섬 제작 도구 제작법,0,0,0
452,제작 속도 지정,대부분의 용의 섬 제작 도구 제작법,0,0,0
453,기교 지정,대부분의 용의 섬 채집 도구 제작법,0,0,0
454,인지력 지정,대부분의 용의 섬 채집 도구 제작법,0,0,0
455,능숙함 지정,대부분의 용의 섬 채집 도구 제작법,0,0,0
459,강철로 벼려낸 정수,드레노어 대장기술 무기,0,0,0
460,진철의 정수,드레노어 대장기술 방어구,0,0,0
461,윤활고리 톱니,드레노어 기계공학 고글,0,0,0
462,순철 방아쇠,드레노어 기계공학 총기,0,0,0
463,빛나는 정수,드레노어 가죽세공 방어구,0,0,0
464,사술매듭의 정수,드레노어 재봉술 방어구,0,0,0
465,무기 수정,드레노어 주문각인 무기,0,0,0
467,그립타의 다용도 장식 가루,장식되지 않은 대부분의 영웅급 장비를 만들 수 있는 용의 섬 제작법,0,0,0
468,상급 정복 전리품,"암흑불길의 불꽃을 활용하는 영웅 등급의 머리, 가슴, 다리 부위 제작 장비",0,0,0
469,정복 전리품,"암흑불길의 불꽃을 활용하는 영웅 등급의 어깨, 손, 허리, 발 부위 제작 장비",0,0,0
470,하급 정복 전리품,"암흑불길의 불꽃을 활용하는 영웅 등급의 목, 등, 손목, 손가락 부위 제작 장비",0,0,0
471,상급 명예의 문장,"암흑불길의 불꽃을 활용하는 영웅 등급의 머리, 가슴, 다리 부위 제작 장비",0,0,0
472,명예의 문장,"암흑불길의 불꽃을 활용하는 영웅 등급의 어깨, 손, 허리, 발 부위 제작 장비",0,0,0
473,하급 명예의 문장,"암흑불길의 불꽃을 활용하는 영웅 등급의 목, 등, 손목, 손가락 부위 제작 장비",0,0,0
474,10.0 Professions - Shared - Season 1 Upgrade,,2,0,0
475,10.1 Professions - Shared - Season 2 Upgrade,,2,0,0
476,10.1 Optional Reagent - Season 2 - End Game Upgrade,암흑불길의 불꽃을 활용하는 용의 섬 영웅급 장비 제작법,0,0,0
477,암흑불길로 담금질한 방어구 도구,장식되지 않은 대부분의 영웅급 방어구를 만들 수 있는 용의 섬 제작법,0,0,0
478,예지,각종 용의 섬 방어구와 장신구 제작법입니다.,0,0,0
479,절대 예지 아님,각종 용의 섬 방어구와 장신구 제작법입니다.,0,0,0
480,암흑의 합금,,0,33,1
481,예비 낙하산,장식되지 않은 영웅급 장비를 만들 수 있는 용의 섬 제작법,0,0,0
483,마법 붕대 도구,장식되지 않은 영웅급 장비를 만들 수 있는 용의 섬 제작법,0,0,0
486,야생천 붕대,,0,34,1
487,보석 홈,,0,0,3
488,보석 홈,,0,0,3
489,보석 홈,,0,0,3
490,10.2 Professions - Shared - Season 3 Upgrade,,2,0,0
491,10.2 Optional Reagent - Season 3 - End Game Upgrade,꿈의 불꽃을 활용하는 용의 섬 영웅급 장비 제작법,0,0,0
492,말라가는 활력의 물약,,0,21,1
493,신록의 전도체,장식되지 않은 대부분의 영웅급 방어구를 만들 수 있는 용의 섬 제작법,0,0,0
494,하급 명예의 문장,"꿈의 불꽃을 활용하는 영웅 등급의 목, 등, 손목, 손가락 부위 제작 장비",0,0,0
495,하급 정복 전리품,"꿈의 불꽃을 활용하는 영웅 등급의 목, 등, 손목, 손가락 부위 제작 장비",0,0,0
496,명예의 문장,"꿈의 불꽃을 활용하는 영웅 등급의 어깨, 손, 허리, 발 부위 제작 장비",0,0,0
497,정복 전리품,"꿈의 불꽃을 활용하는 영웅 등급의 어깨, 손, 허리, 발 부위 제작 장비",0,0,0
498,상급 명예의 문장,"꿈의 불꽃을 활용하는 영웅 등급의 머리, 가슴, 다리 부위 제작 장비",0,0,0
499,상급 정복 전리품,"꿈의 불꽃을 활용하는 영웅 등급의 머리, 가슴, 다리 부위 제작 장비",0,0,0
500,꿈지기의 부적,장식되지 않은 대부분의 영웅급 방어구를 만들 수 있는 용의 섬 제작법,0,0,0
502,,,2,0,0
503,,,2,0,0
504,,,2,0,0
505,보석 홈,,0,0,3
506,보석 홈,,0,0,3
507,신록의 끈,장식되지 않은 대부분의 영웅급 장비를 만들 수 있는 용의 섬 제작법,0,0,0
508,진균꽃,,0,3,1
509,유혹방울,,0,5,1
510,구슬꽃,,0,5,1
511,축복화,,0,5,1
512,아라소르의 창,,0,5,1
513,일반 광석 01,,0,3,1
514,희귀 광석 01,,0,4,1
515,희귀 광석 02,,0,4,1
517,11.0 전문 기술 - 개조 재료 - 공유 - 진행 - 1 시즌 불꽃,,2,0,0
519,11.0 Professions - Shared Reagent - Pacing - Warband - Starter - Spark,,2,0,0
520,10.2.6 Professions - Shared - Season 4 Upgrade,,2,0,0
521,10.2.6 Optional Reagent - Season 4 - End Game Upgrade,각성의 불꽃을 활용하는 용의 섬 영웅급 장비 제작법,0,0,0
522,정복 전리품,"각성의 불꽃을 활용하는 영웅 등급의 어깨, 손, 허리, 발 부위 제작 장비",0,0,0
523,상급 정복 전리품,"각성의 불꽃을 활용하는 영웅 등급의 머리, 가슴, 다리 부위 제작 장비",0,0,0
524,하급 정복 전리품,"각성의 불꽃을 활용하는 영웅 등급의 목, 등, 손목, 손가락 부위 제작 장비",0,0,0
525,하급 명예의 문장,"각성의 불꽃을 활용하는 영웅 등급의 목, 등, 손목, 손가락 부위 제작 장비",0,0,0
526,명예의 문장,"각성의 불꽃을 활용하는 영웅 등급의 어깨, 손, 허리, 발 부위 제작 장비",0,0,0
527,상급 명예의 문장,"각성의 불꽃을 활용하는 영웅 등급의 머리, 가슴, 다리 부위 제작 장비",0,0,0
528,금빛 약병,,0,29,1
529,하급 정복 전리품,"꿈의 불꽃을 활용하는 영웅 등급의 목, 등, 손목, 손가락 부위 제작 장비",0,0,0
530,정복 전리품,"꿈의 불꽃을 활용하는 영웅 등급의 어깨, 손, 허리, 발 부위 제작 장비",0,0,0
531,상급 정복 전리품,"꿈의 불꽃을 활용하는 영웅 등급의 머리, 가슴, 다리 부위 제작 장비",0,0,0
532,하급 명예의 문장,"꿈의 불꽃을 활용하는 영웅 등급의 목, 등, 손목, 손가락 부위 제작 장비",0,0,0
533,명예의 문장,"꿈의 불꽃을 활용하는 영웅 등급의 어깨, 손, 허리, 발 부위 제작 장비",0,0,0
534,상급 명예의 문장,"꿈의 불꽃을 활용하는 영웅 등급의 머리, 가슴, 다리 부위 제작 장비",0,0,0
535,조화로운 원예학,,0,39,1
536,폭풍충만 가죽,,0,2,1
537,암영 키틴질,,0,2,1
538,천둥 생가죽,,0,70,1
539,암영 갑각,,0,70,1
542,분쇄된 보석,,0,12,1
543,각인된 보석절단기,,0,8,1
544,장식용 렌즈,,0,35,1
545,대리석 무늬 석재,,0,4,1
546,반전 분광경,,0,73,1
547,여과한 동굴 모래,각종 주문각인 제작법,0,5,2
548,불길한 마력 수정,"보석 세공을 제외한 각종 보석세공 제작법
기계공학자도 관심을 보임",0,5,2
549,원소 집중의 렌즈,장식되지 않은 대부분의 장비를 만들 수 있는 카즈 알가르 제작법,0,5,0
550,오색 무위석,장식되지 않은 대부분의 장비를 만들 수 있는 카즈 알가르 제작법,0,5,0
551,사로잡힌 별빛,장식되지 않은 대부분의 장비를 만들 수 있는 카즈 알가르 제작법,0,5,0
552,반짝이는 보석 가루,카즈 알가르 보석 세공,0,0,2
553,치명적인 암호,,0,20,1
554,쾌속의 암호,,0,20,1
555,강력한 암호,,0,20,1
556,유연한 암호,,0,20,1
557,보석 홈,,0,0,3
558,보석 홈,,0,0,3
559,축복받은 무기 손잡이,장식되지 않은 대부분의 무기와 보조 장비를 만들 수 있는 카즈 알가르 제작법,0,0,0
560,꿈틀거리는 방어구 결속끈,장식되지 않은 대부분의 방어구를 만들 수 있는 카즈 알가르 제작법,0,0,0
561,키틴질 방어구 결속끈,,0,62,1
562,갑각등 생가죽,,0,105,1
563,수정융화 생가죽,,0,97,1
564,꿈틀거리는 생가죽,,0,97,1
565,포자외피 생가죽,,0,97,1
566,지맥주입 생가죽,,0,97,1
567,심연격노 생가죽,,0,85,1
568,폭풍에 물든 무기 보호대,,0,64,1
569,폭풍 가루,,0,7,1
570,번뜩이는 조각,,0,26,1
571,영롱한 수정,,0,93,1
574,분출하는 보호의 인장,장식되지 않은 대부분의 영웅급 방어구를 만들 수 있는 카즈 알가르 제작법,1,10,0
580,속박된 창목,,0,46,1
581,이동의 암호,,0,34,1
582,햇볕 잉크,,0,14,1
583,흑갈빛 잉크,,0,42,1
584,협력의 암호,,0,34,1
585,완벽의 암호,,0,34,1
586,고취의 암호,,0,34,1
587,다크문 인장: 광명,장식되지 않은 대부분의 무기와 보조 장비를 만들 수 있는 카즈 알가르 제작법,0,34,0
588,다크문 인장: 진화,장식되지 않은 대부분의 무기와 보조 장비를 만들 수 있는 카즈 알가르 제작법,0,34,0
589,다크문 인장: 공생,장식되지 않은 대부분의 무기와 보조 장비를 만들 수 있는 카즈 알가르 제작법,0,34,0
590,다크문 인장: 생기,장식되지 않은 대부분의 무기와 보조 장비를 만들 수 있는 카즈 알가르 제작법,0,34,0
591,11.0 Optional Reagent - Season 1 - Enchanted Crests,징조의 불꽃을 활용하는 카즈 알가르 영웅급 장비 제작법,0,0,0
594,창연 나사 한 줌,,0,8,1
595,엉뚱한 전선 배열,,0,7,1
596,회전형 톱니바퀴,,0,17,1
597,안전 스위치,,0,20,1
598,혼돈 회로,,0,26,1
599,혼돈 증강기,,0,41,1
600,톱니 맞물림톱니,카즈 알가르 기계공학으로 제작하는 고글 및 팔보호구,0,10,0
601,과부하된 맞물림톱니,카즈 알가르 기계공학으로 제작하는 고글 및 팔보호구,0,10,0
602,완벽한 맞물림톱니,카즈 알가르 기계공학으로 제작하는 고글 및 팔보호구,0,10,0
603,조정식 맞물림톱니,카즈 알가르 기계공학으로 제작하는 고글 및 팔보호구,0,10,0
604,재조정된 안전 스위치,카즈 알가르 기계공학으로 제작하는 고글 및 팔보호구,0,10,0
605,책임 재분배 장치,카즈 알가르 기계공학으로 제작하는 고글 및 팔보호구,0,10,0
606,과부하된 회로판,카즈 알가르 기계공학으로 제작하는 고글 및 팔보호구,1,10,0
607,복잡한 도화선 상자,카즈 알가르 기계공학으로 제작하는 고글 및 팔보호구,0,10,0
608,휴대용 수류탄 주머니,장식되지 않은 대부분의 방어구를 만들 수 있는 카즈 알가르 제작법,0,10,0
609,은폐된 혼돈 모듈,장식되지 않은 대부분의 장비를 만들 수 있는 카즈 알가르 제작법,0,10,0
610,마력 재분배 신호기,장식되지 않은 대부분의 장비를 만들 수 있는 카즈 알가르 제작법,0,10,0
649,핵 합금,,0,27,1
650,충전된 합금,,0,46,1
651,축성된 합금,,0,70,1
652,무쇠발톱 합금,,0,45,1
653,메아리치는 충격 인장,,0,0,0
654,아라소르 방어구 도구,,0,0,0
655,제련된 틀,대부분의 카즈 알가르 대장기술 및 기계공학 제작법,0,0,2
656,조정식 틀,"여러 카즈 알가르 대장기술, 기계공학, 주문각인, 가죽세공 제작법",0,0,2
658,성문화된 녹색나무,,0,36,1
659,무한한 암호,,0,35,1
660,서광의 알가르 서신,여러 카즈 알가르 장비 제작법,0,0,0
661,열꽃의 알가르 서신,여러 카즈 알가르 장비 제작법,0,0,0
662,불꽃섬광의 알가르 서신,여러 카즈 알가르 장비 제작법,0,0,0
663,조화의 알가르 서신,여러 카즈 알가르 장비 제작법,0,0,0
664,무쌍의 알가르 서신,여러 카즈 알가르 장비 제작법,0,0,0
665,쾌검의 알가르 서신,여러 카즈 알가르 장비 제작법,0,0,0
666,흑갈빛 잉크,,0,18,1
667,흑갈빛 안료,,0,3,1
668,햇볕 잉크,,0,17,1
669,자개 안료,,0,2,1
670,독창성의 알가르 서신,대부분의 카즈 알가르 제작 도구 제작법,0,0,0
671,지혜의 알가르 서신,대부분의 카즈 알가르 제작 도구 제작법,0,0,0
672,복수 제작의 알가르 서신,대부분의 카즈 알가르 제작 도구 제작법,0,0,0
673,제작 속도의 알가르 서신,대부분의 카즈 알가르 제작 도구 제작법,0,0,0
674,기교의 알가르 서신,대부분의 카즈 알가르 제작 도구 제작법,0,0,0
675,인지력의 알가르 서신,대부분의 카즈 알가르 제작 도구 제작법,0,0,0
676,능숙함의 알가르 서신,대부분의 카즈 알가르 제작 도구 제작법,0,0,0
677,황혼견사 실타래,,0,13,1
678,여명견사 실타래,,0,13,1
679,방직견사 실타래,,0,3,1
680,황혼천 두루마리,,0,41,1
681,여명천 두루마리,,0,41,1
682,방직천 두루마리,,0,22,1
683,여명견사 안감,장식되지 않은 대부분의 방어구를 만들 수 있는 카즈 알가르 제작법,0,0,0
684,황혼견사 안감,장식되지 않은 대부분의 방어구를 만들 수 있는 카즈 알가르 제작법,0,0,0
685,견실한 광택천,대부분의 카즈 알가르 보석세공 제작법,0,0,2
686,화사한 광택천,대부분의 카즈 알가르 보석세공 제작법,0,0,2
687,방직천 자수 실타래,대부분의 카즈 알가르 재봉술 제작법,0,0,2
688,보존의 자수 실타래,대부분의 카즈 알가르 재봉술 제작법,0,0,2
689,11.0 Optional Reagent - Outdoor Upgrade Dungeon - All,대부분의 희귀(파란색) 장비를 만들 수 있는 카즈 알가르 제작법,0,0,0
690,몰두의 집중,집중력을 사용할 수 있는 각종 카즈 알가르 제작법,0,0,2
691,거울 가루,소비용품을 생산하는 수많은 카즈 알가르 제작법,0,0,2
692,방직천 붕대,,0,22,1
693,환생한 치타의 물약,,0,33,1
694,알가르 치유 물약,,0,24,1
695,동굴살이의 기쁨,,0,32,1
696,절제된 물약,,0,33,1
697,구슬꽃 안료,,0,3,1
698,유혹방울 안료,,0,3,1
699,축복화 안료,,0,3,1
700,이색 방직천 두루마리,,0,34,1
701,서광 마법실타래,,0,350,1
702,석양 마법실타래,,0,350,1
703,이색 마법실타래,,0,232,1
704,연마된 틀,"여러 카즈 알가르 대장기술, 기계공학, 가죽세공 제작법",0,0,2
706,비밀 소스,카즈 알가르 요리 조리법,0,0,2
707,뜨거운 벌집,카즈 알가르 요리 조리법,0,0,2
708,각종 질식 위험물,각종 기계공학 설계도,0,5,2
709,병에 담긴 총명함,전문 기술 대부분의 각종 카즈 알가르 제작법,0,5,2
710,11.0 전문 기술 - 공유 - 1 시즌 강화,,2,0,0
711,보석 홈,,0,0,3
712,보석 홈,,0,0,3
713,전역 마무리 재료 01,모든 전문 기술의 각종 카즈 알가르 제작법,0,0,2
714,전역 마무리 재료 02,모든 전문 기술의 각종 카즈 알가르 제작법,0,0,2
715,전역 마무리 재료 03,모든 전문 기술의 각종 카즈 알가르 제작법,0,0,2
716,전역 마무리 재료 04,모든 전문 기술의 각종 카즈 알가르 제작법,0,0,2
717,유산의 불꽃,제작의 불꽃을 요구하는 현재 확장팩 이전의 각종 장비 제작법,0,0,0
718,방직천,,0,7,1
719,황혼매듭,,0,10,1
720,여명매듭,,0,10,1
721,11.0 선택 재료 - 야외 강화 레벨링 - 비무기,대부분의 희귀(파란색) 방어구와 장신구를 만들 수 있는 카즈 알가르 제작법,0,0,0
